Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Réver,br BRA,DF,37.0,15,945.0,63.0,27.6,10.5,10,88.0,9,5,13.0,22,2.0,18.0,11.0,7.0,0.67,0.63,16.7,11.1,5.6,0.53,0.0,Matches
Cristian Pavón,ar ARG,"FW,MF",26.0,18,692.0,38.0,20.2,7.7,7,62.0,0,11,23.0,3,1.33,7.0,8.0,-1.0,-0.13,-0.43,10.2,5.8,4.4,0.58,0.05,Matches
Igor Rabello,br BRA,DF,26.0,7,599.0,86.0,17.5,6.7,7,86.0,6,0,,15,1.57,10.0,9.0,1.0,0.15,-0.07,8.3,6.6,1.8,0.27,-0.33,Matches
Calebe,br BRA,"MF,FW",21.0,13,265.0,20.0,7.7,2.9,2,76.0,1,11,10.0,21,2.0,7.0,4.0,3.0,1.02,0.88,6.5,3.9,2.6,0.88,0.37,Matches
Sávio,br BRA,"FW,MF",17.0,8,212.0,27.0,6.2,2.4,2,70.0,0,6,12.0,3,1.25,2.0,3.0,-1.0,-0.42,-0.68,3.5,1.9,1.6,0.66,0.13,Matches
Guilherme Carvalho,br BRA,"MF,DF",22.0,4,140.0,35.0,4.1,1.6,2,65.0,0,2,6.0,10,2.0,0.0,2.0,-2.0,-1.29,-1.56,1.2,1.4,-0.2,-0.13,-0.7,Matches
Pedrinho,br BRA,"MF,FW",23.0,7,228.0,33.0,6.7,2.5,1,45.0,0,6,31.0,0,0.71,3.0,3.0,0.0,0.0,-0.23,6.5,2.5,4.0,1.58,1.12,Matches
Fábio,br BRA,"FW,MF",24.0,5,137.0,27.0,4.0,1.5,1,76.0,0,4,15.0,12,1.4,3.0,0.0,3.0,1.97,1.83,1.2,2.1,-0.9,-0.61,-1.2,Matches
Diego Godín,uy URU,DF,35.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,2,1.0,2.0,2.0,0.0,0.0,-0.22,1.8,1.6,0.2,0.2,-0.35,Matches
Rafael Pires,br BRA,GK,32.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,37,1.0,0.0,0.0,0.0,0.0,-0.22,1.3,0.5,0.8,0.78,0.25,Matches
Jefferson Savarino,ve VEN,FW,25.0,3,90.0,30.0,2.6,1.0,1,62.0,0,2,14.0,0,2.33,3.0,1.0,2.0,2.0,1.84,1.8,1.2,0.7,0.67,0.14,Matches
Alan Kardec,br BRA,"FW,MF",33.0,12,257.0,21.0,7.5,2.9,0,,0,12,21.0,2,1.0,4.0,4.0,0.0,0.0,-0.23,7.5,2.7,4.8,1.7,1.25,Matches
Yan Phillipe,br BRA,FW,17.0,1,19.0,19.0,0.6,0.2,0,,0,1,19.0,3,0.0,0.0,2.0,-2.0,-9.47,-9.74,0.1,0.4,-0.3,-1.31,-1.86,Matches
Cadu,br BRA,FW,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Carlos Daniel,br BRA,DF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gabriel Delfim,br BRA,GK,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Felipe Felicio,br BRA,FW,19.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Hiago,br BRA,DF,21.0,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Matheus Mendes,br BRA,GK,22.0,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Neto,br BRA,MF,19.0,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Tchê Tchê,br BRA,"DF,MF",29.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,3420.0,90.0,100.0,38.0,418,81.0,243,176,21.0,267,1.53,45.0,37.0,8.0,0.21,,54.1,33.7,20.4,0.54,,
Opponent Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,81.0,239,174,21.0,262,1.13,37.0,45.0,-8.0,-0.21,,33.7,54.1,-20.4,-0.54,,
