Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Renzo Saravia,ar ARG,DF,30.0,25.5,3,0,0,43,31,1,60,25,49,0,1,0,157,31,27,53.4,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32.0,25.4,7,2,2,32,14,0,2,15,20,0,0,0,89,53,33,61.6,Matches
Gustavo Scarpa,br BRA,"DF,MF",30.0,24.9,7,1,1,12,43,5,237,14,26,0,0,0,111,15,24,38.5,Matches
Éverson,br BRA,GK,33.0,24.9,6,1,0,1,5,0,0,0,1,0,0,0,34,4,0,100.0,Matches
Bruno Fuchs,br BRA,DF,24.0,22.6,9,1,1,24,14,0,14,29,26,0,1,0,95,35,22,61.4,Matches
Paulinho,br BRA,"FW,MF",23.0,22.1,3,1,0,10,20,10,17,6,15,1,0,0,94,10,29,25.6,Matches
Otávio,br BRA,MF,29.0,21.3,2,0,0,25,16,0,7,22,30,0,0,0,102,25,24,51.0,Matches
Hulk,br BRA,"FW,MF",37.0,21.0,5,1,1,24,70,7,32,1,5,1,0,0,50,23,35,39.7,Matches
Fausto Vera,ar ARG,MF,23.0,18.4,1,0,0,29,10,0,12,13,16,0,0,1,73,16,13,55.2,Matches
Alan Franco,ec ECU,MF,25.0,18.1,5,0,0,33,13,0,10,25,17,0,0,0,68,26,14,65.0,Matches
Igor Gomes,br BRA,MF,24.0,14.7,8,0,0,23,25,0,43,9,12,0,1,0,77,10,15,40.0,Matches
Rubens,br BRA,"DF,FW",22.0,13.3,4,1,1,16,13,8,48,22,41,1,1,0,45,25,18,58.1,Matches
Guilherme Arana,br BRA,DF,26.0,14.5,5,0,0,14,13,2,70,18,15,0,0,0,72,12,16,42.9,Matches
Matheus Mendes,br BRA,GK,24.0,12.1,1,0,0,0,3,0,0,0,0,0,0,0,13,2,0,100.0,Matches
Júnior Alonso,py PAR,DF,30.0,11.6,2,0,0,16,1,0,6,14,10,0,0,0,48,40,21,65.6,Matches
Cadu,br BRA,"FW,DF",19.0,11.2,1,0,0,26,26,3,9,9,19,0,0,0,29,18,29,38.3,Matches
Deyverson,br BRA,FW,32.0,11.1,4,0,0,11,23,7,2,0,1,1,0,0,30,41,35,53.9,Matches
Bernard,br BRA,"MF,FW",31.0,10.0,1,0,0,17,7,1,32,3,11,0,0,0,47,0,4,0.0,Matches
Federico Zaracho,ar ARG,MF,25.0,9.7,2,0,0,10,15,1,7,13,13,0,0,0,44,8,13,38.1,Matches
Igor Rabello,br BRA,DF,28.0,10.7,3,1,0,14,5,1,1,15,11,0,1,0,35,38,23,62.3,Matches
Lyanco,br BRA,DF,26.0,10.2,8,1,1,23,6,1,11,18,11,0,1,0,46,15,19,44.1,Matches
Eduardo Vargas,cl CHI,"MF,FW",34.0,9.5,1,0,0,7,24,7,4,3,9,4,0,0,40,14,17,45.2,Matches
Brahian Palacios,co COL,"DF,MF",21.0,8.9,4,0,0,16,10,3,32,6,9,2,0,0,37,3,12,20.0,Matches
Alisson,br BRA,"DF,FW",18.0,9.9,1,0,0,17,28,1,42,5,13,0,0,0,52,7,12,36.8,Matches
Mariano,br BRA,DF,37.0,7.1,5,1,1,7,6,0,14,5,9,0,1,0,31,8,5,61.5,Matches
Paulo Vitor,br BRA,MF,19.0,5.9,4,0,0,13,5,0,0,2,9,0,0,0,29,10,8,55.6,Matches
Rômulo,br BRA,DF,20.0,5.5,4,1,1,9,1,0,3,9,9,0,0,0,24,11,5,68.8,Matches
Mauricio Lemos,uy URU,DF,28.0,4.2,3,0,0,10,2,1,2,4,2,0,0,0,11,11,8,57.9,Matches
Alan Kardec,br BRA,FW,35.0,4.6,0,0,0,8,7,1,0,1,3,0,0,0,10,26,18,59.1,Matches
Jemerson,br BRA,DF,31.0,2.3,2,0,0,2,4,0,1,5,1,0,0,0,10,8,2,80.0,Matches
Pedrinho,br BRA,"MF,DF",25.0,2.3,1,0,0,1,4,0,4,1,5,1,0,0,11,3,3,50.0,Matches
Gabriel Delfim,br BRA,GK,21.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Caio Maia,br BRA,FW,18.0,0.3,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,50.0,Matches
Robert Conceição,br BRA,"MF,DF",20.0,0.2,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,,Matches
Isaac,br BRA,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Vitinho,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,28.1,38.0,113,12,9,495,466,60,725,312,418,11,7,1,1618,549,505,52.1,
Opponent Total,,,28.0,38.0,98,6,1,492,473,35,640,336,393,7,13,0,1562,504,550,47.8,
