Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Éverson,br BRA,GK,30.0,37,37,3330,37.0,30,0.81,113,84,76.1,26,6,5,16,43.2,4,3,1,0,25.0,Matches
Rafael Pires,br BRA,GK,31.0,1,1,90,1.0,4,4.0,4,0,0.0,0,0,1,0,0.0,1,0,0,1,,Matches
Squad Total,,,27.8,38,38,3420,38.0,34,0.89,117,84,73.5,26,6,6,16,42.1,5,3,1,1,25.0,
Opponent Total,,,26.8,38,38,3420,38.0,67,1.76,184,116,69.0,6,6,26,3,7.9,11,10,1,0,9.1,
