Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Éverson,br BRA,GK,31.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Allan,br BRA,MF,24.0,33,31,2733.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9,0.9,1.0,1.9,51.0,201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Júnior Alonso,py PAR,DF,28.0,31,30,2598.0,28.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,2.4,2.9,17.0,147.0,14.0,0.0,0.07,0.07,0.0,0.07,0.02,0.08,0.1,0.02,0.1,Matches
Jair,br BRA,MF,27.0,31,26,2074.0,23.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,2.4,2.4,2.0,4.3,24.0,146.0,68.0,0.04,0.17,0.22,0.04,0.22,0.1,0.09,0.19,0.1,0.19,Matches
Ignacio Fernández,ar ARG,MF,32.0,34,25,2222.0,24.7,4.0,5.0,9.0,3.0,1.0,2.0,7.0,0.0,6.8,5.2,5.4,10.6,48.0,185.0,168.0,0.16,0.2,0.36,0.12,0.32,0.27,0.22,0.49,0.21,0.43,Matches
Hulk,br BRA,FW,35.0,25,24,2088.0,23.2,12.0,2.0,14.0,10.0,2.0,2.0,6.0,0.0,9.1,7.5,3.4,10.9,74.0,67.0,225.0,0.52,0.09,0.6,0.43,0.52,0.39,0.15,0.54,0.32,0.47,Matches
Federico Zaracho,ar ARG,"MF,FW",23.0,26,24,1884.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,3.9,3.9,1.9,5.7,22.0,90.0,122.0,0.1,0.1,0.19,0.1,0.19,0.18,0.09,0.27,0.18,0.27,Matches
Keno,br BRA,"FW,MF",32.0,29,22,1855.0,20.6,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,5.8,5.8,4.8,10.5,95.0,102.0,221.0,0.19,0.05,0.24,0.19,0.24,0.28,0.23,0.51,0.28,0.51,Matches
Mariano,br BRA,DF,35.0,25,19,1732.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,2.1,2.3,35.0,133.0,75.0,0.0,0.05,0.05,0.0,0.05,0.01,0.11,0.12,0.01,0.12,Matches
Guilherme Arana,br BRA,DF,24.0,20,19,1721.0,19.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.6,1.6,3.8,5.4,60.0,141.0,110.0,0.0,0.16,0.16,0.0,0.16,0.08,0.2,0.28,0.08,0.28,Matches
Guga,br BRA,DF,23.0,22,19,1674.0,18.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.7,2.3,34.0,96.0,83.0,0.0,0.11,0.11,0.0,0.11,0.03,0.09,0.12,0.03,0.12,Matches
Nathan Silva,br BRA,DF,24.0,22,18,1732.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3,1.3,0.7,1.9,6.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches
Eduardo Sasha,br BRA,"FW,MF",29.0,27,16,1291.0,14.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,4.2,4.2,1.7,5.9,9.0,55.0,94.0,0.21,0.07,0.28,0.21,0.28,0.3,0.12,0.41,0.3,0.41,Matches
Ademir Santos,br BRA,"FW,MF",26.0,35,15,1492.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.4,3.4,2.3,5.7,64.0,45.0,150.0,0.12,0.0,0.12,0.12,0.12,0.21,0.14,0.34,0.21,0.34,Matches
Eduardo Vargas,cl CHI,FW,32.0,24,13,1141.0,12.7,5.0,3.0,8.0,3.0,2.0,2.0,2.0,0.0,5.2,3.6,2.3,5.9,29.0,52.0,90.0,0.39,0.24,0.63,0.24,0.47,0.41,0.18,0.59,0.29,0.46,Matches
Jemerson,br BRA,DF,29.0,12,12,995.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.0,0.5,8.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Rubens,br BRA,"DF,MF",20.0,29,11,1229.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,1.0,1.8,41.0,35.0,102.0,0.07,0.0,0.07,0.07,0.07,0.06,0.07,0.13,0.06,0.13,Matches
Otávio,br BRA,MF,27.0,24,11,1160.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Dodô,br BRA,DF,29.0,13,11,905.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,13.0,33.0,50.0,0.1,0.0,0.1,0.1,0.1,0.06,0.05,0.11,0.06,0.11,Matches
Réver,br BRA,DF,37.0,15,10,945.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,0.0,31.0,2.0,0.1,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
Cristian Pavón,ar ARG,"FW,MF",26.0,18,7,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.1,0.8,1.9,29.0,34.0,97.0,0.13,0.0,0.13,0.13,0.13,0.17,0.1,0.27,0.15,0.25,Matches
Igor Rabello,br BRA,DF,26.0,7,7,599.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,3.0,22.0,2.0,0.15,0.15,0.3,0.15,0.3,0.06,0.01,0.07,0.06,0.07,Matches
Calebe,br BRA,"MF,FW",21.0,13,2,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.27,0.12,0.27,Matches
