Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Héracles,br BRA,DF,22.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,3,0.0,1.0,5.0,-4.0,-1.33,-0.82,Matches
Rafael Costa,br BRA,FW,27.0,4,231.0,58.0,6.8,2.6,3,61.0,0.0,1,49.0,3,0.0,1.0,5.0,-4.0,-1.56,-1.05,Matches
Tiago Luís,br BRA,"FW,MF",25.0,5,230.0,46.0,6.7,2.6,3,55.0,0.0,2,32.0,1,0.6,2.0,5.0,-3.0,-1.17,-0.64,Matches
William Henrique,br BRA,FW,23.0,3,166.0,55.0,4.9,1.8,3,55.0,0.0,0,,4,0.67,0.0,2.0,-2.0,-1.08,-0.53,Matches
Alef Vieira Santos,br BRA,DF,21.0,3,214.0,71.0,6.3,2.4,2,90.0,1.0,1,35.0,11,0.33,0.0,4.0,-4.0,-1.68,-1.18,Matches
Renato,br BRA,MF,23.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,2,0.0,1.0,3.0,-2.0,-1.0,-0.44,Matches
Welinton Júnior,br BRA,"FW,MF",21.0,3,117.0,39.0,3.4,1.3,2,36.0,0.0,1,45.0,2,0.0,0.0,2.0,-2.0,-1.54,-0.99,Matches
Jael Ferreira,br BRA,FW,26.0,3,130.0,43.0,3.8,1.4,1,92.0,1.0,2,19.0,3,0.0,1.0,3.0,-2.0,-1.38,-0.84,Matches
Mariano Trípodi,ar ARG,FW,27.0,3,122.0,41.0,3.6,1.4,1,92.0,1.0,2,15.0,9,1.33,1.0,2.0,-1.0,-0.74,-0.16,Matches
Wellington Saci,br BRA,DF,30.0,2,97.0,49.0,2.8,1.1,1,86.0,0.0,1,11.0,1,0.5,0.0,0.0,0.0,0.0,0.6,Matches
Juninho,br BRA,MF,19.0,2,81.0,41.0,2.4,0.9,1,58.0,0.0,1,23.0,8,1.0,0.0,0.0,0.0,0.0,0.59,Matches
Yuri Naves Roberto,br BRA,MF,25.0,4,100.0,25.0,2.9,1.1,0,,0.0,4,24.0,9,1.25,0.0,2.0,-2.0,-1.8,-1.26,Matches
Luiz Meneses,br BRA,MF,18.0,3,55.0,18.0,1.6,0.6,0,,0.0,3,17.0,8,1.33,0.0,0.0,0.0,0.0,0.59,Matches
Matheus Albino,br BRA,GK,19.0,1,25.0,25.0,0.7,0.3,0,,0.0,1,24.0,6,0.0,0.0,0.0,0.0,0.0,0.58,Matches
Adriano,br BRA,FW,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Zé Arthur,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Eusébio,br BRA,"DF,MF",29.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Bruno Furlan,br BRA,FW,22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jhonatan,br BRA,GK,23.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Jonathan,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,25.7,38,3420.0,90.0,100.0,38.0,418,82.0,,111,29.0,270,0.82,26.0,48.0,-22.0,-0.58,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,82.0,,114,27.0,277,1.92,48.0,26.0,22.0,0.58,,
