Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Uillian Correia,br BRA,MF,27.0,33,32,2653.0,29.5,3.0,1.0,4.0,3.0,0.0,0.0,11.0,1.0,0.1,0.03,0.14,0.1,0.14,Matches
David,br BRA,"FW,MF",21.0,35,30,2642.0,29.4,6.0,6.0,12.0,5.0,1.0,1.0,3.0,0.0,0.2,0.2,0.41,0.17,0.37,Matches
Fernando Miguel,br BRA,GK,31.0,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago,br BRA,MF,21.0,28,26,2073.0,23.0,4.0,1.0,5.0,4.0,0.0,0.0,8.0,1.0,0.17,0.04,0.22,0.17,0.22,Matches
Kanu,br BRA,DF,32.0,25,25,2250.0,25.0,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,0.16,0.04,0.2,0.16,0.2,Matches
Neílton,br BRA,"FW,MF",22.0,30,24,1948.0,21.6,7.0,6.0,13.0,4.0,3.0,4.0,4.0,0.0,0.32,0.28,0.6,0.18,0.46,Matches
Santiago Tréllez,co COL,FW,27.0,23,23,2028.0,22.5,10.0,2.0,12.0,10.0,0.0,1.0,3.0,0.0,0.44,0.09,0.53,0.44,0.53,Matches
Patric Cabral Lalau,br BRA,"DF,MF",27.0,33,22,2244.0,24.9,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.04,0.16,0.2,0.04,0.2,Matches
Ramon Menezes Roma,br BRA,"DF,MF",21.0,25,22,1887.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wallace Reis,br BRA,DF,29.0,21,21,1890.0,21.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.1,0.05,0.14,0.1,0.14,Matches
Geferson,br BRA,"DF,MF",22.0,19,19,1654.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caíque Silva Sá,br BRA,DF,24.0,18,16,1305.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Fillipe Soutto,br BRA,MF,25.0,16,12,1042.0,11.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.17,0.17,0.0,0.17,Matches
Juninho,br BRA,DF,27.0,12,12,1033.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Fred,br BRA,DF,31.0,13,11,1017.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Kieza,br BRA,FW,30.0,13,10,890.0,9.9,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.3,0.0,0.3,0.2,0.2,Matches
Willian Farias,br BRA,MF,27.0,10,10,850.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cleiton Xavier,br BRA,MF,33.0,17,9,817.0,9.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches
Caíque,br BRA,GK,19.0,9,9,810.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Carlos Eduardo,br BRA,"FW,MF",29.0,13,7,676.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Alan Costa,br BRA,DF,26.0,8,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches
Thallyson,br BRA,DF,25.0,7,6,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Welison,br BRA,MF,21.0,7,6,563.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
Leandro Salino,br BRA,"DF,MF",31.0,7,6,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
