Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Dudu,br BRA,MF,24.0,3.3,133,174,76.4,2330,1092,56,68,82.4,65,77,84.4,10,19,52.6,0,0.1,0.1,-0.1,3,27,3,0,30,Matches
Everaldo,br BRA,"FW,MF",29.0,4.7,124,162,76.5,2076,400,65,72,90.3,47,61,77.0,9,20,45.0,0,0.1,0.2,-0.1,2,3,3,0,17,Matches
Reynaldo Cesar Moraes,br BRA,DF,27.0,4.0,94,122,77.0,1730,642,29,32,90.6,57,67,85.1,6,16,37.5,0,0.0,0.0,0.0,0,4,0,0,5,Matches
Erick Castillo,ec ECU,"FW,MF",28.0,3.0,37,50,74.0,512,118,17,22,77.3,16,19,84.2,1,2,50.0,0,0.0,0.1,0.0,1,2,0,0,2,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29.0,2.3,46,59,78.0,864,191,20,25,80.0,18,23,78.3,7,8,87.5,0,0.4,0.2,-0.4,7,4,3,2,5,Matches
Luiz Adriano,br BRA,FW,36.0,2.2,32,45,71.1,426,67,13,18,72.2,13,16,81.3,0,1,0.0,1,0.1,0.1,0.9,2,3,1,0,4,Matches
Daniel Jr,br BRA,"MF,FW",21.0,1.5,57,69,82.6,958,231,25,29,86.2,23,24,95.8,6,9,66.7,0,0.5,0.6,-0.5,7,6,1,1,4,Matches
Muriel Becker,br BRA,GK,36.0,1.0,20,30,66.7,879,747,2,2,100.0,5,5,100.0,13,23,56.5,0,0.0,0.0,0.0,0,2,1,0,0,Matches
José Hugo,br BRA,"MF,FW",24.0,7.0,133,202,65.8,2161,524,73,87,83.9,39,57,68.4,16,26,61.5,2,0.9,0.9,1.1,9,11,9,7,17,Matches
Iury de Castilho,br BRA,"FW,MF",28.0,1.4,25,29,86.2,329,115,13,14,92.9,8,9,88.9,1,1,100.0,0,0.0,0.0,0.0,1,0,2,0,8,Matches
Lawan,br BRA,FW,18.0,1.2,9,20,45.0,122,15,5,10,50.0,4,6,66.7,0,0,,0,0.4,0.2,-0.4,1,0,0,0,1,Matches
Fábio Soares,br BRA,MF,19.0,1.0,17,28,60.7,241,83,11,13,84.6,4,5,80.0,2,4,50.0,0,0.0,0.1,0.0,1,0,2,1,1,Matches
Pablo Baianinho,br BRA,"MF,FW",20.0,0.4,8,16,50.0,102,51,6,7,85.7,2,4,50.0,0,3,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Léo Gamalho,br BRA,FW,38.0,0.2,10,10,100.0,144,34,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Luis Miguel,br BRA,"MF,FW",18.0,0.2,4,5,80.0,48,8,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1,Matches
José Breno,br BRA,MF,19.0,0.1,3,4,75.0,45,16,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.0,38.0,11780,15070,78.2,216332,78725,4826,5501,87.7,5416,6349,85.3,1253,2387,52.5,27,26.7,25.3,0.3,328,886,206,101,1167,
Opponent Total,,,27.9,38.0,17051,20529,83.1,302826,98751,7465,8260,90.4,7540,8503,88.7,1667,2802,59.5,35,31.3,34.5,3.7,400,1399,320,115,1664,
