Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Hugo,br BRA,"FW,MF",33.0,3,239.0,80.0,7.0,2.7,3,80.0,2.0,0,,4,1.67,3.0,1.0,2.0,0.75,1.29,Matches
William Henrique,br BRA,FW,22.0,22,606.0,28.0,17.7,6.7,2,65.0,0.0,20,24.0,10,0.91,7.0,14.0,-7.0,-1.04,-0.72,Matches
Marcelo Santos,br BRA,MF,19.0,3,203.0,68.0,5.9,2.3,2,68.0,1.0,1,67.0,22,1.33,3.0,2.0,1.0,0.44,0.95,Matches
Mauri,br BRA,MF,20.0,2,95.0,48.0,2.8,1.1,1,75.0,0.0,1,20.0,2,0.5,0.0,3.0,-3.0,-2.84,-2.46,Matches
Matheus Salustiano,br BRA,DF,20.0,2,94.0,47.0,2.7,1.0,1,91.0,1.0,1,3.0,8,1.0,1.0,5.0,-4.0,-3.83,-3.48,Matches
Rodrigo Defendi,br BRA,DF,27.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,7,3.0,2.0,1.0,1.0,1.0,1.49,Matches
Alan Pinheiro,br BRA,FW,21.0,1,66.0,66.0,1.9,0.7,1,66.0,0.0,0,,2,0.0,0.0,1.0,-1.0,-1.36,-0.93,Matches
Guillermo Beltrán,py PAR,FW,29.0,12,196.0,16.0,5.7,2.2,0,,0.0,12,15.0,10,1.33,0.0,3.0,-3.0,-1.38,-0.99,Matches
Marcos Júnior,br BRA,"FW,MF",21.0,6,142.0,24.0,4.2,1.6,0,,0.0,6,23.0,8,0.67,0.0,2.0,-2.0,-1.27,-0.86,Matches
Vander Luiz Silva Souza,br BRA,"FW,MF",23.0,1,28.0,28.0,0.8,0.3,0,,0.0,1,27.0,2,0.0,1.0,2.0,-1.0,-3.21,-2.79,Matches
Nickson,br BRA,MF,16.0,1,4.0,4.0,0.1,0.0,0,,0.0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0.45,Matches
Adaílton,br BRA,"FW,MF",23.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Darlan,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Victor Guilherme,br BRA,DF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Gustavo,br BRA,GK,20.0,0,,,,,0,,0.0,0,,16,,,,,,,Matches
Leonardo,br BRA,FW,18.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Felipe Lima,br BRA,MF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Fernando Miguel,br BRA,GK,28.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Romário,br BRA,DF,20.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Squad Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,83.0,,112,26.0,285,1.0,37.0,54.0,-17.0,-0.45,,
Opponent Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,83.0,,110,22.0,260,1.79,54.0,37.0,17.0,0.45,,
