Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Ronaldo,br BRA,GK,21.0,20,20,1800,20.0,28,1.4,85,58,68.2,6,5,9,7,35.0,1,1,0,0,0.0,Matches
Elias Martello Curzel,br BRA,GK,22.0,8,8,720,8.0,16,2.0,35,20,54.3,2,2,4,2,25.0,2,0,1,1,100.0,Matches
Caíque,br BRA,GK,20.0,5,5,450,5.0,10,2.0,26,18,65.4,1,1,3,0,0.0,2,1,1,0,50.0,Matches
João Gabriel,br BRA,GK,25.0,5,5,450,5.0,8,1.6,29,22,75.9,0,2,3,2,40.0,1,1,0,0,0.0,Matches
Squad Total,,,24.6,38,38,3420,38.0,62,1.63,175,118,66.3,9,10,19,11,28.9,6,3,2,1,40.0,
Opponent Total,,,27.1,38,38,3419,38.0,35,0.92,125,95,76.0,19,10,9,13,34.2,5,5,0,0,0.0,
