Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Gustavo Mosquito,br BRA,"FW,MF",26.0,13,797.0,61.0,23.3,8.9,10,66.0,0,3,45.0,0,1.69,10.0,10.0,0.0,0.0,0.24,10.3,8.7,1.7,0.19,0.31,Matches
Machado,br BRA,MF,28.0,18,822.0,46.0,24.0,9.1,9,66.0,0,9,25.0,0,1.72,13.0,9.0,4.0,0.44,0.82,12.2,9.4,2.8,0.31,0.46,Matches
Carlos Eduardo,br BRA,"FW,MF",27.0,17,871.0,51.0,25.5,9.7,8,65.0,0,9,39.0,0,1.53,11.0,12.0,-1.0,-0.1,0.11,12.2,10.7,1.5,0.15,0.27,Matches
Caio Vinícius,br BRA,"DF,MF",25.0,11,601.0,55.0,17.6,6.7,8,70.0,4,3,14.0,6,0.91,7.0,11.0,-4.0,-0.6,-0.5,6.3,6.5,-0.2,-0.03,0.02,Matches
EDU,br BRA,DF,23.0,12,744.0,62.0,21.8,8.3,7,81.0,5,5,35.0,7,1.67,14.0,10.0,4.0,0.48,0.85,10.8,9.1,1.7,0.21,0.33,Matches
Patric Calmon PK,br BRA,DF,29.0,11,540.0,49.0,15.8,6.0,7,64.0,2,4,24.0,12,0.83,6.0,9.0,-3.0,-0.5,-0.38,7.4,7.9,-0.5,-0.08,-0.04,Matches
Camutanga,br BRA,DF,30.0,5,449.0,90.0,13.1,5.0,5,90.0,4,0,,1,1.0,4.0,5.0,-1.0,-0.2,-0.02,5.9,4.7,1.2,0.23,0.32,Matches
Bruno Uvini,br BRA,DF,32.0,6,428.0,71.0,12.5,4.8,5,85.0,4,1,5.0,17,0.67,5.0,12.0,-7.0,-1.47,-1.47,3.8,10.0,-6.1,-1.29,-1.42,Matches
Jean Mota,br BRA,"MF,FW",30.0,16,416.0,26.0,12.2,4.6,4,55.0,0,12,16.0,19,1.06,6.0,10.0,-4.0,-0.87,-0.78,5.4,5.9,-0.5,-0.11,-0.07,Matches
Zeca,br BRA,DF,29.0,5,388.0,78.0,11.3,4.3,4,86.0,3,1,45.0,0,0.2,5.0,11.0,-6.0,-1.39,-1.36,4.8,8.5,-3.7,-0.85,-0.9,Matches
Rodrigo Andrade,br BRA,"MF,FW",26.0,6,385.0,64.0,11.3,4.3,4,81.0,2,2,31.0,1,0.67,5.0,9.0,-4.0,-0.94,-0.85,6.7,6.7,0.0,0.01,0.07,Matches
Dudu,br BRA,MF,24.0,5,296.0,59.0,8.7,3.3,4,73.0,2,1,3.0,0,0.0,2.0,9.0,-7.0,-2.13,-2.13,3.0,6.5,-3.5,-1.07,-1.12,Matches
Everaldo,br BRA,"FW,MF",29.0,15,421.0,28.0,12.3,4.7,3,50.0,0,12,23.0,5,1.63,7.0,6.0,1.0,0.21,0.45,4.2,4.7,-0.5,-0.12,-0.08,Matches
Reynaldo Cesar Moraes,br BRA,DF,27.0,5,356.0,71.0,10.4,4.0,3,84.0,2,2,53.0,12,0.0,3.0,10.0,-7.0,-1.77,-1.77,2.5,7.5,-4.9,-1.24,-1.33,Matches
Erick Castillo,ec ECU,"FW,MF",28.0,9,274.0,30.0,8.0,3.0,1,90.0,1,8,23.0,2,1.56,4.0,6.0,-2.0,-0.66,-0.51,2.7,3.5,-0.8,-0.26,-0.23,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29.0,4,210.0,53.0,6.1,2.3,1,61.0,0,3,50.0,1,0.25,3.0,6.0,-3.0,-1.29,-1.17,2.5,4.9,-2.4,-1.03,-1.05,Matches
Luiz Adriano,br BRA,FW,36.0,8,202.0,25.0,5.9,2.2,1,60.0,0,7,20.0,2,0.75,3.0,3.0,0.0,0.0,0.2,2.5,3.9,-1.3,-0.6,-0.58,Matches
Daniel Jr,br BRA,"MF,FW",21.0,5,136.0,27.0,4.0,1.5,1,45.0,0,4,23.0,12,0.0,1.0,4.0,-3.0,-1.99,-1.88,1.7,3.8,-2.0,-1.35,-1.36,Matches
Muriel Becker,br BRA,GK,36.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,34,2.0,3.0,1.0,2.0,2.0,2.24,1.1,0.9,0.2,0.21,0.27,Matches
José Hugo,br BRA,"MF,FW",24.0,27,632.0,23.0,18.5,7.0,0,,0,27,23.0,9,1.44,11.0,9.0,2.0,0.28,0.58,12.3,8.2,4.0,0.58,0.76,Matches
Iury de Castilho,br BRA,"FW,MF",28.0,5,124.0,25.0,3.6,1.4,0,,0,5,25.0,1,0.2,1.0,2.0,-1.0,-0.73,-0.56,1.8,2.6,-0.8,-0.56,-0.53,Matches
Lawan,br BRA,FW,18.0,4,106.0,27.0,3.1,1.2,0,,0,4,27.0,11,0.75,1.0,4.0,-3.0,-2.55,-2.44,1.1,2.4,-1.3,-1.11,-1.1,Matches
Fábio Soares,br BRA,MF,19.0,3,90.0,30.0,2.6,1.0,0,,0,3,30.0,12,1.0,2.0,3.0,-1.0,-1.0,-0.84,1.8,1.5,0.3,0.33,0.39,Matches
Pablo Baianinho,br BRA,"MF,FW",20.0,3,37.0,12.0,1.1,0.4,0,,0,3,12.0,23,1.33,0.0,2.0,-2.0,-4.86,-4.73,0.9,0.6,0.3,0.79,0.85,Matches
Léo Gamalho,br BRA,FW,38.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,0,0.0,0.0,1.0,-1.0,-5.29,-5.14,0.2,0.0,0.2,0.81,0.86,Matches
Luis Miguel,br BRA,"MF,FW",18.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,4,0.0,0.0,1.0,-1.0,-6.0,-5.84,0.0,0.8,-0.8,-4.69,-4.67,Matches
José Breno,br BRA,MF,19.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,7,3.0,1.0,0.0,1.0,10.0,10.21,0.2,0.1,0.1,1.3,1.35,Matches
Andrei,br BRA,DF,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Felipe,br BRA,DF,24.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Fintelman,br BRA,GK,22.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Roque Júnior,br BRA,DF,22.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Paulo Roberto,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Yuri Sena,br BRA,GK,23.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Cristián Zapata,co COL,DF,37.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,78.0,227,187,26.0,264,1.24,45.0,52.0,-7.0,-0.18,,42.5,44.3,-1.8,-0.05,,
Opponent Total,,,27.9,38,3420.0,90.0,100.0,38.0,418,78.0,233,186,23.0,260,1.55,52.0,45.0,7.0,0.18,,44.3,42.5,1.8,0.05,,
