Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Ricardo,br BRA,MF,29.0,11.6,40,23,18,18,4,22,44,50.0,22,21,7,14,12,52,24,0,Matches
Léo Naldi,br BRA,MF,22.0,12.3,38,24,19,17,2,18,31,58.1,13,21,5,16,17,55,23,1,Matches
Gustavo Mosquito,br BRA,"FW,MF",26.0,8.9,12,6,3,8,1,4,5,80.0,1,5,3,2,5,17,9,0,Matches
Machado,br BRA,MF,28.0,9.1,17,10,7,10,0,8,19,42.1,11,8,2,6,13,30,17,0,Matches
Carlos Eduardo,br BRA,"FW,MF",27.0,9.7,21,16,9,7,5,8,20,40.0,12,7,1,6,8,29,17,0,Matches
Caio Vinícius,br BRA,"DF,MF",25.0,6.7,14,7,8,5,1,5,9,55.6,4,7,2,5,6,20,26,0,Matches
EDU,br BRA,DF,23.0,8.3,16,8,14,1,1,7,10,70.0,3,16,8,8,6,22,60,0,Matches
Patric Calmon PK,br BRA,DF,29.0,6.0,10,5,4,5,1,6,8,75.0,2,7,4,3,15,25,16,0,Matches
Camutanga,br BRA,DF,30.0,5.0,8,5,7,0,1,5,9,55.6,4,7,6,1,2,10,19,0,Matches
Bruno Uvini,br BRA,DF,32.0,4.8,1,1,0,1,0,1,1,100.0,0,6,3,3,6,7,15,0,Matches
Jean Mota,br BRA,"MF,FW",30.0,4.6,5,3,2,3,0,4,8,50.0,4,1,1,0,0,5,7,0,Matches
Zeca,br BRA,DF,29.0,4.3,10,5,5,3,2,3,8,37.5,5,4,3,1,3,13,8,0,Matches
Rodrigo Andrade,br BRA,"MF,FW",26.0,4.3,6,5,4,1,1,4,5,80.0,1,8,3,5,3,9,3,0,Matches
Dudu,br BRA,MF,24.0,3.3,12,6,6,6,0,2,9,22.2,7,7,0,7,2,14,1,0,Matches
Everaldo,br BRA,"FW,MF",29.0,4.7,5,4,3,2,0,3,9,33.3,6,2,1,1,2,7,3,1,Matches
Reynaldo Cesar Moraes,br BRA,DF,27.0,4.0,10,6,6,4,0,3,6,50.0,3,9,5,4,0,10,22,0,Matches
Erick Castillo,ec ECU,"FW,MF",28.0,3.0,2,0,2,0,0,2,4,50.0,2,4,0,4,0,2,4,0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29.0,2.3,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,2,0,Matches
Luiz Adriano,br BRA,FW,36.0,2.2,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,Matches
Daniel Jr,br BRA,"MF,FW",21.0,1.5,3,1,1,2,0,2,4,50.0,2,0,0,0,0,3,0,0,Matches
Muriel Becker,br BRA,GK,36.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
José Hugo,br BRA,"MF,FW",24.0,7.0,14,11,5,7,2,7,12,58.3,5,7,0,7,6,20,5,0,Matches
Iury de Castilho,br BRA,"FW,MF",28.0,1.4,2,0,2,0,0,1,1,100.0,0,2,0,2,0,2,1,0,Matches
Lawan,br BRA,FW,18.0,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Fábio Soares,br BRA,MF,19.0,1.0,4,3,2,2,0,1,1,100.0,0,3,0,3,0,4,2,0,Matches
Pablo Baianinho,br BRA,"MF,FW",20.0,0.4,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,Matches
Léo Gamalho,br BRA,FW,38.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Luis Miguel,br BRA,"MF,FW",18.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
José Breno,br BRA,MF,19.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Squad Total,,,27.0,38.0,656,406,341,259,56,322,619,52.0,297,419,147,272,360,1016,912,10,
Opponent Total,,,27.9,38.0,672,433,270,296,106,297,603,49.3,306,350,115,235,285,957,743,15,
