Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wilson,br BRA,GK,30.0,24,24,2115,23.5,,,0,0.0,,5,7,12,4,16.7,1,1,0,0,0.0,Matches
Gatito Fernández,py PAR,GK,25.0,15,14,1305,14.5,,,0,0.0,,5,1,8,1,7.1,1,1,0,0,0.0,Matches
Squad Total,,,26.6,38,38,3420,38.0,0.0,0.0,0,0.0,,10,8,20,5,13.2,2,2,0,0,0.0,
Opponent Total,,,26.3,38,38,3420,38.0,,,0,,,20,8,10,16,42.1,4,2,1,1,33.3,
