Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-04-14,19:00,Série A,Matchweek 1,Sat,Home,D,2,2,Flamengo,66,12669,Willian Farias,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,
2018-04-22,16:00,Série A,Matchweek 2,Sun,Away,L,1,2,Atlético Mineiro,40,10423,Willian Farias,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,
2018-04-30,20:00,Série A,Matchweek 3,Mon,Away,L,1,2,América (MG),59,9453,Willian Farias,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Home,L,1,2,Fluminense,35,6652,Uillian Correia,4-2-3-1,3-1-4-2,Rodrigo D'Alonso Ferreira,Match Report,
2018-05-13,16:00,Série A,Matchweek 5,Sun,Away,W,3,2,Vasco da Gama,38,3542,Willian Farias,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-05-20,11:00,Série A,Matchweek 6,Sun,Home,W,2,1,Ceará,42,8371,Willian Farias,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Away,D,1,1,Botafogo (RJ),42,5857,Rhayner,4-2-3-1,4-3-2-1,Flavio Rodrigues De Souza,Match Report,
2018-05-30,19:30,Série A,Matchweek 8,Wed,Home,L,2,3,Internacional,23,5591,Neílton,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-06-03,16:00,Série A,Matchweek 9,Sun,Away,L,2,5,Santos,43,3887,Rhayner,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,
2018-06-06,19:30,Série A,Matchweek 10,Wed,Home,W,1,0,Chapecoense,47,5256,Neílton,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2018-06-09,21:00,Série A,Matchweek 11,Sat,Away,D,0,0,Corinthians,37,27744,Neílton,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2018-06-12,21:30,Série A,Matchweek 12,Tue,Away,L,0,3,São Paulo,44,20456,Neílton,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2018-07-18,21:00,Série A,Matchweek 13,Wed,Home,W,1,0,Paraná,52,6358,André Lima,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,
2018-07-22,16:00,Série A,Matchweek 14,Sun,Away,L,1,4,Bahia,46,24312,Arouca,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-07-26,19:30,Série A,Matchweek 15,Thu,Home,W,1,0,Sport Recife,50,5706,Willian Farias,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2018-07-29,16:00,Série A,Matchweek 16,Sun,Away,L,0,4,Ath Paranaense,51,8697,Willian Farias,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2018-08-05,16:00,Série A,Matchweek 17,Sun,Home,D,1,1,Cruzeiro,49,7193,Neílton,4-3-2-1,4-4-2,Eduardo Tomaz De Aquino Valadão,Match Report,
2018-08-12,19:00,Série A,Matchweek 18,Sun,Away,L,0,4,Grêmio,47,16146,Neílton,4-3-2-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Home,L,0,3,Palmeiras,53,8822,Aderlan Santos,4-1-4-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2018-08-23,19:30,Série A,Matchweek 20,Thu,Away,L,0,1,Flamengo,36,51878,Neílton,4-3-2-1,4-1-4-1,Wilton Sampaio,Match Report,
2018-08-26,16:00,Série A,Matchweek 21,Sun,Home,W,1,0,Atlético Mineiro,37,5954,Neílton,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2018-09-01,16:00,Série A,Matchweek 22,Sat,Home,W,1,0,América (MG),58,11799,Neílton,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2018-09-06,19:00,Série A,Matchweek 23,Thu,Away,D,0,0,Fluminense,37,8952,Aderlan Santos,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-09-09,19:00,Série A,Matchweek 24,Sun,Home,W,1,0,Vasco da Gama,51,10092,Neílton,4-3-3,4-3-2-1,Paulo Roberto Alves Júnior,Match Report,
2018-09-15,16:00,Série A,Matchweek 25,Sat,Away,L,0,2,Ceará,57,32136,Neílton,4-4-2,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-09-23,18:00,Série A,Matchweek 26,Sun,Home,L,3,4,Botafogo (RJ),60,9481,Neílton,4-2-3-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Away,L,1,2,Internacional,40,33347,Neílton,4-1-4-1,4-2-3-1,Savio Pereira,Match Report,
2018-10-05,21:30,Série A,Matchweek 28,Fri,Home,L,0,1,Santos,58,7478,Willian Farias,4-2-3-1,4-3-3,Daniel Nobre Bins,Match Report,
2018-10-14,11:00,Série A,Matchweek 29,Sun,Away,W,1,0,Chapecoense,43,6280,Willian Farias,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-10-21,16:00,Série A,Matchweek 30,Sun,Home,D,2,2,Corinthians,44,17982,Willian Farias,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,
