Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Kieza,br BRA,FW,29.0,34.8,9,61,27,44.3,1.76,0.78,0.15,0.33,,0,1,Matches
Diego Renan,br BRA,"DF,MF",26.0,32.3,4,53,16,30.2,1.64,0.5,0.02,0.06,,3,4,Matches
Willian Farias,br BRA,MF,26.0,32.0,2,25,6,24.0,0.78,0.19,0.08,0.33,,0,0,Matches
Fernando Miguel,br BRA,GK,30.0,30.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Ramon Menezes Roma,br BRA,"DF,MF",20.0,28.0,0,10,3,30.0,0.36,0.11,0.0,0.0,,0,0,Matches
Marinho,br BRA,"FW,MF",25.0,25.1,12,111,34,30.6,4.42,1.35,0.1,0.32,,1,1,Matches
Kanu,br BRA,DF,31.0,25.1,3,27,10,37.0,1.07,0.4,0.11,0.3,,0,0,Matches
Victor Ramos Ferreira,br BRA,DF,26.0,24.9,1,13,3,23.1,0.52,0.12,0.08,0.33,,0,0,Matches
Euller,br BRA,DF,21.0,19.7,1,12,4,33.3,0.61,0.2,0.08,0.25,,0,0,Matches
Marcelo Santos,br BRA,MF,21.0,17.5,3,22,7,31.8,1.26,0.4,0.14,0.43,,0,0,Matches
Amaral,br BRA,MF,27.0,15.6,0,21,4,19.0,1.35,0.26,0.0,0.0,,0,0,Matches
Sherman Cárdenas,co COL,MF,26.0,16.0,0,18,3,16.7,1.13,0.19,0.0,0.0,,0,1,Matches
Diogo Mateus,br BRA,"DF,MF",22.0,13.2,0,11,4,36.4,0.84,0.3,0.0,0.0,,0,0,Matches
Dagoberto,br BRA,"FW,MF",32.0,11.3,0,32,9,28.1,2.83,0.8,0.0,0.0,,0,0,Matches
Zé Eduardo,br BRA,FW,28.0,10.9,4,20,8,40.0,1.83,0.73,0.2,0.5,,0,1,Matches
Tiago Real,br BRA,MF,27.0,12.2,0,9,1,11.1,0.74,0.08,0.0,0.0,,0,0,Matches
Vander Luiz Silva Souza,br BRA,"FW,MF",25.0,13.1,3,29,8,27.6,2.22,0.61,0.1,0.38,,0,0,Matches
José Welison,br BRA,MF,20.0,7.9,0,10,1,10.0,1.26,0.13,0.0,0.0,,0,0,Matches
Caíque,br BRA,GK,18.0,7.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Flávio,br BRA,MF,19.0,5.7,0,2,0,0.0,0.35,0.0,0.0,,,0,0,Matches
Norberto,br BRA,DF,25.0,5.9,0,3,0,0.0,0.5,0.0,0.0,,,0,0,Matches
David,br BRA,"FW,MF",20.0,6.7,2,14,5,35.7,2.1,0.75,0.14,0.4,,0,0,Matches
Serginho,cn CHN,"FW,MF",20.0,5.7,1,26,6,23.1,4.57,1.05,0.04,0.17,,0,0,Matches
Leandro Domingues,br BRA,MF,32.0,4.1,1,9,4,44.4,2.21,0.98,0.11,0.25,,0,0,Matches
Rodrigo Ramallo,bo BOL,"FW,MF",25.0,2.5,0,2,0,0.0,0.81,0.0,0.0,,,0,0,Matches
Maicon Silva,br BRA,DF,27.0,2.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Nickson,br BRA,MF,18.0,1.8,1,3,2,66.7,1.66,1.1,0.33,0.5,,0,0,Matches
Vinicius,br BRA,DF,21.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Gabriel Pereira,br BRA,MF,20.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,,0,0,Matches
Alípio,br BRA,"FW,MF",23.0,2.5,0,1,0,0.0,0.39,0.0,0.0,,,0,0,Matches
William Henrique,br BRA,FW,24.0,0.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Rafaelson,vn VIE,FW,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Yan Matheus,br BRA,"FW,MF",17.0,0.1,0,1,1,100.0,18.0,18.0,0.0,0.0,,0,0,Matches
Squad Total,,,26.1,38.0,47,546,166,30.4,14.37,4.37,0.08,0.26,,4,8,
Opponent Total,,,26.6,38.0,52,501,201,40.1,13.18,5.29,0.1,0.24,,3,5,
