Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-10-01,16:00,Série A,Matchweek 28,Sat,Away,W,4,1,Chapecoense,38.0,10363.0,,4-2-3-1,4-1-4-1,Pablo Dos Santos Alves,Match Report,
2016-10-05,19:30,Série A,Matchweek 29,Wed,Home,L,0,1,Grêmio,57.0,19652.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Away,L,0,2,Ponte Preta,57.0,8915.0,,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Away,L,0,1,Sport Recife,45.0,24138.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2016-10-23,16:00,Série A,Matchweek 32,Sun,Home,L,0,1,Cruzeiro,57.0,27489.0,,4-2-3-1,4-3-3,Thiago Duarte Peixoto,Match Report,
2016-10-28,19:30,Série A,Matchweek 33,Fri,Away,D,2,2,Fluminense,42.0,20005.0,,4-3-3,4-2-3-1,Nielson Nogueira Dias,Match Report,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Home,W,3,2,Ath Paranaense,52.0,21002.0,,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2016-11-17,19:30,Série A,Matchweek 35,Thu,Away,L,2,3,Santos,48.0,9258.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2016-11-20,16:00,Série A,Matchweek 36,Sun,Home,W,4,0,Figueirense,46.0,22648.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-11-28,20:00,Série A,Matchweek 37,Mon,Away,W,1,0,Coritiba,36.0,12755.0,,4-2-3-1,4-4-2,Elmo Alves Resende Cunha,Match Report,
2016-12-11,16:00,Série A,Matchweek 38,Sun,Home,L,1,2,Palmeiras,39.0,34757.0,,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
