Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,1460,1117,1429,31,0,0,1460,4,4,100.0,0,0.0,861,3791,2395,0,0,0,1,1,747,0,Matches
Reinaldo,br BRA,DF,30.0,33.6,2336,71,517,1030,807,46,2331,42,23,54.8,19,45.2,1256,6453,3620,94,51,6,40,20,1342,227,Matches
Dani Alves,br BRA,"MF,FW",36.0,29.9,2779,77,526,1626,655,40,2779,45,30,66.7,15,33.3,1837,8286,5089,73,58,5,40,32,2143,112,Matches
Luciano,br BRA,FW,26.0,27.7,1201,33,162,621,431,104,1199,43,26,60.5,17,39.5,772,3949,1620,39,34,13,48,27,957,140,Matches
Igor Gomes,br BRA,"MF,FW",20.0,26.6,1333,33,194,593,563,53,1333,58,33,56.9,25,43.1,941,4973,2193,44,43,4,52,30,1082,185,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,25.3,1672,28,262,827,594,67,1672,44,27,61.4,17,38.6,1120,5468,2593,56,53,10,51,46,1361,205,Matches
Tchê Tchê,br BRA,MF,27.0,26.6,1829,74,446,1062,333,32,1829,38,24,63.2,14,36.8,1303,5928,3068,44,46,6,28,36,1507,71,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,24.3,1350,121,550,773,37,8,1350,11,11,100.0,0,0.0,829,4630,3094,22,13,0,8,3,925,3,Matches
Luan Silva,br BRA,MF,20.0,23.4,1814,84,512,1137,175,9,1814,24,22,91.7,2,8.3,1191,5747,3770,36,28,3,17,11,1406,24,Matches
Juanfran,es ESP,DF,35.0,18.6,1151,33,264,471,420,28,1151,16,9,56.3,7,43.8,610,2348,1229,26,23,6,21,6,710,150,Matches
Brenner,br BRA,FW,20.0,21.2,592,7,71,254,275,85,592,31,16,51.6,15,48.4,340,1554,683,20,12,9,45,14,417,91,Matches
Robert Arboleda,ec ECU,DF,28.0,19.2,1363,144,590,705,74,28,1363,7,4,57.1,3,42.9,815,3471,1913,14,14,0,8,3,924,5,Matches
Diego,br BRA,DF,20.0,16.8,1215,137,617,558,46,12,1215,11,11,100.0,0,0.0,716,3756,2096,15,15,0,13,4,790,6,Matches
Léo Pelé,br BRA,DF,23.0,14.7,990,84,394,521,86,5,990,25,19,76.0,6,24.0,684,4618,2940,28,23,1,4,6,730,14,Matches
Pablo,br BRA,"FW,MF",27.0,16.0,509,15,55,224,240,65,509,17,7,41.2,10,58.8,268,1344,600,15,21,5,26,18,345,82,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,15.3,1079,33,287,520,283,28,1079,44,22,50.0,22,50.0,597,3853,1933,47,40,6,40,13,642,86,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,14.8,781,15,87,360,344,48,781,29,18,62.1,11,37.9,550,3616,1652,47,41,11,37,22,634,127,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,5.6,265,4,39,105,124,15,265,25,13,52.0,12,48.0,185,1349,729,29,16,7,18,13,204,64,Matches
Liziero,br BRA,"MF,DF",21.0,4.4,384,7,83,224,80,4,384,7,3,42.9,4,57.1,195,933,458,8,9,1,7,7,262,14,Matches
Hernanes,br BRA,"MF,FW",34.0,5.9,412,7,70,227,124,14,412,19,13,68.4,6,31.6,269,1490,765,21,18,3,18,12,286,12,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,2.3,68,4,6,22,42,15,68,5,5,100.0,0,0.0,31,144,20,0,2,0,9,0,45,10,Matches
Jonas,br BRA,"MF,FW",20.0,2.3,121,3,16,47,59,3,121,2,1,50.0,1,50.0,82,394,166,4,9,0,6,7,89,23,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,1.8,153,6,23,88,47,5,153,4,3,75.0,1,25.0,111,708,516,11,8,2,3,1,113,6,Matches
Welington,br BRA,DF,18.0,1.0,36,2,15,20,3,0,36,1,0,0.0,1,100.0,18,91,21,0,0,0,0,1,18,2,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,0.7,27,0,1,6,21,3,27,4,1,25.0,3,75.0,15,126,42,1,2,2,6,2,20,3,Matches
Helinho,br BRA,"MF,FW",19.0,0.6,46,0,3,25,19,3,46,5,4,80.0,1,20.0,33,224,90,3,2,0,1,2,35,5,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,0.5,27,1,7,11,9,3,27,1,0,0.0,1,100.0,18,95,46,2,1,0,2,0,18,4,Matches
Joao Rojas,ec ECU,MF,30.0,0.2,9,0,0,3,6,1,9,0,0,,0,,6,41,35,2,1,1,1,0,8,3,Matches
Squad Total,,,26.5,38.0,25002,2140,7226,12091,5897,724,24995,562,349,62.1,213,37.9,15653,79380,43376,701,583,101,550,337,17760,1674,
Opponent Total,,,26.3,38.0,19820,2400,6973,8950,4121,513,19815,441,255,57.8,186,42.2,11397,59347,27994,498,435,108,486,270,12445,1095,
