Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,41,0,2,6,0,39.3,0.26,-1.7,-0.04,136,410,33.2,1129,172,27.9,31.9,262,36.3,34.9,421,23,5.5,51,1.34,17.9,Matches
Squad Total,,,26.5,38.0,41,0,2,6,0,39.3,0.26,-1.7,-0.04,136,410,33.2,1129,172,27.9,,262,36.3,34.9,421,23,5.5,51,1.34,,
Opponent Total,,,26.3,38.0,59,6,3,8,0,56.6,0.26,-2.4,-0.06,202,632,32.0,980,160,46.9,39.7,344,50.0,42.1,698,12,1.7,23,0.61,11.9,
