Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Jandrei,br BRA,GK,28.0,18.3,19,1,0,4,0,19.3,0.31,0.3,0.02,109,291,37.5,574,82,40.8,37.0,108,52.8,45.8,251,15,6.0,25,1.37,15.7,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,16,4,0,0,0,24.0,0.26,8.0,0.47,70,197,35.5,436,63,32.3,31.8,118,47.5,40.3,236,8,3.4,18,1.06,13.4,Matches
Thiago,br BRA,GK,22.0,2.7,7,1,0,2,0,4.9,0.22,-2.1,-0.77,20,34,58.8,80,16,28.8,30.8,19,57.9,37.5,33,1,3.0,0,0.0,7.0,Matches
Squad Total,,,26.8,38.0,42,6,0,6,0,48.3,0.27,6.3,0.17,199,522,38.1,1008,161,39.5,,327,37.9,33.0,520,24,4.6,43,1.13,,
Opponent Total,,,27.5,38.0,55,5,0,7,0,51.7,0.29,-3.3,-0.09,172,472,36.4,740,127,43.6,38.2,306,48.7,39.7,628,24,3.8,33,0.87,15.1,
