Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Rafael Pires,br BRA,GK,33.0,33,33,2970,33.0,34,1.03,117,84,76.1,13,8,12,13,39.4,7,6,0,1,0.0,Matches
Jandrei,br BRA,GK,29.0,5,5,450,5.0,4,0.8,17,13,88.2,1,3,1,2,40.0,2,2,0,0,0.0,Matches
Squad Total,,,26.7,38,38,3420,38.0,38,1.0,134,97,77.6,14,11,13,15,39.5,9,8,0,1,0.0,
Opponent Total,,,27.7,38,38,3420,38.0,40,1.05,171,127,79.5,13,11,14,13,34.2,9,5,4,0,44.4,
