Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Tiago Volpi,br BRA,GK,28.0,37,37,3330,37.0,29,0.78,138,110,81.9,16,12,9,15,40.5,4,4,0,0,0.0,Matches
Lucas Perri,br BRA,GK,21.0,1,1,90,1.0,1,1.0,6,5,83.3,1,0,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.5,38,38,3420,38.0,30,0.79,144,115,81.9,17,12,9,15,39.5,4,4,0,0,0.0,
Opponent Total,,,27.5,38,38,3420,38.0,39,1.03,171,131,78.9,9,12,17,14,36.8,4,3,1,0,25.0,
