Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Rafael Pires,br BRA,GK,33.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Maia,br BRA,MF,21.0,32,29,2584.0,28.7,4.0,0.0,4.0,4.0,0.0,0.0,9.0,1.0,1.5,1.5,1.3,2.8,16.0,129.0,32.0,0.14,0.0,0.14,0.14,0.14,0.05,0.05,0.1,0.05,0.1,Matches
Alisson,br BRA,"MF,FW",29.0,35,26,2153.0,23.9,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,2.7,3.8,42.0,143.0,104.0,0.0,0.21,0.21,0.0,0.21,0.05,0.11,0.16,0.05,0.16,Matches
Lucas Beraldo,br BRA,DF,19.0,24,24,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.5,1.5,17.0,128.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches
Luciano,br BRA,"MF,FW",29.0,34,24,2112.0,23.5,9.0,2.0,11.0,7.0,2.0,3.0,5.0,0.0,8.4,5.9,3.2,9.1,31.0,103.0,139.0,0.38,0.09,0.47,0.3,0.38,0.36,0.14,0.5,0.25,0.39,Matches
Caio Paulista,br BRA,DF,24.0,28,23,2078.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.9,3.9,114.0,121.0,165.0,0.04,0.09,0.13,0.04,0.13,0.09,0.08,0.17,0.09,0.17,Matches
Rafinha,br BRA,DF,37.0,25,23,2027.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.1,0.1,1.4,1.5,41.0,186.0,46.0,0.0,0.04,0.04,0.0,0.04,0.0,0.06,0.07,0.0,0.07,Matches
Wellington Rato,br BRA,"FW,MF",30.0,32,21,1763.0,19.6,0.0,4.0,4.0,0.0,0.0,1.0,6.0,0.0,3.1,2.3,3.9,6.2,46.0,68.0,185.0,0.0,0.2,0.2,0.0,0.2,0.16,0.2,0.36,0.12,0.32,Matches
Diego,br BRA,DF,23.0,23,20,1744.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.1,0.6,2.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Michel Araujo,uy URU,"FW,MF",26.0,32,19,1768.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,4.8,4.8,2.4,7.2,73.0,91.0,157.0,0.1,0.05,0.15,0.1,0.15,0.24,0.12,0.37,0.24,0.37,Matches
Robert Arboleda,ec ECU,DF,31.0,20,19,1721.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.9,0.3,1.2,2.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,25,17,1451.0,16.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,4.6,7.8,43.0,64.0,100.0,0.06,0.12,0.19,0.06,0.19,0.2,0.28,0.49,0.2,0.49,Matches
Jonathan Calleri,ar ARG,FW,29.0,19,15,1350.0,15.0,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,8.5,6.9,0.7,7.6,15.0,22.0,101.0,0.6,0.13,0.73,0.47,0.6,0.56,0.04,0.61,0.46,0.5,Matches
