Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Rafael Pires,br BRA,GK,33.0,33.0,34,6,1,1,1,37.6,0.27,4.6,0.14,118,305,38.7,785,143,29.2,31.4,212,35.8,34.1,438,19,4.3,26,0.79,13.4,Matches
Jandrei,br BRA,GK,29.0,5.0,4,2,0,0,0,5.7,0.22,1.7,0.33,39,93,41.9,188,25,36.7,35.5,50,48.0,41.6,64,3,4.7,4,0.8,15.2,Matches
Squad Total,,,26.7,38.0,38,8,1,1,1,43.3,0.27,6.3,0.17,157,398,39.4,961,168,31.0,,274,36.5,34.2,502,22,4.4,30,0.79,,
Opponent Total,,,27.7,38.0,40,5,0,6,0,54.1,0.27,14.1,0.37,196,487,40.2,776,127,45.5,37.5,296,45.3,37.5,529,30,5.7,27,0.71,13.8,
