Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Diego Souza,br BRA,"FW,MF",32.0,29.1,12,54,23,42.6,1.86,0.79,0.22,0.52,,0,0,Matches
Reinaldo,br BRA,"DF,MF",28.0,30.4,2,52,15,28.8,1.71,0.49,0.04,0.13,,0,0,Matches
Hudson,br BRA,MF,30.0,28.6,1,39,8,20.5,1.36,0.28,0.03,0.13,,0,0,Matches
Nenê,br BRA,"FW,MF",36.0,27.3,8,61,21,34.4,2.23,0.77,0.08,0.24,,3,4,Matches
Sidão,br BRA,GK,35.0,28.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Bruno Fabiano Alves,br BRA,DF,26.0,27.5,2,15,8,53.3,0.55,0.29,0.13,0.25,,0,0,Matches
Jucilei,br BRA,MF,29.0,27.1,0,3,1,33.3,0.11,0.04,0.0,0.0,,0,0,Matches
Robert Arboleda,ec ECU,DF,26.0,25.9,0,19,5,26.3,0.73,0.19,0.0,0.0,,0,0,Matches
Éverton,br BRA,MF,29.0,24.3,5,28,11,39.3,1.15,0.45,0.18,0.45,,0,0,Matches
Anderson Martins,br BRA,DF,30.0,22.0,1,13,5,38.5,0.59,0.23,0.08,0.2,,0,0,Matches
Joao Rojas,ec ECU,"FW,MF",28.0,16.3,1,21,8,38.1,1.28,0.49,0.05,0.13,,0,0,Matches
Liziero,br BRA,MF,19.0,16.8,1,16,2,12.5,0.95,0.12,0.06,0.5,,0,0,Matches
Bruno Peres,br BRA,"DF,MF",27.0,14.3,1,11,1,9.1,0.77,0.07,0.09,1.0,,0,0,Matches
Éder Militão,br BRA,"DF,MF",20.0,12.4,1,9,2,22.2,0.72,0.16,0.11,0.5,,0,0,Matches
Edimar Fraga,br BRA,"DF,MF",31.0,10.6,0,5,0,0.0,0.47,0.0,0.0,,,0,0,Matches
Jean,br BRA,GK,22.0,10.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Felipe Araruna,br BRA,MF,21.0,7.2,0,3,1,33.3,0.42,0.14,0.0,0.0,,0,0,Matches
Santiago Tréllez,co COL,FW,28.0,8.3,4,19,8,42.1,2.3,0.97,0.21,0.5,,0,0,Matches
Régis,br BRA,DF,28.0,7.0,0,2,1,50.0,0.28,0.14,0.0,0.0,,0,0,Matches
Luan Silva,br BRA,MF,18.0,4.6,0,4,3,75.0,0.87,0.65,0.0,0.0,,0,0,Matches
Rodrigo Caio,br BRA,"DF,MF",24.0,4.6,0,4,1,25.0,0.87,0.22,0.0,0.0,,0,0,Matches
Petros,br BRA,MF,28.0,4.7,0,0,0,,0.0,0.0,,,,0,0,Matches
Marcos Guilherme,br BRA,"FW,MF",22.0,4.5,1,9,4,44.4,2.0,0.89,0.11,0.25,,0,0,Matches
Gonzalo Carneiro,uy URU,FW,22.0,4.4,1,11,5,45.5,2.53,1.15,0.09,0.2,,0,0,Matches
Helinho,br BRA,"FW,MF",17.0,4.0,1,8,3,37.5,2.01,0.75,0.13,0.33,,0,0,Matches
Lucas Fernandes,br BRA,MF,20.0,3.0,0,8,3,37.5,2.69,1.01,0.0,0.0,,0,0,Matches
Shaylon,br BRA,"FW,MF",20.0,4.4,2,9,2,22.2,2.05,0.46,0.22,1.0,,0,0,Matches
Everton Felipe,br BRA,MF,20.0,2.4,0,3,2,66.7,1.27,0.85,0.0,0.0,,0,0,Matches
Christian Cueva,pe PER,MF,26.0,2.0,0,1,0,0.0,0.51,0.0,0.0,,,0,0,Matches
Brenner,br BRA,FW,18.0,2.2,1,4,2,50.0,1.85,0.92,0.25,0.5,,0,0,Matches
Valdívia,br BRA,MF,23.0,1.4,0,2,0,0.0,1.41,0.0,0.0,,,0,0,Matches
Antony,br BRA,"FW,MF",17.0,0.5,0,2,1,50.0,3.91,1.96,0.0,0.0,,0,0,Matches
Júnior Tavares,br BRA,"DF,MF",21.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Igor Gomes,br BRA,MF,18.0,0.4,0,1,0,0.0,2.73,0.0,0.0,,,0,0,Matches
Paulinho Bóia,br BRA,"FW,MF",19.0,0.3,0,2,1,50.0,7.5,3.75,0.0,0.0,,0,0,Matches
Caique,br BRA,DF,19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Pedro Bortoluzo,br BRA,FW,21.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Lucas Kal,br BRA,"DF,MF",21.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,28.3,38.0,45,438,147,33.6,11.53,3.87,0.1,0.29,,3,4,
Opponent Total,,,27.1,38.0,32,428,122,28.5,11.26,3.21,0.07,0.25,,2,3,
