Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Jonathan Calleri,ar ARG,FW,28.0,31.3,18,98,38,38.8,3.13,1.21,0.17,0.45,13.0,0,1,2,13.2,11.7,0.12,4.8,5.3,Matches
Rafinha,br BRA,DF,36.0,28.5,0,3,0,0.0,0.11,0.0,0.0,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Léo Pelé,br BRA,DF,25.0,27.6,0,10,0,0.0,0.36,0.0,0.0,,14.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Rodrigo Nestor,br BRA,MF,21.0,23.6,3,59,14,23.7,2.5,0.59,0.05,0.21,21.4,5,0,0,3.7,3.7,0.06,-0.7,-0.7,Matches
Luciano,br BRA,FW,28.0,22.6,11,64,27,42.2,2.83,1.19,0.14,0.33,17.8,2,2,3,9.5,7.1,0.11,1.5,1.9,Matches
Patrick,br BRA,"MF,FW",29.0,21.8,5,29,8,27.6,1.33,0.37,0.17,0.63,13.5,0,0,0,2.8,2.8,0.1,2.2,2.2,Matches
Igor Gomes,br BRA,MF,22.0,22.9,0,23,4,17.4,1.0,0.17,0.0,0.0,18.9,1,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
Pablo Maia,br BRA,MF,20.0,22.8,0,30,11,36.7,1.32,0.48,0.0,0.0,28.6,0,0,0,0.9,0.9,0.03,-0.9,-0.9,Matches
Jandrei,br BRA,GK,28.0,18.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego,br BRA,DF,22.0,19.1,1,8,1,12.5,0.42,0.05,0.13,1.0,8.7,0,0,0,0.9,0.9,0.11,0.1,0.1,Matches
Reinaldo,br BRA,"DF,FW",32.0,16.3,3,22,4,18.2,1.35,0.25,0.09,0.5,22.0,1,1,1,1.7,0.9,0.04,1.3,1.1,Matches
Welington,br BRA,"DF,FW",20.0,18.6,0,15,6,40.0,0.81,0.32,0.0,0.0,22.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miranda,br BRA,DF,37.0,12.8,0,9,2,22.2,0.7,0.16,0.0,0.0,10.2,0,0,0,1.6,1.6,0.18,-1.6,-1.6,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,1,11,2,18.2,0.85,0.15,0.09,0.5,19.5,1,0,0,0.8,0.8,0.07,0.2,0.2,Matches
Luizão,br BRA,DF,19.0,11.0,1,2,2,100.0,0.18,0.18,0.5,0.5,16.6,0,0,0,0.7,0.7,0.33,0.3,0.3,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,1,17,6,35.3,1.62,0.57,0.06,0.17,18.8,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,0,3,1,33.3,0.38,0.13,0.0,0.0,12.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,0,10,2,20.0,1.25,0.25,0.0,0.0,9.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,3,12,5,41.7,2.06,0.86,0.25,0.6,19.0,1,0,0,1.8,1.8,0.15,1.2,1.2,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,1,21,7,33.3,2.66,0.89,0.05,0.14,13.9,1,0,0,2.2,2.2,0.1,-1.2,-1.2,Matches
Éder,it ITA,"FW,MF",35.0,7.4,3,14,3,21.4,1.89,0.4,0.14,0.67,17.3,2,1,1,1.7,0.9,0.06,1.3,1.1,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,1,9,3,33.3,1.4,0.47,0.11,0.33,19.6,0,0,0,0.9,0.9,0.1,0.1,0.1,Matches
Talles Costa,br BRA,MF,19.0,6.1,0,4,1,25.0,0.66,0.16,0.0,0.0,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Andrés Colorado,co COL,MF,23.0,3.4,0,1,0,0.0,0.29,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
João Moreira,pt POR,DF,17.0,3.2,0,1,0,0.0,0.31,0.0,0.0,,23.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Nahuel Bustos,ar ARG,FW,23.0,3.2,1,7,2,28.6,2.22,0.63,0.14,0.5,14.8,0,0,0,1.5,1.5,0.22,-0.5,-0.5,Matches
Thiago,br BRA,GK,22.0,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anderson Lima,br BRA,"MF,FW",22.0,2.3,0,6,3,50.0,2.57,1.29,0.0,0.0,16.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Luan Silva,br BRA,MF,22.0,1.8,1,1,1,100.0,0.55,0.55,1.0,1.0,28.8,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
Emiliano Rigoni,ar ARG,"FW,MF",28.0,2.7,0,5,0,0.0,1.84,0.0,0.0,,25.2,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Lucas Beraldo,br BRA,DF,18.0,1.4,0,1,0,0.0,0.69,0.0,0.0,,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Rodrigo,br BRA,"FW,MF",17.0,0.8,0,2,1,50.0,2.61,1.3,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Patryck,br BRA,DF,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Santos,br BRA,FW,19.0,0.6,1,1,1,100.0,1.61,1.61,1.0,1.0,11.3,0,0,0,0.3,0.3,0.31,0.7,0.7,Matches
Gabriel Sara,br BRA,MF,22.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marquinhos,br BRA,MF,18.0,0.3,0,1,0,0.0,3.1,0.0,0.0,,28.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jonas,br BRA,MF,22.0,0.3,0,2,0,0.0,7.2,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Squad Total,,,26.8,38.0,55,501,155,30.9,13.18,4.08,0.1,0.32,17.7,15,5,7,49.7,44.4,0.09,5.3,5.6,
Opponent Total,,,27.5,38.0,42,456,148,32.5,12.0,3.89,0.08,0.24,19.8,26,6,8,44.4,38.2,0.09,-2.4,-2.2,
