Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Tiago Volpi,br BRA,GK,30.0,38,38,3420,38.0,39,1.03,150,111,74.0,11,15,12,14,36.8,1,0,1,0,100.0,Matches
Squad Total,,,26.5,38,38,3420,38.0,39,1.03,150,111,74.0,11,15,12,14,36.8,1,0,1,0,100.0,
Opponent Total,,,26.9,38,38,3420,38.0,31,0.82,152,122,82.2,12,15,11,16,42.1,4,4,0,0,0.0,
