Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Tiago Volpi,br BRA,GK,30.0,38.0,1,0,0,1,4,0,0,0,0,0,0,0,36,6,1,85.7,Matches
Miranda,br BRA,DF,36.0,26.9,7,0,0,38,24,4,1,15,26,0,0,0,152,60,44,57.7,Matches
Reinaldo,br BRA,"DF,FW",31.0,26.0,8,0,0,41,31,0,207,19,19,0,0,0,150,22,28,44.0,Matches
Léo Pelé,br BRA,DF,24.0,28.3,8,0,0,51,29,0,20,21,22,0,0,0,158,33,32,50.8,Matches
Emiliano Rigoni,ar ARG,"FW,MF",27.0,22.9,4,1,0,39,17,17,140,6,12,0,0,0,67,26,34,43.3,Matches
Igor Gomes,br BRA,MF,21.0,22.7,5,0,0,42,35,0,70,19,16,1,0,0,123,35,25,58.3,Matches
Gabriel Sara,br BRA,MF,21.0,22.6,3,0,0,25,29,4,54,15,20,0,0,0,113,21,37,36.2,Matches
Rodrigo Nestor,br BRA,MF,20.0,21.4,3,1,0,40,17,0,33,24,21,0,0,0,138,13,14,48.1,Matches
Liziero,br BRA,MF,22.0,22.9,6,0,0,46,23,2,6,31,27,0,0,0,170,18,12,60.0,Matches
Luciano,br BRA,"FW,MF",27.0,17.0,4,0,0,19,41,8,6,7,4,1,0,0,54,10,23,30.3,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",23.0,18.6,6,0,0,37,25,0,64,38,17,0,1,0,105,19,18,51.4,Matches
Bruno Fabiano Alves,br BRA,DF,29.0,18.4,4,0,0,24,29,2,2,24,11,0,0,0,70,47,24,66.2,Matches
Robert Arboleda,ec ECU,DF,29.0,17.0,3,0,0,25,17,4,2,25,16,0,0,0,85,62,29,68.1,Matches
Luan Silva,br BRA,MF,21.0,13.1,2,0,0,22,5,0,1,18,10,0,0,0,98,17,9,65.4,Matches
Welington,br BRA,"DF,FW",19.0,11.6,6,0,0,19,20,2,77,7,9,0,0,1,58,9,11,45.0,Matches
Jonathan Calleri,ar ARG,FW,27.0,9.6,2,1,0,22,19,6,15,1,4,0,0,0,22,32,46,41.0,Matches
Pablo,br BRA,FW,28.0,7.5,0,0,0,15,10,7,1,2,1,1,0,0,15,13,34,27.7,Matches
Éder,it ITA,FW,34.0,7.2,3,0,0,15,12,17,8,2,4,0,0,0,18,10,20,33.3,Matches
Martín Benítez,ar ARG,"MF,FW",26.0,9.6,5,1,0,22,47,2,40,9,5,0,0,0,43,3,12,20.0,Matches
Vitor Bueno,br BRA,"FW,MF",26.0,8.0,1,0,0,9,15,4,12,3,10,0,0,0,26,6,31,16.2,Matches
Diego,br BRA,DF,21.0,7.4,1,0,0,14,3,0,5,16,10,0,0,0,37,13,8,61.9,Matches
Antonio Galeano,py PAR,"DF,FW",20.0,7.3,3,0,0,12,21,3,18,6,8,0,0,0,42,6,13,31.6,Matches
Luis Manuel Orejuela,co COL,DF,25.0,4.0,1,0,0,7,11,0,13,7,3,0,0,0,20,7,7,50.0,Matches
Marquinhos,br BRA,"FW,MF",17.0,7.7,2,0,0,18,16,1,28,0,9,0,0,0,44,15,27,35.7,Matches
Joao Rojas,ec ECU,FW,31.0,6.2,1,0,0,11,14,0,12,4,5,0,0,0,31,3,10,23.1,Matches
Dani Alves,br BRA,"DF,FW",37.0,5.5,0,0,0,12,5,1,39,5,5,0,0,0,39,5,4,55.6,Matches
Gabriel Neves,uy URU,MF,23.0,4.4,3,0,0,6,2,0,3,5,6,0,0,0,33,5,4,55.6,Matches
Talles Costa,br BRA,MF,18.0,2.0,0,0,0,6,4,1,2,1,0,0,0,0,11,1,5,16.7,Matches
Shaylon,br BRA,"MF,DF",23.0,1.4,1,0,0,5,0,0,3,1,3,0,0,0,9,1,0,100.0,Matches
Juan Santos,br BRA,FW,18.0,1.4,0,0,0,1,2,0,1,0,0,0,0,0,5,3,5,37.5,Matches
Bruno Nascimento,br BRA,DF,23.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Squad Total,,,26.5,38.0,95,4,0,644,528,85,883,331,303,3,1,1,1974,522,567,47.9,
Opponent Total,,,26.9,38.0,80,0,0,560,617,51,610,416,311,1,4,1,1873,567,522,52.1,
