Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Tiago Volpi,br BRA,GK,30.0,38.0,10,0.26,8,2,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
Miranda,br BRA,DF,36.0,26.9,16,0.6,12,2,0,1,0,1,2,0.07,2,0,0,0,0,0,Matches
Reinaldo,br BRA,"DF,FW",31.0,26.0,81,3.12,47,23,4,1,5,1,5,0.19,5,0,0,0,0,0,Matches
Léo Pelé,br BRA,DF,24.0,28.3,25,0.88,22,0,1,1,1,0,1,0.04,1,0,0,0,0,0,Matches
Emiliano Rigoni,ar ARG,"FW,MF",27.0,22.9,84,3.67,55,14,8,4,2,1,7,0.31,6,0,1,0,0,0,Matches
Igor Gomes,br BRA,MF,21.0,22.7,51,2.25,32,14,2,1,2,0,1,0.04,0,0,0,0,1,0,Matches
Gabriel Sara,br BRA,MF,21.0,22.6,63,2.78,54,0,5,3,1,0,3,0.13,3,0,0,0,0,0,Matches
Rodrigo Nestor,br BRA,MF,20.0,21.4,60,2.81,44,4,3,8,0,1,5,0.23,2,1,0,2,0,0,Matches
Liziero,br BRA,MF,22.0,22.9,44,1.93,37,0,3,0,3,1,3,0.13,3,0,0,0,0,0,Matches
Luciano,br BRA,"FW,MF",27.0,17.0,47,2.76,29,0,5,8,5,0,4,0.24,1,0,1,1,1,0,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",23.0,18.6,36,1.93,29,1,2,1,1,2,2,0.11,2,0,0,0,0,0,Matches
Bruno Fabiano Alves,br BRA,DF,29.0,18.4,8,0.43,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Robert Arboleda,ec ECU,DF,29.0,17.0,10,0.59,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Silva,br BRA,MF,21.0,13.1,15,1.14,14,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Welington,br BRA,"DF,FW",19.0,11.6,25,2.16,16,2,2,3,2,0,1,0.09,1,0,0,0,0,0,Matches
Jonathan Calleri,ar ARG,FW,27.0,9.6,31,3.22,20,0,2,5,4,0,2,0.21,0,0,1,1,0,0,Matches
Pablo,br BRA,FW,28.0,7.5,12,1.61,8,0,0,1,3,0,1,0.13,0,0,0,0,1,0,Matches
Éder,it ITA,FW,34.0,7.2,10,1.39,8,0,0,1,1,0,2,0.28,2,0,0,0,0,0,Matches
Martín Benítez,ar ARG,"MF,FW",26.0,9.6,43,4.51,28,6,2,1,6,0,5,0.52,2,1,0,0,2,0,Matches
Vitor Bueno,br BRA,"FW,MF",26.0,8.0,21,2.61,14,0,0,4,1,2,2,0.25,0,0,0,0,1,1,Matches
Diego,br BRA,DF,21.0,7.4,3,0.41,3,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Antonio Galeano,py PAR,"DF,FW",20.0,7.3,13,1.77,11,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Luis Manuel Orejuela,co COL,DF,25.0,4.0,9,2.26,9,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Marquinhos,br BRA,"FW,MF",17.0,7.7,28,3.64,21,0,1,2,4,0,3,0.39,2,0,0,1,0,0,Matches
Joao Rojas,ec ECU,FW,31.0,6.2,9,1.46,8,0,0,0,1,0,1,0.16,0,0,0,0,1,0,Matches
Dani Alves,br BRA,"DF,FW",37.0,5.5,16,2.91,12,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Neves,uy URU,MF,23.0,4.4,11,2.47,10,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Talles Costa,br BRA,MF,18.0,2.0,4,2.05,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Shaylon,br BRA,"MF,DF",23.0,1.4,1,0.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Santos,br BRA,FW,18.0,1.4,4,2.88,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Nascimento,br BRA,DF,23.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,790,20.79,577,74,41,46,43,9,54,1.42,35,3,3,5,7,1,
Opponent Total,,,26.9,38.0,725,19.08,515,62,44,41,50,13,66,1.74,44,8,4,3,7,0,
