Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Tiago Volpi,br BRA,GK,29.0,38,38,3420,38.0,41,1.08,141,97,70.9,18,12,8,10,26.3,5,0,3,2,100.0,Matches
Squad Total,,,26.5,38,38,3420,38.0,41,1.08,141,97,70.9,18,12,8,10,26.3,5,0,3,2,100.0,
Opponent Total,,,26.3,38,38,3420,38.0,59,1.55,194,134,72.7,8,12,18,5,13.2,7,6,1,0,14.3,
