Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Lucas Pratto,ar ARG,FW,28.0,33.4,4,1,1,43,36,11,34,7,27,2,0,0,Matches
Rodrigo Caio,br BRA,"DF,MF",23.0,33.0,9,0,0,27,21,3,1,66,35,0,0,0,Matches
Jucilei,br BRA,MF,28.0,30.5,2,1,0,54,61,1,13,58,57,0,2,0,Matches
Petros,br BRA,MF,27.0,25.8,4,1,0,41,80,0,7,43,65,0,0,0,Matches
Christian Cueva,pe PER,MF,25.0,22.4,3,0,0,27,46,5,82,15,23,0,0,0,Matches
Robert Arboleda,ec ECU,DF,25.0,23.0,6,0,0,27,21,2,1,47,15,1,1,0,Matches
Éder Militão,br BRA,"DF,MF",19.0,19.0,1,1,0,26,28,1,25,49,24,0,1,0,Matches
Renan Ribeiro,br BRA,GK,26.0,20.0,2,0,0,1,1,0,0,1,0,0,1,0,Matches
Júnior Tavares,br BRA,"DF,MF",20.0,19.7,3,0,0,20,46,0,122,26,21,0,1,0,Matches
Marcos Guilherme,br BRA,"FW,MF",21.0,19.3,2,0,0,24,11,0,41,7,14,0,1,0,Matches
Edimar Fraga,br BRA,"DF,MF",30.0,18.9,4,0,0,23,26,0,68,33,29,0,2,0,Matches
Hernanes,br BRA,MF,31.0,18.6,2,0,0,17,50,2,47,17,21,0,0,0,Matches
Sidão,br BRA,GK,34.0,18.0,2,0,0,0,3,0,0,0,0,0,0,0,Matches
Marcinho,br BRA,"FW,MF",21.0,16.8,3,0,0,23,24,1,103,19,12,0,0,0,Matches
Lucas Fernandes,br BRA,MF,19.0,9.2,2,0,0,9,16,0,59,3,7,0,0,0,Matches
Cícero Santos,br BRA,MF,32.0,7.4,2,0,0,15,8,2,2,15,7,0,0,0,Matches
Maicon,br BRA,DF,28.0,7.0,1,0,0,2,2,1,7,17,10,0,0,0,Matches
Felipe Araruna,br BRA,MF,20.0,6.2,0,0,0,3,4,0,19,21,9,0,0,0,Matches
Jonathan David Gómez,ar ARG,"FW,MF",27.0,5.9,2,0,0,21,17,1,18,11,12,0,0,0,Matches
Bruno Vieira,br BRA,DF,31.0,6.5,2,0,0,17,11,0,34,11,7,0,1,0,Matches
Julio Buffarini,ar ARG,"DF,MF",28.0,5.8,0,0,0,13,5,0,23,12,14,0,0,0,Matches
Lucão,br BRA,DF,20.0,5.2,0,0,0,6,6,0,2,11,13,0,0,0,Matches
Diego Lugano,uy URU,DF,36.0,5.0,5,0,0,13,2,0,0,9,2,0,0,0,Matches
Wellington Nem,br BRA,"FW,MF",24.0,4.4,2,0,0,12,22,4,2,3,4,1,0,0,Matches
Shaylon,br BRA,"FW,MF",19.0,4.8,0,0,0,6,6,0,40,4,3,0,0,0,Matches
Thiago Mendes,br BRA,"DF,MF",24.0,4.1,1,0,0,5,10,0,20,12,3,0,0,0,Matches
Maicosuel,br BRA,MF,30.0,3.1,1,0,0,1,7,1,11,4,5,0,0,0,Matches
Bruno Fabiano Alves,br BRA,DF,25.0,3.1,1,0,0,5,3,0,0,3,2,0,1,0,Matches
Gilberto,br BRA,FW,27.0,4.9,2,0,0,10,13,4,11,3,6,1,0,0,Matches
Thomaz,br BRA,MF,30.0,4.0,1,0,0,14,11,4,14,1,4,0,0,0,Matches
Denílson,br BRA,FW,21.0,4.0,0,0,0,3,8,1,12,5,2,0,0,0,Matches
Luiz Araújo,br BRA,"FW,MF",20.0,2.7,0,0,0,3,3,0,10,0,3,0,0,0,Matches
Brenner,br BRA,FW,17.0,2.1,1,0,0,5,4,1,5,0,1,0,0,0,Matches
João Schmidt,br BRA,MF,23.0,1.3,0,0,0,1,2,0,0,2,5,0,0,0,Matches
Douglas,br BRA,DF,26.0,1.0,0,0,0,1,0,0,0,2,1,0,1,0,Matches
Wesley,br BRA,MF,29.0,1.0,0,0,0,2,2,0,0,3,4,0,0,0,Matches
Guilherme Bissoli,br BRA,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aderlan Santos,br BRA,DF,27.0,0.1,0,0,0,2,0,0,0,2,0,0,0,0,Matches
Léo Natel,br BRA,"FW,MF",19.0,0.1,0,0,0,0,1,0,1,1,0,0,0,0,Matches
Gabriel Sara,br BRA,MF,17.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrés Chávez,ar ARG,"FW,MF",25.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Squad Total,,,26.1,38.0,70,4,1,522,617,45,834,543,468,5,12,0,
Opponent Total,,,27.0,38.0,87,2,1,652,491,62,742,587,503,8,6,2,
