Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Lucas Pratto,ar ARG,FW,28.0,33.4,6,101,34,33.7,3.02,1.02,0.06,0.18,,0,1,Matches
Rodrigo Caio,br BRA,"DF,MF",23.0,33.0,0,21,4,19.0,0.64,0.12,0.0,0.0,,0,0,Matches
Jucilei,br BRA,MF,28.0,30.5,1,15,3,20.0,0.49,0.1,0.07,0.33,,0,0,Matches
Petros,br BRA,MF,27.0,25.8,2,10,3,30.0,0.39,0.12,0.2,0.67,,0,0,Matches
Christian Cueva,pe PER,MF,25.0,22.4,2,31,10,32.3,1.38,0.45,0.06,0.2,,0,1,Matches
Robert Arboleda,ec ECU,DF,25.0,23.0,3,18,3,16.7,0.78,0.13,0.17,1.0,,0,0,Matches
Éder Militão,br BRA,"DF,MF",19.0,19.0,2,13,5,38.5,0.69,0.26,0.15,0.4,,0,0,Matches
Renan Ribeiro,br BRA,GK,26.0,20.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Júnior Tavares,br BRA,"DF,MF",20.0,19.7,0,13,1,7.7,0.66,0.05,0.0,0.0,,0,0,Matches
Marcos Guilherme,br BRA,"FW,MF",21.0,19.3,6,28,13,46.4,1.45,0.67,0.21,0.46,,0,0,Matches
Edimar Fraga,br BRA,"DF,MF",30.0,18.9,0,8,4,50.0,0.42,0.21,0.0,0.0,,0,0,Matches
Hernanes,br BRA,MF,31.0,18.6,9,52,23,44.2,2.8,1.24,0.12,0.26,,3,3,Matches
Sidão,br BRA,GK,34.0,18.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Marcinho,br BRA,"FW,MF",21.0,16.8,2,23,7,30.4,1.37,0.42,0.09,0.29,,0,0,Matches
Lucas Fernandes,br BRA,MF,19.0,9.2,1,25,9,36.0,2.72,0.98,0.04,0.11,,0,0,Matches
Cícero Santos,br BRA,MF,32.0,7.4,0,6,0,0.0,0.81,0.0,0.0,,,0,0,Matches
Maicon,br BRA,DF,28.0,7.0,0,6,3,50.0,0.86,0.43,0.0,0.0,,0,0,Matches
Felipe Araruna,br BRA,MF,20.0,6.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Jonathan David Gómez,ar ARG,"FW,MF",27.0,5.9,0,11,2,18.2,1.86,0.34,0.0,0.0,,0,0,Matches
Bruno Vieira,br BRA,DF,31.0,6.5,0,1,0,0.0,0.15,0.0,0.0,,,0,0,Matches
Julio Buffarini,ar ARG,"DF,MF",28.0,5.8,0,2,0,0.0,0.34,0.0,0.0,,,0,0,Matches
Lucão,br BRA,DF,20.0,5.2,0,3,1,33.3,0.57,0.19,0.0,0.0,,0,0,Matches
Diego Lugano,uy URU,DF,36.0,5.0,0,4,1,25.0,0.8,0.2,0.0,0.0,,0,0,Matches
Wellington Nem,br BRA,"FW,MF",24.0,4.4,1,7,2,28.6,1.6,0.46,0.14,0.5,,0,0,Matches
Shaylon,br BRA,"FW,MF",19.0,4.8,2,14,6,42.9,2.91,1.25,0.14,0.33,,0,0,Matches
Thiago Mendes,br BRA,"DF,MF",24.0,4.1,0,9,1,11.1,2.22,0.25,0.0,0.0,,0,0,Matches
Maicosuel,br BRA,MF,30.0,3.1,1,5,2,40.0,1.62,0.65,0.2,0.5,,0,0,Matches
Bruno Fabiano Alves,br BRA,DF,25.0,3.1,1,1,1,100.0,0.33,0.33,1.0,1.0,,0,0,Matches
Gilberto,br BRA,FW,27.0,4.9,2,14,6,42.9,2.84,1.22,0.14,0.33,,0,0,Matches
Thomaz,br BRA,MF,30.0,4.0,1,10,3,30.0,2.48,0.74,0.1,0.33,,0,0,Matches
Denílson,br BRA,FW,21.0,4.0,1,10,5,50.0,2.49,1.24,0.1,0.2,,0,0,Matches
Luiz Araújo,br BRA,"FW,MF",20.0,2.7,2,11,4,36.4,4.09,1.49,0.18,0.5,,0,0,Matches
Brenner,br BRA,FW,17.0,2.1,1,10,3,30.0,4.66,1.4,0.1,0.33,,0,0,Matches
João Schmidt,br BRA,MF,23.0,1.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Douglas,br BRA,DF,26.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Wesley,br BRA,MF,29.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Guilherme Bissoli,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Aderlan Santos,br BRA,DF,27.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Léo Natel,br BRA,"FW,MF",19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Gabriel Sara,br BRA,MF,17.0,0.1,0,1,0,0.0,11.25,0.0,0.0,,,0,0,Matches
Andrés Chávez,ar ARG,"FW,MF",25.0,0.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.1,38.0,46,483,159,32.9,12.71,4.18,0.09,0.27,,3,5,
Opponent Total,,,27.0,38.0,49,450,164,36.4,11.84,4.32,0.09,0.24,,9,11,
