Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Rogério Ceni,br BRA,GK,42.0,23,23,2070,23.0,,,0,0.0,,11,6,6,10,43.5,2,1,0,1,0.0,Matches
Renan Ribeiro,br BRA,GK,24.0,10,9,810,9.0,,,0,0.0,,3,2,4,3,33.3,0,0,0,0,,Matches
Denis,br BRA,GK,27.0,6,6,540,6.0,,,0,0.0,,4,0,2,2,33.3,1,1,0,0,0.0,Matches
Squad Total,,,26.4,38,38,3420,38.0,0.0,0.0,0,0.0,,18,8,12,15,39.5,3,2,0,1,0.0,
Opponent Total,,,26.6,38,38,3420,38.0,,,0,,,12,8,18,10,26.3,6,4,1,1,20.0,
