Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Rafael Pires,br BRA,GK,33.0,33.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,11,0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,63,36,19,39,5,33,78,42.3,45,36,13,23,19,82,31,1,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,47,32,15,26,6,25,67,37.3,42,32,11,21,28,75,35,1,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,28,21,19,8,1,18,27,66.7,9,36,23,13,24,52,89,2,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,26,18,9,15,2,12,23,52.2,11,15,0,15,4,30,10,0,Matches
Caio Paulista,br BRA,DF,24.0,23.1,27,19,13,11,3,16,37,43.2,21,20,3,17,20,47,22,0,Matches
Rafinha,br BRA,DF,37.0,22.5,41,26,26,12,3,27,46,58.7,19,17,9,8,16,57,34,1,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,23,13,14,8,1,14,30,46.7,16,17,3,14,6,29,26,0,Matches
Diego,br BRA,DF,23.0,19.4,21,11,13,8,0,12,22,54.5,10,27,14,13,19,40,98,0,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,37,25,15,18,4,20,48,41.7,28,28,2,26,11,48,19,1,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,32,21,20,11,1,19,23,82.6,4,31,25,6,13,45,71,2,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,23,15,6,16,1,11,34,32.4,23,11,0,11,11,34,5,0,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,7,4,1,1,5,3,8,37.5,5,7,1,6,5,12,15,0,Matches
Juan Santos,br BRA,FW,20.0,14.2,20,15,9,10,1,6,13,46.2,7,11,1,10,6,26,13,0,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,24,14,6,12,6,10,39,25.6,29,20,2,18,3,27,15,0,Matches
Alan Franco,ar ARG,DF,26.0,12.5,14,10,9,3,2,11,16,68.8,5,10,8,2,13,27,37,0,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,21,14,11,7,3,10,16,62.5,6,15,3,12,17,38,21,0,Matches
Welington,br BRA,DF,21.0,10.4,17,13,10,3,4,12,19,63.2,7,10,3,7,3,20,26,0,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,6,0,1,4,1,2,13,15.4,11,7,1,6,7,13,8,0,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,7,4,0,3,4,5,11,45.5,6,2,0,2,0,7,1,0,Matches
Luan Silva,br BRA,MF,23.0,6.8,13,5,6,6,1,6,13,46.2,7,8,2,6,9,22,6,0,Matches
David,br BRA,"FW,MF",27.0,8.1,7,2,3,1,3,2,8,25.0,6,8,1,7,0,7,2,0,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,7,7,1,3,3,3,14,21.4,11,11,2,9,6,13,2,0,Matches
Jandrei,br BRA,GK,29.0,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Patryck,br BRA,DF,20.0,4.2,6,4,4,1,1,3,7,42.9,4,5,1,4,7,13,13,0,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,6,4,2,4,0,1,5,20.0,4,4,0,4,6,12,2,0,Matches
Raí Ramos,br BRA,DF,28.0,3.1,5,4,4,1,0,5,7,71.4,2,2,1,1,1,6,7,0,Matches
Erison,br BRA,"FW,MF",23.0,4.3,3,0,0,2,1,1,2,50.0,1,2,0,2,0,3,2,0,Matches
Matheus Belém,br BRA,DF,19.0,1.9,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,5,0,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,4,3,2,2,0,3,10,30.0,7,2,0,2,2,6,4,0,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,4,1,3,0,1,1,1,100.0,0,2,1,1,2,6,0,0,Matches
João Moreira,pt POR,DF,18.0,0.8,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
William Gomes,br BRA,FW,16.0,0.8,2,2,2,0,0,0,1,0.0,1,3,0,3,1,3,0,0,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Squad Total,,,26.7,38.0,545,346,247,235,63,295,647,45.6,352,402,132,270,263,808,637,8,
Opponent Total,,,27.7,38.0,692,413,326,272,94,332,799,41.6,467,454,138,316,361,1053,745,10,
