Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,7,0.18,4,3,0,0,0,0,4,0.11,2,2,0,0,0,0,Matches
Reinaldo,br BRA,DF,30.0,33.6,121,3.6,74,33,4,5,4,1,11,0.33,8,3,0,0,0,0,Matches
Dani Alves,br BRA,"MF,FW",36.0,29.9,139,4.65,102,28,1,7,1,0,12,0.4,8,2,0,2,0,0,Matches
Luciano,br BRA,FW,26.0,27.7,81,2.93,63,1,4,4,8,1,10,0.36,8,1,1,0,0,0,Matches
Igor Gomes,br BRA,"MF,FW",20.0,26.6,84,3.16,68,1,3,3,8,1,10,0.38,7,0,2,1,0,0,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,25.3,74,2.92,63,2,2,1,4,2,6,0.24,5,0,0,0,0,1,Matches
Tchê Tchê,br BRA,MF,27.0,26.6,67,2.52,59,0,3,2,3,0,5,0.19,3,0,0,0,2,0,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,24.3,16,0.66,14,1,0,0,1,0,2,0.08,0,1,0,0,1,0,Matches
Luan Silva,br BRA,MF,20.0,23.4,48,2.05,38,0,4,2,1,3,2,0.09,2,0,0,0,0,0,Matches
Juanfran,es ESP,DF,35.0,18.6,47,2.53,45,0,0,0,1,1,3,0.16,3,0,0,0,0,0,Matches
Brenner,br BRA,FW,20.0,21.2,43,2.02,25,0,4,7,7,0,3,0.14,2,0,0,1,0,0,Matches
Robert Arboleda,ec ECU,DF,28.0,19.2,19,0.99,18,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
Diego,br BRA,DF,20.0,16.8,11,0.65,7,2,1,0,0,1,1,0.06,1,0,0,0,0,0,Matches
Léo Pelé,br BRA,DF,23.0,14.7,18,1.23,14,0,0,2,2,0,3,0.2,2,0,0,1,0,0,Matches
Pablo,br BRA,"FW,MF",27.0,16.0,41,2.57,33,0,0,6,2,0,4,0.25,4,0,0,0,0,0,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,15.3,35,2.29,29,2,0,0,4,0,4,0.26,3,0,0,0,1,0,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,14.8,49,3.34,42,0,0,3,4,0,7,0.48,5,0,0,1,1,0,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,5.6,25,4.37,15,0,3,1,6,0,1,0.17,0,0,1,0,0,0,Matches
Liziero,br BRA,"MF,DF",21.0,4.4,8,1.83,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Hernanes,br BRA,"MF,FW",34.0,5.9,27,4.68,18,2,1,1,4,1,1,0.17,0,0,0,0,1,0,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,2.3,7,3.03,6,0,0,1,0,0,2,0.87,1,0,0,1,0,0,Matches
Jonas,br BRA,"MF,FW",20.0,2.3,3,1.32,3,0,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,1.8,7,3.84,5,0,1,0,1,0,2,1.1,0,0,1,0,1,0,Matches
Welington,br BRA,DF,18.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,0.7,4,6.0,1,0,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Helinho,br BRA,"MF,FW",19.0,0.6,4,6.67,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,0.5,2,3.67,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Joao Rojas,ec ECU,MF,30.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,987,25.97,757,75,33,48,63,11,95,2.5,66,9,5,7,7,1,
Opponent Total,,,26.3,38.0,693,18.24,512,58,31,36,45,11,70,1.84,50,7,1,5,4,3,
