Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Jonathan Calleri,ar ARG,FW,28.0,31.3,650,584,61,0,1,2,38,3,0,0,0,0,418,5,27,Matches
Rafinha,br BRA,DF,36.0,28.5,2069,1820,243,68,1,28,30,175,0,0,0,0,1819,6,19,Matches
Léo Pelé,br BRA,DF,25.0,27.6,1591,1528,59,41,0,11,9,18,0,0,0,0,1386,4,10,Matches
Rodrigo Nestor,br BRA,MF,21.0,23.6,1045,963,79,30,5,3,87,7,40,28,6,0,816,3,26,Matches
Luciano,br BRA,FW,28.0,22.6,764,738,21,14,2,17,5,5,0,0,0,0,640,5,13,Matches
Patrick,br BRA,"MF,FW",29.0,21.8,759,747,8,5,1,5,62,3,0,0,0,0,591,4,33,Matches
Igor Gomes,br BRA,MF,22.0,22.9,1022,971,46,19,6,12,64,5,22,6,16,0,803,5,21,Matches
Pablo Maia,br BRA,MF,20.0,22.8,1389,1349,39,35,0,24,8,4,0,0,0,0,1244,1,15,Matches
Jandrei,br BRA,GK,28.0,18.3,686,543,139,31,0,5,0,0,0,0,0,0,488,4,0,Matches
Diego,br BRA,DF,22.0,19.1,1057,1004,47,25,0,19,6,0,0,0,0,0,888,6,7,Matches
Reinaldo,br BRA,"DF,FW",32.0,16.3,897,636,257,26,2,18,138,169,62,8,53,0,608,4,24,Matches
Welington,br BRA,"DF,FW",20.0,18.6,1095,847,242,22,0,6,125,184,36,0,34,0,826,6,30,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,556,405,149,31,0,2,0,0,0,0,0,0,407,2,0,Matches
Miranda,br BRA,DF,37.0,12.8,622,562,60,34,0,1,0,2,0,0,0,0,547,0,2,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,730,573,156,3,0,2,57,132,21,4,17,0,572,1,21,Matches
Luizão,br BRA,DF,19.0,11.0,534,488,45,16,0,5,1,17,0,0,0,0,467,1,5,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,451,431,20,5,0,1,33,11,4,2,2,0,372,0,11,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,480,455,23,15,2,0,0,0,0,0,0,0,424,2,1,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,423,390,33,19,0,3,0,0,0,0,0,0,370,0,2,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,419,402,16,16,0,4,0,0,0,0,0,0,369,1,5,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,283,248,34,5,0,9,36,1,24,12,9,0,224,1,10,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,307,298,7,6,1,2,7,0,0,0,0,0,226,2,11,Matches
Éder,it ITA,"FW,MF",35.0,7.4,133,122,11,2,0,1,11,0,0,0,0,0,104,0,3,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,298,272,25,1,0,1,9,23,0,0,0,0,264,1,7,Matches
Talles Costa,br BRA,MF,19.0,6.1,252,243,9,4,1,0,5,5,0,0,0,0,219,0,4,Matches
Andrés Colorado,co COL,MF,23.0,3.4,171,168,3,3,1,5,1,0,0,0,0,0,140,0,8,Matches
João Moreira,pt POR,DF,17.0,3.2,176,162,14,1,0,0,8,13,0,0,0,0,154,0,4,Matches
Nahuel Bustos,ar ARG,FW,23.0,3.2,70,68,2,0,0,0,3,0,0,0,0,0,55,0,3,Matches
Thiago,br BRA,GK,22.0,2.7,100,78,21,2,0,1,0,0,0,0,0,0,82,1,0,Matches
Anderson Lima,br BRA,"MF,FW",22.0,2.3,84,79,4,3,0,0,6,0,1,1,0,0,54,1,1,Matches
Luan Silva,br BRA,MF,22.0,1.8,113,112,1,1,0,0,0,0,0,0,0,0,103,0,1,Matches
Emiliano Rigoni,ar ARG,"FW,MF",28.0,2.7,150,122,28,5,0,3,34,2,21,13,6,0,99,0,4,Matches
Lucas Beraldo,br BRA,DF,18.0,1.4,81,79,2,0,0,1,0,0,0,0,0,0,69,0,0,Matches
Rodrigo,br BRA,"FW,MF",17.0,0.8,37,37,0,0,0,0,0,0,0,0,0,0,29,0,1,Matches
Patryck,br BRA,DF,19.0,0.3,15,13,2,0,0,0,0,2,0,0,0,0,8,0,0,Matches
Juan Santos,br BRA,FW,19.0,0.6,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1,Matches
Gabriel Sara,br BRA,MF,22.0,0.5,11,10,1,1,0,0,1,0,0,0,0,0,10,0,1,Matches
Marquinhos,br BRA,MF,18.0,0.3,12,12,0,0,0,1,1,0,0,0,0,0,11,0,0,Matches
Jonas,br BRA,MF,22.0,0.3,10,10,0,0,0,0,2,0,0,0,0,0,9,0,0,Matches
Squad Total,,,26.8,38.0,19554,17581,1907,489,23,192,787,781,231,74,143,0,15925,66,331,
Opponent Total,,,27.5,38.0,15661,13784,1815,542,31,145,639,697,178,77,79,0,12208,62,303,
