Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,1395,1005,386,124,0,5,0,0,0,0,0,0,1081,4,3,Matches
Reinaldo,br BRA,DF,30.0,33.6,2081,1590,480,73,1,19,267,321,86,31,53,0,1553,11,53,Matches
Dani Alves,br BRA,"MF,FW",36.0,29.9,2548,2300,243,138,2,23,192,19,85,31,43,7,2143,5,42,Matches
Luciano,br BRA,FW,26.0,27.7,952,918,30,14,3,6,21,7,0,0,0,0,782,4,19,Matches
Igor Gomes,br BRA,"MF,FW",20.0,26.6,1097,1074,16,4,4,7,67,4,8,5,2,0,887,7,27,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,25.3,1400,1371,23,10,2,10,72,5,8,5,1,0,1146,6,25,Matches
Tchê Tchê,br BRA,MF,27.0,26.6,1649,1569,78,58,0,8,16,20,0,0,0,0,1512,2,25,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,24.3,1187,1138,48,46,0,8,1,2,0,0,0,0,1036,1,7,Matches
Luan Silva,br BRA,MF,20.0,23.4,1629,1584,41,40,0,3,6,1,0,0,0,0,1482,4,15,Matches
Juanfran,es ESP,DF,35.0,18.6,1000,818,179,10,0,2,76,169,0,0,0,0,827,3,31,Matches
Brenner,br BRA,FW,20.0,21.2,390,347,43,3,0,0,4,1,0,0,0,0,336,0,11,Matches
Robert Arboleda,ec ECU,DF,28.0,19.2,1156,1131,23,22,0,2,4,1,0,0,0,0,1027,2,8,Matches
Diego,br BRA,DF,20.0,16.8,1023,1002,19,16,0,9,3,3,0,0,0,0,841,2,14,Matches
Léo Pelé,br BRA,DF,23.0,14.7,889,859,29,12,0,4,18,17,0,0,0,0,754,1,12,Matches
Pablo,br BRA,"FW,MF",27.0,16.0,357,324,33,3,0,3,11,3,0,0,0,0,291,0,9,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,15.3,886,731,155,10,0,6,54,144,1,0,1,0,738,0,8,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,14.8,615,604,10,3,1,11,28,6,1,0,0,0,489,1,16,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,5.6,181,178,3,1,0,0,12,1,1,0,1,0,144,0,3,Matches
Liziero,br BRA,"MF,DF",21.0,4.4,333,283,49,12,0,3,12,37,0,0,0,0,273,1,9,Matches
Hernanes,br BRA,"MF,FW",34.0,5.9,330,307,22,14,0,4,14,1,7,7,0,0,280,1,5,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,2.3,41,34,5,0,0,1,1,2,0,0,0,0,26,2,1,Matches
Jonas,br BRA,"MF,FW",20.0,2.3,93,93,0,0,0,0,8,0,0,0,0,0,66,0,3,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,1.8,134,129,4,2,0,0,3,0,2,2,0,0,114,1,2,Matches
Welington,br BRA,DF,18.0,1.0,24,17,7,1,0,0,0,6,0,0,0,0,21,0,0,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,0.7,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Helinho,br BRA,"MF,FW",19.0,0.6,41,41,0,0,0,0,4,0,0,0,0,0,31,0,4,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,0.5,18,18,0,0,0,0,1,0,0,0,0,0,14,0,0,Matches
Joao Rojas,ec ECU,MF,30.0,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,Matches
Squad Total,,,26.5,38.0,21467,19483,1926,616,13,134,896,770,199,81,101,7,17906,58,352,
Opponent Total,,,26.3,38.0,16026,14128,1846,616,20,160,537,655,134,38,62,4,12547,52,270,
