Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Jonathan Calleri,ar ARG,FW,28.0,36,30,2818.0,31.3,18.0,2.0,20.0,17.0,1.0,2.0,5.0,0.0,13.2,11.7,3.0,14.6,41.0,41.0,193.0,0.57,0.06,0.64,0.54,0.61,0.42,0.09,0.52,0.37,0.47,Matches
Rafinha,br BRA,DF,36.0,32,29,2562.0,28.5,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,1.5,1.6,43.0,216.0,52.0,0.0,0.11,0.11,0.0,0.11,0.0,0.05,0.06,0.0,0.06,Matches
Léo Pelé,br BRA,DF,25.0,29,28,2480.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,0.2,1.0,78.0,197.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches
Rodrigo Nestor,br BRA,MF,21.0,29,27,2124.0,23.6,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,3.7,3.7,4.1,7.8,47.0,88.0,154.0,0.13,0.13,0.25,0.13,0.25,0.16,0.17,0.33,0.16,0.33,Matches
Luciano,br BRA,FW,28.0,31,25,2037.0,22.6,11.0,2.0,13.0,9.0,2.0,3.0,9.0,0.0,9.5,7.1,2.9,10.1,36.0,68.0,123.0,0.49,0.09,0.57,0.4,0.49,0.42,0.13,0.55,0.31,0.44,Matches
Patrick,br BRA,"MF,FW",29.0,31,24,1964.0,21.8,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,3.5,6.3,42.0,72.0,162.0,0.23,0.18,0.41,0.23,0.41,0.13,0.16,0.29,0.13,0.29,Matches
Igor Gomes,br BRA,MF,22.0,33,22,2063.0,22.9,0.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,1.4,1.4,4.6,6.0,33.0,128.0,120.0,0.0,0.26,0.26,0.0,0.26,0.06,0.2,0.26,0.06,0.26,Matches
Pablo Maia,br BRA,MF,20.0,32,22,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9,0.9,0.7,1.6,13.0,130.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Jandrei,br BRA,GK,28.0,19,19,1648.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Diego,br BRA,DF,22.0,21,18,1720.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,0.3,1.2,13.0,65.0,4.0,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
Reinaldo,br BRA,"DF,FW",32.0,28,18,1463.0,16.3,3.0,5.0,8.0,2.0,1.0,1.0,3.0,0.0,1.7,0.9,3.2,4.1,33.0,108.0,110.0,0.18,0.31,0.49,0.12,0.43,0.1,0.2,0.3,0.05,0.25,Matches
Welington,br BRA,"DF,FW",20.0,32,17,1671.0,18.6,0.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,0.9,0.9,2.4,3.3,74.0,106.0,174.0,0.0,0.32,0.32,0.0,0.32,0.05,0.13,0.18,0.05,0.18,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
