Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rafael Pires,br BRA,GK,33.0,33.0,791,999,79.2,20548,13041,175,175,100.0,376,379,99.2,234,437,53.5,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,1536,1713,89.7,27881,6301,648,687,94.3,679,730,93.0,178,226,78.8,0,1.3,1.7,-1.3,27,145,9,0,129,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,1115,1321,84.4,18393,4343,547,603,90.7,451,507,89.0,86,135,63.7,5,2.7,3.6,2.3,28,117,22,7,143,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,1502,1694,88.7,28759,9807,506,538,94.1,823,883,93.2,157,239,65.7,0,0.5,0.7,-0.5,8,132,6,1,128,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,723,892,81.1,12670,2889,344,388,88.7,250,295,84.7,90,114,78.9,2,3.2,3.2,-1.2,22,85,24,4,103,Matches
Caio Paulista,br BRA,DF,24.0,23.1,1207,1394,86.6,17624,4573,705,750,94.0,430,490,87.8,42,60,70.0,2,1.9,2.4,0.1,24,66,23,8,121,Matches
Rafinha,br BRA,DF,37.0,22.5,1621,1831,88.5,31171,11299,668,706,94.6,693,769,90.1,243,311,78.1,1,1.4,2.2,-0.4,23,188,32,12,186,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,717,989,72.5,12955,3475,358,408,87.7,240,326,73.6,98,205,47.8,4,3.9,4.5,0.1,49,55,32,8,68,Matches
Diego,br BRA,DF,23.0,19.4,1174,1308,89.8,24945,7601,270,293,92.2,750,778,96.4,143,213,67.1,0,0.1,0.1,-0.1,4,57,0,0,61,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,802,979,81.9,11912,3154,457,503,90.9,268,310,86.5,43,87,49.4,1,2.4,2.1,-1.4,29,67,26,6,91,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1103,1239,89.0,21218,8086,362,384,94.3,636,677,93.9,96,154,62.3,0,0.3,0.1,-0.3,2,32,1,0,42,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,543,666,81.5,8800,2038,282,316,89.2,189,225,84.0,50,67,74.6,2,4.6,3.2,-2.6,26,44,20,6,64,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,176,267,65.9,2157,479,114,150,76.0,38,60,63.3,6,9,66.7,2,0.7,1.0,1.3,13,8,13,3,22,Matches
Juan Santos,br BRA,FW,20.0,14.2,242,322,75.2,3138,690,150,180,83.3,66,93,71.0,8,11,72.7,1,2.0,1.8,-1.0,22,11,12,2,24,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,731,843,86.7,12667,3422,338,368,91.8,290,314,92.4,78,106,73.6,0,0.2,0.4,-0.2,9,108,3,1,85,Matches
Alan Franco,ar ARG,DF,26.0,12.5,853,930,91.7,16033,5684,276,297,92.9,509,527,96.6,61,89,68.5,1,0.1,0.1,0.9,3,42,0,0,48,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,674,815,82.7,10503,2875,351,398,88.2,267,314,85.0,35,55,63.6,0,0.4,0.6,-0.4,8,41,5,2,50,Matches
