Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Jonathan Calleri,ar ARG,FW,28.0,31.3,72,2.3,44,0,5,11,11,1,4,0.13,2,0,1,1,0,0,Matches
Rafinha,br BRA,DF,36.0,28.5,54,1.9,47,2,0,1,2,2,7,0.25,7,0,0,0,0,0,Matches
Léo Pelé,br BRA,DF,25.0,27.6,40,1.45,34,1,0,3,0,2,7,0.25,5,0,0,2,0,0,Matches
Rodrigo Nestor,br BRA,MF,21.0,23.6,80,3.39,47,16,3,10,2,2,6,0.25,5,0,0,1,0,0,Matches
Luciano,br BRA,FW,28.0,22.6,61,2.69,43,3,4,9,2,0,7,0.31,7,0,0,0,0,0,Matches
Patrick,br BRA,"MF,FW",29.0,21.8,53,2.43,44,0,2,6,0,1,10,0.46,6,0,1,2,0,1,Matches
Igor Gomes,br BRA,MF,22.0,22.9,70,3.06,59,7,1,1,2,0,5,0.22,5,0,0,0,0,0,Matches
Pablo Maia,br BRA,MF,20.0,22.8,40,1.75,34,3,0,2,1,0,4,0.18,3,0,0,1,0,0,Matches
Jandrei,br BRA,GK,28.0,18.3,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego,br BRA,DF,22.0,19.1,12,0.63,11,0,0,0,0,1,2,0.1,2,0,0,0,0,0,Matches
Reinaldo,br BRA,"DF,FW",32.0,16.3,81,4.98,51,21,6,2,1,0,8,0.49,5,3,0,0,0,0,Matches
Welington,br BRA,"DF,FW",20.0,18.6,78,4.2,49,14,8,1,4,2,10,0.54,7,1,2,0,0,0,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miranda,br BRA,DF,37.0,12.8,11,0.86,7,1,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,40,3.1,29,7,3,0,0,1,5,0.39,4,0,0,0,0,1,Matches
Luizão,br BRA,DF,19.0,11.0,7,0.64,3,0,0,1,0,3,1,0.09,1,0,0,0,0,0,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,30,2.86,25,2,1,2,0,0,6,0.57,6,0,0,0,0,0,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,8,1.01,7,0,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,7,0.87,3,1,0,2,1,0,1,0.12,1,0,0,0,0,0,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,11,1.74,9,0,1,0,0,1,2,0.32,2,0,0,0,0,0,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,29,4.98,16,10,0,0,2,1,1,0.17,1,0,0,0,0,0,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,20,2.54,16,1,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Éder,it ITA,"FW,MF",35.0,7.4,13,1.76,9,1,0,1,2,0,2,0.27,1,0,0,0,1,0,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,16,2.49,14,0,0,2,0,0,3,0.47,3,0,0,0,0,0,Matches
Talles Costa,br BRA,MF,19.0,6.1,14,2.31,9,1,0,0,2,2,4,0.66,2,0,0,0,1,1,Matches
Andrés Colorado,co COL,MF,23.0,3.4,8,2.34,8,0,0,0,0,0,1,0.29,1,0,0,0,0,0,Matches
João Moreira,pt POR,DF,17.0,3.2,9,2.79,7,0,2,0,0,0,2,0.62,1,0,1,0,0,0,Matches
Nahuel Bustos,ar ARG,FW,23.0,3.2,5,1.58,2,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Thiago,br BRA,GK,22.0,2.7,2,0.74,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anderson Lima,br BRA,"MF,FW",22.0,2.3,6,2.57,2,0,1,0,3,0,1,0.43,0,0,0,0,1,0,Matches
Luan Silva,br BRA,MF,22.0,1.8,2,1.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Emiliano Rigoni,ar ARG,"FW,MF",28.0,2.7,12,4.41,8,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Beraldo,br BRA,DF,18.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo,br BRA,"FW,MF",17.0,0.8,2,2.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patryck,br BRA,DF,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Santos,br BRA,FW,19.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Sara,br BRA,MF,22.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marquinhos,br BRA,MF,18.0,0.3,3,9.31,3,0,0,0,0,0,1,3.1,1,0,0,0,0,0,Matches
Jonas,br BRA,MF,22.0,0.3,1,3.6,1,0,0,0,0,0,1,3.6,1,0,0,0,0,0,Matches
Squad Total,,,26.8,38.0,899,23.66,649,95,39,58,38,20,102,2.68,80,4,5,7,3,3,
Opponent Total,,,27.5,38.0,810,21.32,555,75,57,44,59,20,73,1.92,44,4,7,9,8,1,
