Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Nahuel Ferraresi,ve VEN,DF,25.0,10.0,737,77,348,326,65,17,737,7,6,85.7,1,14.3,385,1664,930,9,6,1,4,0,496,14,Matches
Diego,br BRA,DF,24.0,9.9,761,81,339,394,31,8,761,3,2,66.7,0,0.0,449,1928,898,4,4,0,7,3,537,2,Matches
Michel Araujo,uy URU,"DF,FW",27.0,9.5,643,14,158,298,196,24,643,36,21,58.3,13,36.1,365,2020,918,22,29,3,21,18,429,50,Matches
Ruan,br BRA,DF,24.0,8.0,495,61,245,243,10,6,495,1,1,100.0,0,0.0,297,1286,630,0,1,0,3,0,360,4,Matches
Rafinha,br BRA,DF,38.0,5.8,466,17,174,237,59,0,466,3,2,66.7,1,33.3,256,940,531,10,8,0,5,1,323,18,Matches
Erick,br BRA,"FW,MF",26.0,7.2,408,3,37,172,207,26,408,50,29,58.0,19,38.0,279,1921,1032,33,22,10,13,14,309,89,Matches
Patryck,br BRA,DF,21.0,6.8,411,15,137,195,82,4,411,11,5,45.5,6,54.5,210,941,458,11,4,3,6,5,263,29,Matches
William Gomes,br BRA,"FW,MF",17.0,5.5,241,0,27,73,150,29,241,44,15,34.1,28,63.6,133,1134,605,25,19,9,19,7,159,63,Matches
Giuliano Galoppo,ar ARG,MF,24.0,4.3,238,8,38,131,69,19,238,4,1,25.0,3,75.0,122,656,267,8,6,3,10,2,157,16,Matches
Juan Santos,br BRA,"FW,MF",21.0,2.9,112,4,12,48,56,17,112,6,2,33.3,4,66.7,60,419,254,6,6,4,11,3,63,21,Matches
Pablo Maia,br BRA,MF,22.0,2.9,222,1,34,149,39,0,222,3,2,66.7,1,33.3,135,482,193,0,4,0,3,2,178,3,Matches
Jamal Lewis,nir NIR,DF,26.0,2.4,164,6,37,80,47,5,164,4,4,100.0,0,0.0,106,393,201,2,4,1,4,0,119,22,Matches
João Moreira,pt POR,"DF,MF",19.0,2.2,117,3,33,66,18,0,117,6,2,33.3,4,66.7,64,312,94,2,2,0,0,3,70,14,Matches
Santiago Longo,ar ARG,MF,25.0,1.9,99,3,46,50,3,0,99,0,0,,0,,57,199,68,0,0,0,1,1,76,1,Matches
Liziero,br BRA,"MF,DF",25.0,3.4,267,9,58,158,52,0,267,4,0,0.0,3,75.0,138,573,256,4,4,0,5,2,177,17,Matches
Rodrigo,br BRA,MF,19.0,0.8,54,2,15,21,18,4,54,1,0,0.0,1,100.0,29,222,117,5,2,1,4,2,36,4,Matches
James Rodríguez,co COL,MF,32.0,0.4,48,0,5,31,13,0,48,1,0,0.0,1,100.0,30,130,63,0,1,0,1,0,37,3,Matches
Henrique,br BRA,FW,17.0,0.1,6,0,1,5,1,1,6,1,0,0.0,1,100.0,4,23,13,0,0,1,2,0,4,0,Matches
Ryan Francisco,br BRA,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Igor,br BRA,DF,16.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,24639,2327,7748,12033,5080,719,24635,677,327,48.3,305,45.1,14760,73713,36269,622,530,132,540,319,17672,1532,
Opponent Total,,,27.7,38.0,19355,2125,6122,9050,4401,605,19352,625,292,46.7,274,43.8,10763,57602,29275,540,415,119,519,315,12321,1233,
