Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Tiago Volpi,br BRA,GK,30.0,38.0,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,14,0,Matches
Miranda,br BRA,DF,36.0,26.9,39,26,26,12,1,18,25,72.0,7,20,10,10,15,54,114,0,Matches
Reinaldo,br BRA,"DF,FW",31.0,26.0,39,19,10,20,9,12,29,41.4,17,23,6,17,19,58,47,0,Matches
Léo Pelé,br BRA,DF,24.0,28.3,35,22,19,12,4,18,28,64.3,10,24,10,14,21,56,64,0,Matches
Emiliano Rigoni,ar ARG,"FW,MF",27.0,22.9,20,12,6,8,6,7,21,33.3,14,12,1,11,6,26,13,0,Matches
Igor Gomes,br BRA,MF,21.0,22.7,25,16,12,12,1,15,39,38.5,24,22,7,15,19,44,18,0,Matches
Gabriel Sara,br BRA,MF,21.0,22.6,38,20,9,21,8,10,35,28.6,25,21,2,19,15,53,11,0,Matches
Rodrigo Nestor,br BRA,MF,20.0,21.4,43,21,21,16,6,18,48,37.5,30,19,2,17,24,67,18,0,Matches
Liziero,br BRA,MF,22.0,22.9,53,27,15,35,3,20,59,33.9,39,25,3,22,31,84,14,5,Matches
Luciano,br BRA,"FW,MF",27.0,17.0,7,4,4,2,1,4,15,26.7,11,12,1,11,7,14,19,1,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",23.0,18.6,38,17,13,20,5,22,33,66.7,11,21,2,19,38,76,20,0,Matches
Bruno Fabiano Alves,br BRA,DF,29.0,18.4,20,11,13,6,1,8,16,50.0,8,18,13,5,24,44,38,0,Matches
Robert Arboleda,ec ECU,DF,29.0,17.0,24,16,15,9,0,11,16,68.8,5,25,14,11,25,49,104,0,Matches
Luan Silva,br BRA,MF,21.0,13.1,18,10,6,12,0,5,15,33.3,10,12,3,9,18,36,20,0,Matches
Welington,br BRA,"DF,FW",19.0,11.6,19,9,7,10,2,5,11,45.5,6,13,3,10,7,26,19,0,Matches
Jonathan Calleri,ar ARG,FW,27.0,9.6,6,4,0,4,2,1,4,25.0,3,2,0,2,1,7,10,0,Matches
Pablo,br BRA,FW,28.0,7.5,6,1,2,4,0,0,0,,0,7,2,5,2,8,8,0,Matches
Éder,it ITA,FW,34.0,7.2,8,4,1,4,3,2,6,33.3,4,7,0,7,2,10,2,0,Matches
Martín Benítez,ar ARG,"MF,FW",26.0,9.6,12,5,1,10,1,9,22,40.9,13,6,0,6,9,21,0,0,Matches
Vitor Bueno,br BRA,"FW,MF",26.0,8.0,14,10,1,10,3,3,12,25.0,9,5,2,3,3,17,5,0,Matches
Diego,br BRA,DF,21.0,7.4,17,10,7,9,1,9,17,52.9,8,11,5,6,16,33,20,0,Matches
Antonio Galeano,py PAR,"DF,FW",20.0,7.3,11,8,7,2,2,6,9,66.7,3,8,0,8,6,17,12,0,Matches
Luis Manuel Orejuela,co COL,DF,25.0,4.0,7,3,2,4,1,4,6,66.7,2,2,0,2,7,14,6,0,Matches
Marquinhos,br BRA,"FW,MF",17.0,7.7,14,9,8,3,3,8,12,66.7,4,9,1,8,0,14,5,0,Matches
Joao Rojas,ec ECU,FW,31.0,6.2,6,5,1,4,1,2,5,40.0,3,4,0,4,4,10,2,0,Matches
Dani Alves,br BRA,"DF,FW",37.0,5.5,10,5,4,4,2,8,15,53.3,7,2,2,0,5,15,7,0,Matches
Gabriel Neves,uy URU,MF,23.0,4.4,13,6,6,5,2,7,17,41.2,10,9,1,8,5,18,8,0,Matches
Talles Costa,br BRA,MF,18.0,2.0,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,Matches
Shaylon,br BRA,"MF,DF",23.0,1.4,3,3,2,1,0,1,3,33.3,2,3,0,3,1,4,1,0,Matches
Juan Santos,br BRA,FW,18.0,1.4,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,3,0,Matches
Bruno Nascimento,br BRA,DF,23.0,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Squad Total,,,26.5,38.0,547,303,218,261,68,234,525,44.6,291,346,90,256,331,878,622,6,
Opponent Total,,,26.9,38.0,536,311,253,223,60,227,594,38.2,367,368,92,276,416,952,776,10,
