Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Rafael Pires,br BRA,GK,33.0,33.0,1056,952,1055,1,0,0,1056,0,0,,0,,576,2390,1169,0,0,0,0,0,495,0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,1975,83,428,1251,313,13,1975,26,17,65.4,6,23.1,1202,4817,1979,16,33,0,22,17,1417,32,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,1555,36,240,881,448,31,1555,42,23,54.8,14,33.3,921,4631,2328,42,44,5,16,32,1136,104,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,1908,200,804,1055,59,16,1908,5,0,0.0,0,0.0,1234,6152,3946,17,10,0,8,5,1402,3,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,1119,11,106,609,419,74,1116,55,32,58.2,19,34.5,770,3778,1406,31,36,3,37,32,904,139,Matches
Caio Paulista,br BRA,DF,24.0,23.1,1656,46,371,815,505,58,1656,121,69,57.0,39,32.2,1026,6689,3766,114,68,19,45,28,1087,165,Matches
Rafinha,br BRA,DF,37.0,22.5,1955,64,546,1125,296,6,1955,7,7,100.0,0,0.0,1178,4823,2880,41,38,0,6,2,1376,46,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,1178,42,163,506,519,48,1177,61,32,52.5,27,44.3,716,4335,1856,46,32,10,32,21,828,185,Matches
Diego,br BRA,DF,23.0,19.4,1498,198,774,702,25,10,1498,7,5,71.4,2,28.6,942,4679,2520,2,4,0,7,2,1119,1,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,1253,26,196,617,463,61,1253,113,63,55.8,40,35.4,788,5027,2613,73,52,15,47,34,923,157,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1427,201,787,610,34,27,1427,4,3,75.0,0,0.0,823,3312,1757,2,1,0,6,1,1020,5,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,822,7,120,391,317,52,822,45,30,66.7,15,33.3,480,2627,1271,43,26,13,31,16,613,100,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,440,16,28,154,261,85,438,32,8,25.0,18,56.3,236,1056,324,15,6,8,41,18,338,101,Matches
Juan Santos,br BRA,FW,20.0,14.2,458,15,57,168,240,62,458,45,22,48.9,16,35.6,303,1910,927,32,17,13,28,18,352,124,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,916,25,146,649,125,7,916,6,4,66.7,2,33.3,570,2121,1145,11,11,1,6,5,702,24,Matches
Alan Franco,ar ARG,DF,26.0,12.5,1030,112,485,523,27,10,1030,7,7,100.0,0,0.0,686,3502,1934,7,5,0,9,3,773,1,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,961,28,293,467,216,16,961,44,13,29.5,25,56.8,531,3312,1682,29,22,5,27,11,628,48,Matches
Welington,br BRA,DF,21.0,10.4,674,26,189,282,216,13,674,37,19,51.4,12,32.4,362,2113,1260,36,23,5,12,18,399,57,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,469,11,36,223,219,23,469,64,35,54.7,22,34.4,315,2067,979,29,30,5,14,22,373,62,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,531,2,46,292,199,14,530,16,12,75.0,4,25.0,333,1543,693,12,11,4,9,14,411,44,Matches
Luan Silva,br BRA,MF,23.0,6.8,392,7,71,255,67,4,392,9,3,33.3,6,66.7,194,746,319,5,4,1,6,6,262,7,Matches
David,br BRA,"FW,MF",27.0,8.1,313,3,17,104,193,45,313,26,12,46.2,11,42.3,201,1293,623,25,9,10,25,8,234,78,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,304,6,23,128,156,34,304,38,16,42.1,19,50.0,193,1020,462,13,7,10,21,20,227,58,Matches
Jandrei,br BRA,GK,29.0,5.0,248,205,247,1,0,0,248,0,0,,0,,148,618,405,0,0,0,0,0,151,0,Matches
Patryck,br BRA,DF,20.0,4.2,221,10,78,95,48,2,221,3,2,66.7,1,33.3,95,407,208,4,2,1,3,4,102,16,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,247,12,66,161,21,0,247,5,3,60.0,2,40.0,126,534,201,3,1,0,0,1,174,3,Matches
Raí Ramos,br BRA,DF,28.0,3.1,185,11,53,82,51,0,185,4,0,0.0,3,75.0,87,399,206,5,7,0,7,1,105,12,Matches
Erison,br BRA,"FW,MF",23.0,4.3,102,2,3,31,70,29,101,19,8,42.1,11,57.9,66,511,237,11,9,7,17,8,83,29,Matches
Matheus Belém,br BRA,DF,19.0,1.9,102,15,59,40,3,1,102,0,0,,0,,54,226,129,1,2,0,4,0,66,0,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,197,4,21,94,85,9,197,17,8,47.1,7,41.2,127,829,391,13,10,1,11,1,146,21,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,73,1,5,22,47,6,72,11,8,72.7,3,27.3,38,205,73,2,2,0,4,1,59,10,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,116,0,17,62,40,4,116,6,3,50.0,3,50.0,73,427,189,5,11,1,3,4,88,7,Matches
João Moreira,pt POR,DF,18.0,0.8,54,0,11,30,15,0,54,2,2,100.0,0,0.0,43,219,114,1,2,0,0,1,43,6,Matches
William Gomes,br BRA,FW,16.0,0.8,35,0,7,14,16,2,35,4,0,0.0,4,100.0,17,164,108,3,1,0,2,3,15,7,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,19,0,2,3,14,1,19,2,1,50.0,1,50.0,13,121,78,4,2,1,0,1,15,2,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,9,1,1,4,4,3,9,0,0,,0,,4,97,11,1,2,0,0,2,5,1,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,8,1,4,3,1,0,8,0,0,,0,,5,21,8,0,1,0,0,0,6,0,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,25509,2379,7557,12451,5732,766,25500,883,467,52.9,332,37.6,15476,78721,40197,694,541,138,506,360,18077,1655,
Opponent Total,,,27.7,38.0,18906,2245,6228,8288,4621,624,18897,719,352,49.0,295,41.0,10306,54384,27316,515,372,97,562,250,11285,1211,
