Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-20,19:30,Libertadores,Group stage,Tue,Away,W,3,0,pe Sporting Cristal,1.0,0.8,56,,Dani Alves,3-4-1-2,4-3-3,Andrés Cunha,Match Report,
2021-04-29,21:00,Libertadores,Group stage,Thu,Home,W,2,0,uy Rentistas,2.2,0.2,75,,Miranda,3-4-1-2,4-4-1-1,Nicolás Gamboa,Match Report,
2021-05-05,19:00,Libertadores,Group stage,Wed,Away,D,0,0,ar Racing Club,0.3,1.7,48,,Dani Alves,3-4-1-2,3-4-3,Piero Maza,Match Report,
2021-05-12,19:00,Libertadores,Group stage,Wed,Away,D,1,1,uy Rentistas,1.9,0.5,57,,Bruno Fabiano Alves,3-4-1-2,5-4-1,José Argote,Match Report,
2021-05-18,21:30,Libertadores,Group stage,Tue,Home,L,0,1,ar Racing Club,1.3,0.2,72,,Bruno Fabiano Alves,3-4-1-2,5-3-2,Jesús Valenzuela,Match Report,
2021-05-25,21:30,Libertadores,Group stage,Tue,Home,W,3,0,pe Sporting Cristal,2.1,0.1,64,,Hernanes,3-4-1-2,3-5-2,Wilmar Roldán,Match Report,
2021-05-29,21:00,Série A,Matchweek 1,Sat,Home,D,0,0,Fluminense,0.8,1.9,70,,Miranda,3-5-2,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-06-05,19:00,Série A,Matchweek 2,Sat,Away,L,0,2,Atl Goianiense,0.9,1.2,61,,Miranda,3-5-2,4-2-3-1,Diego Pombo Lopez,Match Report,
2021-06-13,16:00,Série A,Matchweek 3,Sun,Away,L,0,1,Atlético Mineiro,0.2,1.3,58,,Miranda,3-5-2,4-2-3-1,Anderson Daronco,Match Report,
2021-06-16,19:00,Série A,Matchweek 4,Wed,Home,D,1,1,Chapecoense,1.7,1.8,51,,Reinaldo,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2021-06-20,18:15,Série A,Matchweek 5,Sun,Away,L,0,2,Santos,0.4,2.0,61,,Reinaldo,3-1-4-2,4-2-3-1,Savio Pereira,Match Report,
2021-06-23,19:00,Série A,Matchweek 6,Wed,Home,D,2,2,Cuiabá,1.7,0.2,65,,Tiago Volpi,3-5-2,4-5-1,Ricardo Marques Ribeiro,Match Report,
2021-06-27,20:30,Série A,Matchweek 7,Sun,Away,D,1,1,Ceará,2.0,1.6,63,,Dani Alves,3-1-4-2,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-06-30,21:30,Série A,Matchweek 8,Wed,Away,D,0,0,Corinthians,0.6,0.7,59,,Miranda,3-1-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-07-04,18:15,Série A,Matchweek 9,Sun,Home,L,1,2,RB Bragantino,0.6,1.3,49,,Miranda,3-4-1-2,4-2-3-1,Anderson Daronco,Match Report,
2021-07-07,21:30,Série A,Matchweek 10,Wed,Away,W,2,0,Internacional,1.8,1.2,49,,Dani Alves,3-1-4-2,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2021-07-10,19:00,Série A,Matchweek 11,Sat,Home,W,1,0,Bahia,1.8,0.3,62,,Reinaldo,3-1-4-2,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-07-13,21:30,Libertadores,Round of 16,Tue,Home,D,1,1,ar Racing Club,1.9,0.7,41,,Tiago Volpi,3-4-1-2,3-1-4-2,John J. Ospina,Match Report,Leg 1 of 2
2021-07-17,17:00,Série A,Matchweek 12,Sat,Home,L,0,1,Fortaleza,0.6,0.7,58,,Reinaldo,3-1-4-2,3-4-1-2,Savio Pereira,Match Report,
2021-07-20,21:30,Libertadores,Round of 16,Tue,Away,W,3,1,ar Racing Club,1.6,1.3,39,,Miranda,3-1-4-2,3-1-4-2,Gustavo Tejera,Match Report,Leg 2 of 2; São Paulo won
2021-07-25,16:00,Série A,Matchweek 13,Sun,Away,L,1,5,Flamengo,1.9,2.3,43,,Miranda,3-5-1-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-07-31,19:00,Série A,Matchweek 14,Sat,Home,D,0,0,Palmeiras,0.7,0.4,53,,Miranda,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-08-07,18:00,Série A,Matchweek 15,Sat,Away,W,2,1,Ath Paranaense,2.8,0.9,49,,Miranda,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2021-08-10,21:30,Libertadores,Quarter-finals,Tue,Home,D,1,1,br Palmeiras,1.6,1.3,59,,Miranda,4-4-2,3-4-3,Néstor Pitana,Match Report,Leg 1 of 2
2021-08-14,21:00,Série A,Matchweek 16,Sat,Home,W,2,1,Grêmio,1.9,0.4,64,,Miranda,3-4-1-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-08-17,21:30,Libertadores,Quarter-finals,Tue,Away,L,0,3,br Palmeiras,0.7,1.3,58,,Miranda,4-4-2,3-4-3,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won
2021-08-22,20:30,Série A,Matchweek 17,Sun,Away,W,1,0,Sport Recife,1.2,1.4,51,,Miranda,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-08-29,16:00,Série A,Matchweek 18,Sun,Away,D,1,1,Juventude,1.2,0.5,61,,Miranda,3-4-1-2,5-3-2,Antonio Dib Moraes de Sousa,Match Report,
2021-09-12,20:30,Série A,Matchweek 20,Sun,Away,L,1,2,Fluminense,1.1,1.2,58,,Miranda,3-4-1-2,4-3-3,Jefferson Ferreira de Moraes,Match Report,
2021-09-19,16:00,Série A,Matchweek 21,Sun,Home,W,2,1,Atl Goianiense,2.0,1.3,52,,Reinaldo,4-3-3,4-4-2,Caio Max Augusto Vieira,Match Report,
2021-09-22,20:30,Série A,Matchweek 19,Wed,Home,D,0,0,América (MG),0.9,0.9,59,,Miranda,4-3-1-2,4-1-3-2,Braulio da Silva Machado,Match Report,
2021-09-25,21:00,Série A,Matchweek 22,Sat,Home,D,0,0,Atlético Mineiro,0.5,0.4,49,,Miranda,3-4-1-2,3-5-2,Wilton Sampaio,Match Report,
