Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Rafael Pires,br BRA,GK,33.0,33.0,999,721,276,64,0,5,0,0,0,0,0,0,791,2,0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,1713,1661,45,42,2,34,5,2,0,0,0,0,1536,7,22,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,1321,1232,85,36,2,11,59,10,38,15,10,0,1115,4,26,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,1694,1625,69,65,1,11,2,4,0,0,0,0,1502,0,10,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,892,846,43,7,10,27,21,15,1,1,0,0,723,3,36,Matches
Caio Paulista,br BRA,DF,24.0,23.1,1394,1163,222,28,1,2,53,194,0,0,0,0,1207,9,34,Matches
Rafinha,br BRA,DF,37.0,22.5,1831,1566,257,71,1,36,43,182,4,0,3,1,1621,8,14,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,989,848,135,34,6,41,157,15,86,38,40,0,717,6,15,Matches
Diego,br BRA,DF,23.0,19.4,1308,1281,26,23,0,20,1,0,0,0,0,0,1174,1,10,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,979,911,65,16,4,8,61,19,28,10,15,0,802,3,21,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1239,1199,38,30,0,5,0,0,0,0,0,0,1103,2,5,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,666,622,37,16,2,7,34,14,4,0,2,0,543,7,20,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,267,238,27,0,1,3,11,1,0,0,0,0,176,2,11,Matches
Juan Santos,br BRA,FW,20.0,14.2,322,312,10,2,2,1,18,4,1,0,0,0,242,0,11,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,843,790,47,29,2,14,18,7,11,4,5,0,731,6,16,Matches
Alan Franco,ar ARG,DF,26.0,12.5,930,907,22,19,0,1,0,3,0,0,0,0,853,1,6,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,815,696,119,10,0,4,24,109,0,0,0,0,674,0,21,Matches
Welington,br BRA,DF,21.0,10.4,551,447,101,12,1,2,38,89,0,0,0,0,448,3,17,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,359,337,19,10,3,2,15,1,7,3,2,0,262,3,11,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,485,424,59,20,0,7,40,8,19,10,8,0,401,2,8,Matches
Luan Silva,br BRA,MF,23.0,6.8,329,324,4,3,0,1,0,1,0,0,0,0,286,1,7,Matches
David,br BRA,"FW,MF",27.0,8.1,217,204,11,2,3,0,11,8,1,0,0,0,156,2,9,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,204,186,15,5,3,2,10,4,5,3,2,0,153,3,8,Matches
Jandrei,br BRA,GK,29.0,5.0,239,180,58,8,0,1,0,0,0,0,0,0,178,1,0,Matches
Patryck,br BRA,DF,20.0,4.2,177,139,38,1,0,0,8,37,0,0,0,0,126,0,10,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,214,204,9,8,0,0,1,1,0,0,0,0,188,1,3,Matches
Raí Ramos,br BRA,DF,28.0,3.1,150,120,30,1,0,0,7,29,0,0,0,0,124,0,3,Matches
Erison,br BRA,"FW,MF",23.0,4.3,35,32,3,0,1,0,2,0,0,0,0,0,22,0,1,Matches
Matheus Belém,br BRA,DF,19.0,1.9,89,87,2,2,0,0,1,0,0,0,0,0,73,0,1,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,151,145,6,0,0,1,15,4,2,2,0,0,109,0,5,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,55,51,4,1,1,1,2,0,1,1,0,0,39,0,2,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,95,90,5,3,0,0,1,2,0,0,0,0,83,0,2,Matches
João Moreira,pt POR,DF,18.0,0.8,50,44,6,4,0,0,2,2,0,0,0,0,46,0,0,Matches
William Gomes,br BRA,FW,16.0,0.8,18,11,7,0,0,0,7,1,6,4,0,0,9,0,1,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,17,16,1,0,0,0,1,1,0,0,0,0,13,0,0,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,7,5,2,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,26.7,38.0,21653,19673,1903,572,46,247,668,767,214,91,87,1,18241,77,366,
Opponent Total,,,27.7,38.0,14709,12859,1796,576,23,113,626,679,168,62,53,2,11397,54,317,
