Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Rafael Pires,br BRA,GK,34.0,25,25,2250,25.0,27,1.08,92,67,72.8,10,6,9,8,32.0,2,2,0,0,0.0,Matches
Jandrei,br BRA,GK,30.0,13,13,1170,13.0,16,1.23,56,41,73.2,7,2,4,4,30.8,1,1,0,0,0.0,Matches
Squad Total,,,28.5,38,38,3420,38.0,43,1.13,148,108,73.0,17,8,13,12,31.6,3,3,0,0,0.0,
Opponent Total,,,27.7,38,38,3418,38.0,53,1.4,157,105,68.2,13,8,17,7,18.4,4,3,1,0,25.0,
