Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Tiago Volpi,br BRA,GK,28.0,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinaldo,br BRA,DF,29.0,34.6,5,55,13,23.6,1.59,0.38,0.04,0.15,24.5,8,3,4,6.7,3.5,0.06,-1.7,-1.5,Matches
Tchê Tchê,br BRA,MF,26.0,34.5,1,37,13,35.1,1.07,0.38,0.03,0.08,22.9,0,0,0,3.1,3.1,0.08,-2.1,-2.1,Matches
Bruno Fabiano Alves,br BRA,DF,27.0,32.5,1,26,7,26.9,0.8,0.22,0.04,0.14,13.5,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
Robert Arboleda,ec ECU,DF,27.0,28.5,1,23,5,21.7,0.81,0.18,0.04,0.2,14.4,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
Antony,br BRA,"MF,FW",18.0,26.4,4,65,26,40.0,2.46,0.98,0.06,0.15,21.6,0,0,0,4.9,4.9,0.08,-0.9,-0.9,Matches
Dani Alves,br BRA,"MF,DF",35.0,19.5,2,29,8,27.6,1.49,0.41,0.07,0.25,24.0,9,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
Vitor Bueno,br BRA,"MF,FW",24.0,18.3,6,41,13,31.7,2.24,0.71,0.15,0.46,19.2,1,0,0,5.0,5.0,0.12,1.0,1.0,Matches
Luan Silva,br BRA,MF,19.0,17.8,0,12,2,16.7,0.67,0.11,0.0,0.0,30.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Alexandre Pato,br BRA,FW,29.0,15.9,5,42,17,40.5,2.64,1.07,0.12,0.29,19.1,3,0,0,3.7,3.7,0.09,1.3,1.3,Matches
Liziero,br BRA,MF,20.0,13.2,0,15,1,6.7,1.14,0.08,0.0,0.0,23.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
