Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Tiago Volpi,br BRA,GK,30.0,38.0,1330,1052,1317,13,0,0,1330,3,3,100.0,0,0.0,713,3515,2273,0,0,0,3,0,643,0,Matches
Miranda,br BRA,DF,36.0,26.9,1894,249,918,954,32,18,1894,12,9,75.0,3,25.0,1109,5816,3240,8,4,0,10,9,1275,3,Matches
Reinaldo,br BRA,"DF,FW",31.0,26.0,1735,59,359,739,650,29,1733,63,40,63.5,23,36.5,845,4359,2440,65,30,9,31,23,942,164,Matches
Léo Pelé,br BRA,DF,24.0,28.3,1839,86,626,1074,157,18,1839,34,27,79.4,7,20.6,1143,7423,4960,65,54,0,15,10,1315,19,Matches
Emiliano Rigoni,ar ARG,"FW,MF",27.0,22.9,946,14,65,354,542,70,946,54,35,64.8,18,33.3,503,3008,1363,51,35,15,60,21,655,190,Matches
Igor Gomes,br BRA,MF,21.0,22.7,1210,31,219,656,346,36,1210,31,20,64.5,11,35.5,690,3466,1651,36,25,6,34,32,837,84,Matches
Gabriel Sara,br BRA,MF,21.0,22.6,1236,14,152,566,529,79,1236,36,19,52.8,17,47.2,750,3894,1876,63,47,7,59,25,908,197,Matches
Rodrigo Nestor,br BRA,MF,20.0,21.4,1391,31,276,791,346,32,1391,47,25,53.2,22,46.8,774,3926,2015,45,41,14,39,16,977,68,Matches
Liziero,br BRA,MF,22.0,22.9,1551,42,297,1050,213,11,1551,39,25,64.1,14,35.9,864,3961,1856,22,19,2,37,28,1103,34,Matches
Luciano,br BRA,"FW,MF",27.0,17.0,653,23,86,319,255,56,653,27,23,85.2,4,14.8,374,1966,664,24,18,6,36,18,504,92,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",23.0,18.6,1297,21,269,702,345,17,1297,37,19,51.4,18,48.6,688,3708,1852,44,38,3,32,17,779,102,Matches
Bruno Fabiano Alves,br BRA,DF,29.0,18.4,1120,83,445,648,32,12,1120,3,2,66.7,1,33.3,675,3213,1889,19,5,1,6,2,795,4,Matches
Robert Arboleda,ec ECU,DF,29.0,17.0,1109,135,529,554,33,17,1109,2,1,50.0,1,50.0,585,2596,1482,6,10,1,6,2,671,1,Matches
Luan Silva,br BRA,MF,21.0,13.1,832,25,168,586,88,2,832,13,11,84.6,2,15.4,434,1919,883,7,8,0,14,8,545,11,Matches
Welington,br BRA,"DF,FW",19.0,11.6,719,30,146,285,298,15,719,33,24,72.7,9,27.3,341,1765,909,33,19,7,25,13,406,114,Matches
Jonathan Calleri,ar ARG,FW,27.0,9.6,303,9,17,118,170,57,302,16,11,68.8,5,31.3,147,666,277,15,10,3,28,12,214,55,Matches
Pablo,br BRA,FW,28.0,7.5,221,11,25,93,104,31,220,7,5,71.4,2,28.6,113,477,181,6,5,3,13,5,160,45,Matches
