Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Igor Vinícius de Souza,br BRA,DF,26.0,27.4,66,36,40,19,7,30,55,54.5,25,25,2,23,18,84,41,1,Matches
Luciano,br BRA,"MF,FW",30.0,25.6,26,16,7,14,5,9,24,37.5,15,23,4,19,9,35,11,0,Matches
Lucas Moura,br BRA,"FW,MF",31.0,25.0,27,16,6,16,5,10,24,41.7,14,17,1,16,21,48,27,0,Matches
Robert Arboleda,ec ECU,DF,32.0,25.1,31,19,18,13,0,15,23,65.2,8,28,18,10,23,54,99,3,Matches
Rafael Pires,br BRA,GK,34.0,25.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
Alan Franco,ar ARG,DF,27.0,24.3,26,15,15,10,1,12,24,50.0,12,20,15,5,13,39,75,1,Matches
Luiz Gustavo,br BRA,MF,36.0,23.8,42,26,21,19,2,19,34,55.9,15,20,8,12,29,71,21,1,Matches
Jonathan Calleri,ar ARG,FW,30.0,22.7,11,9,0,9,2,3,11,27.3,8,8,2,6,3,14,18,0,Matches
Welington,br BRA,DF,22.0,18.9,39,23,19,18,2,18,32,56.3,14,10,4,6,23,62,32,0,Matches
Alisson,br BRA,MF,30.0,17.9,29,19,14,12,3,17,36,47.2,19,14,3,11,16,45,13,0,Matches
André Silva,br BRA,FW,26.0,17.1,3,1,0,3,0,2,11,18.2,9,18,2,16,5,8,12,0,Matches
Ferreira,br BRA,"FW,MF",26.0,13.7,26,20,14,8,4,11,21,52.4,10,11,1,10,6,32,5,0,Matches
Damián Bobadilla,py PAR,MF,22.0,11.5,34,18,16,17,1,14,28,50.0,14,16,1,15,8,42,6,1,Matches
Jandrei,br BRA,GK,30.0,13.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,3,Matches
José Sabino,br BRA,DF,27.0,10.8,19,15,14,3,2,10,15,66.7,5,11,8,3,13,32,62,1,Matches
Wellington Rato,br BRA,"FW,MF",31.0,11.7,11,3,4,5,2,6,18,33.3,12,7,1,6,2,13,9,0,Matches
Rodrigo Nestor,br BRA,"MF,FW",23.0,10.9,15,9,7,7,1,6,16,37.5,10,7,1,6,11,26,7,0,Matches
Marcos Antônio,br BRA,MF,23.0,9.4,9,6,4,4,1,5,15,33.3,10,11,2,9,5,14,16,0,Matches
Nahuel Ferraresi,ve VEN,DF,25.0,10.0,21,18,10,9,2,14,27,51.9,13,23,10,13,8,29,43,0,Matches
Diego,br BRA,DF,24.0,9.9,13,8,8,5,0,6,11,54.5,5,10,5,5,12,25,49,0,Matches
Michel Araujo,uy URU,"DF,FW",27.0,9.5,27,18,14,11,2,10,31,32.3,21,10,0,10,7,34,15,0,Matches
Ruan,br BRA,DF,24.0,8.0,13,11,10,3,0,10,13,76.9,3,7,5,2,6,19,32,0,Matches
Rafinha,br BRA,DF,38.0,5.8,9,2,7,1,1,7,13,53.8,6,7,3,4,5,14,15,1,Matches
Erick,br BRA,"FW,MF",26.0,7.2,11,6,4,6,1,2,4,50.0,2,4,0,4,4,15,6,1,Matches
Patryck,br BRA,DF,21.0,6.8,20,10,9,9,2,11,22,50.0,11,5,0,5,7,27,8,0,Matches
William Gomes,br BRA,"FW,MF",17.0,5.5,10,9,5,4,1,4,15,26.7,11,9,0,9,3,13,0,0,Matches
Giuliano Galoppo,ar ARG,MF,24.0,4.3,7,4,1,5,1,3,8,37.5,5,4,0,4,6,13,5,1,Matches
Juan Santos,br BRA,"FW,MF",21.0,2.9,4,3,0,4,0,1,3,33.3,2,7,1,6,2,6,2,0,Matches
Pablo Maia,br BRA,MF,22.0,2.9,7,2,3,3,1,1,3,33.3,2,4,2,2,0,7,0,0,Matches
Jamal Lewis,nir NIR,DF,26.0,2.4,5,3,2,3,0,5,7,71.4,2,3,2,1,0,5,6,0,Matches
João Moreira,pt POR,"DF,MF",19.0,2.2,6,3,1,5,0,3,4,75.0,1,2,0,2,3,9,3,1,Matches
Santiago Longo,ar ARG,MF,25.0,1.9,5,3,3,2,0,2,3,66.7,1,4,1,3,1,6,4,1,Matches
Liziero,br BRA,"MF,DF",25.0,3.4,14,8,6,5,3,7,10,70.0,3,4,0,4,2,16,8,1,Matches
Rodrigo,br BRA,MF,19.0,0.8,4,2,1,2,1,2,4,50.0,2,3,0,3,1,5,4,0,Matches
James Rodríguez,co COL,MF,32.0,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Henrique,br BRA,FW,17.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Ryan Francisco,br BRA,FW,17.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Igor,br BRA,DF,16.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,590,361,283,254,53,275,567,48.5,292,353,102,251,272,862,664,18,
Opponent Total,,,27.7,38.0,624,387,282,281,61,305,632,48.3,327,402,131,271,297,921,735,14,
