Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Rafael Pires,br BRA,GK,33.0,33.0,1,0,0,0,4,0,0,1,2,0,0,0,38,9,2,81.8,Matches
Pablo Maia,br BRA,MF,21.0,28.7,9,1,1,61,26,0,5,19,36,0,0,0,203,17,7,70.8,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,2,0,0,39,45,2,59,28,32,1,0,0,121,16,29,35.6,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,7,0,0,18,14,0,2,24,21,0,0,0,145,38,28,57.6,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,5,0,0,27,57,5,21,4,18,0,0,0,93,13,22,37.1,Matches
Caio Paulista,br BRA,DF,24.0,23.1,4,0,0,18,35,0,53,20,19,1,1,0,140,14,19,42.4,Matches
Rafinha,br BRA,DF,37.0,22.5,11,1,1,23,22,0,43,16,26,0,1,1,103,12,11,52.2,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,6,0,0,21,21,11,157,6,13,0,1,0,83,12,8,60.0,Matches
Diego,br BRA,DF,23.0,19.4,6,0,0,19,4,0,1,19,11,0,1,0,84,35,26,57.4,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,3,0,0,33,42,2,61,11,25,1,3,0,93,33,36,47.8,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1,1,0,7,13,5,0,13,21,0,0,0,90,56,32,63.6,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,5,1,1,29,20,5,34,11,15,0,0,0,76,11,15,42.3,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,6,0,0,37,36,14,11,5,4,2,0,0,28,58,54,51.8,Matches
Juan Santos,br BRA,FW,20.0,14.2,2,0,0,24,32,14,18,6,15,1,0,0,42,15,47,24.2,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,6,1,0,13,3,0,18,3,14,0,0,0,66,4,4,50.0,Matches
Alan Franco,ar ARG,DF,26.0,12.5,3,0,0,10,3,0,0,13,10,0,1,0,70,27,14,65.9,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,5,0,0,24,23,1,24,17,14,0,0,0,61,24,18,57.1,Matches
Welington,br BRA,DF,21.0,10.4,2,0,0,15,22,0,38,3,13,0,0,0,53,19,18,51.4,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,0,0,0,11,29,0,15,7,0,0,1,0,41,13,11,54.2,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,0,0,0,10,8,1,40,0,4,0,0,0,43,3,3,50.0,Matches
Luan Silva,br BRA,MF,23.0,6.8,1,0,0,11,5,0,0,9,5,0,0,0,32,10,4,71.4,Matches
David,br BRA,"FW,MF",27.0,8.1,5,0,0,22,14,11,11,0,2,0,0,0,26,10,20,33.3,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,2,0,0,8,12,2,10,6,7,0,0,0,21,4,10,28.6,Matches
Jandrei,br BRA,GK,29.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,100.0,Matches
Patryck,br BRA,DF,20.0,4.2,2,0,0,2,6,0,8,7,4,0,0,0,19,8,8,50.0,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,1,0,0,9,2,0,1,6,4,0,0,0,21,5,5,50.0,Matches
Raí Ramos,br BRA,DF,28.0,3.1,2,0,0,5,1,0,7,1,4,0,0,0,11,3,3,50.0,Matches
Erison,br BRA,"FW,MF",23.0,4.3,3,0,0,7,16,2,2,0,0,0,0,0,6,7,19,26.9,Matches
Matheus Belém,br BRA,DF,19.0,1.9,1,0,0,1,0,0,1,2,0,0,0,0,12,2,5,28.6,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,3,0,0,13,2,0,15,2,3,0,0,0,13,4,4,50.0,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,0,0,0,1,4,1,2,0,0,0,0,0,2,1,1,50.0,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,1,0,0,6,5,0,1,2,1,0,0,0,7,2,0,100.0,Matches
João Moreira,pt POR,DF,18.0,0.8,0,0,0,1,3,0,2,1,1,0,0,0,5,0,0,,Matches
William Gomes,br BRA,FW,16.0,0.8,0,0,0,3,2,0,7,1,2,0,0,0,5,0,2,0.0,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0.0,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,26.7,38.0,107,5,3,530,532,76,668,263,346,6,9,1,1860,488,489,49.9,
Opponent Total,,,27.7,38.0,114,4,1,549,495,54,626,361,413,8,9,0,1854,490,487,50.2,
