Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Thiago Mendes,br BRA,"DF,MF",22.0,35,30,2737.0,30.4,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches
Michel Bastos,br BRA,"DF,MF",31.0,31,30,2581.0,28.7,7.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Ganso,br BRA,MF,25.0,31,29,2632.0,29.2,2.0,11.0,13.0,2.0,0.0,0.0,8.0,1.0,0.07,0.38,0.44,0.07,0.44,Matches
Alexandre Pato,br BRA,"FW,MF",25.0,33,29,2474.0,27.5,10.0,6.0,16.0,10.0,0.0,0.0,4.0,0.0,0.36,0.22,0.58,0.36,0.58,Matches
Bruno Vieira,br BRA,DF,29.0,30,28,2190.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucão,br BRA,DF,18.0,25,25,2227.0,24.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Rodrigo Caio,br BRA,"DF,MF",21.0,24,23,2108.0,23.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Rogério Ceni,br BRA,GK,42.0,23,23,2070.0,23.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.13,0.0,0.13,0.0,0.0,Matches
Hudson,br BRA,MF,27.0,29,21,1769.0,19.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Luís Fabiano,br BRA,FW,34.0,22,18,1556.0,17.3,8.0,2.0,10.0,7.0,1.0,1.0,8.0,1.0,0.46,0.12,0.58,0.4,0.52,Matches
Carlinhos,br BRA,DF,28.0,19,18,1520.0,16.9,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.12,0.18,0.3,0.12,0.3,Matches
Reinaldo,br BRA,"DF,MF",25.0,23,17,1526.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Wesley,br BRA,MF,27.0,25,14,1395.0,15.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Rafael Tolói,it ITA,DF,24.0,13,12,1094.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo Centurión,ar ARG,"FW,MF",22.0,25,10,1115.0,12.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches
Dória,br BRA,DF,20.0,9,9,810.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
