Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,2,Matches
Reinaldo,br BRA,DF,30.0,33.6,37,29,20,12,5,22,38,57.9,16,23,8,15,39,76,39,0,Matches
Dani Alves,br BRA,"MF,FW",36.0,29.9,53,31,19,28,6,16,42,38.1,26,24,7,17,19,72,16,1,Matches
Luciano,br BRA,FW,26.0,27.7,29,15,12,15,2,8,33,24.2,25,8,0,8,15,44,23,0,Matches
Igor Gomes,br BRA,"MF,FW",20.0,26.6,19,14,8,8,3,10,25,40.0,15,20,2,18,24,43,17,0,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,25.3,21,17,2,12,7,7,34,20.6,27,33,2,31,15,36,10,2,Matches
Tchê Tchê,br BRA,MF,27.0,26.6,24,11,10,9,5,13,25,52.0,12,14,3,11,21,45,10,0,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,24.3,23,11,11,11,1,8,13,61.5,5,22,12,10,22,45,65,0,Matches
Luan Silva,br BRA,MF,20.0,23.4,39,22,15,22,2,18,28,64.3,10,22,9,13,37,76,22,0,Matches
Juanfran,es ESP,DF,35.0,18.6,28,18,14,10,4,13,30,43.3,17,12,3,9,22,50,22,1,Matches
Brenner,br BRA,FW,20.0,21.2,12,3,2,7,3,2,24,8.3,22,19,0,19,6,18,5,0,Matches
Robert Arboleda,ec ECU,DF,28.0,19.2,17,9,11,4,2,9,15,60.0,6,20,10,10,31,48,85,2,Matches
Diego,br BRA,DF,20.0,16.8,29,21,18,9,2,16,25,64.0,9,16,10,6,30,59,79,2,Matches
Léo Pelé,br BRA,DF,23.0,14.7,11,7,8,3,0,3,7,42.9,4,15,8,7,18,29,26,0,Matches
Pablo,br BRA,"FW,MF",27.0,16.0,13,8,2,9,2,3,12,25.0,9,14,3,11,10,23,12,0,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,15.3,32,26,12,15,5,12,22,54.5,10,14,2,12,30,62,25,1,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,14.8,19,9,8,7,4,8,21,38.1,13,12,1,11,13,32,10,0,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,5.6,11,8,3,6,2,5,15,33.3,10,3,0,3,3,14,2,0,Matches
Liziero,br BRA,"MF,DF",21.0,4.4,10,4,2,8,0,2,6,33.3,4,9,0,9,4,14,5,0,Matches
Hernanes,br BRA,"MF,FW",34.0,5.9,10,5,2,6,2,4,8,50.0,4,4,0,4,7,17,3,0,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,2.3,2,2,0,0,2,1,2,50.0,1,5,1,4,4,6,2,0,Matches
Jonas,br BRA,"MF,FW",20.0,2.3,5,3,3,2,0,2,5,40.0,3,2,0,2,0,5,1,0,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,1.8,6,3,2,2,2,2,5,40.0,3,1,1,0,2,8,1,0,Matches
Welington,br BRA,DF,18.0,1.0,0,0,0,0,0,0,0,,0,2,1,1,4,4,2,0,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,0.7,1,0,0,0,1,0,1,0.0,1,1,1,0,1,2,0,0,Matches
Helinho,br BRA,"MF,FW",19.0,0.6,3,3,2,0,1,1,2,50.0,1,0,0,0,0,3,0,0,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,0,Matches
Joao Rojas,ec ECU,MF,30.0,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
Squad Total,,,26.5,38.0,456,280,187,206,63,186,441,42.2,255,316,84,232,377,833,497,11,
Opponent Total,,,26.3,38.0,550,321,227,247,76,213,562,37.9,349,404,124,280,426,976,795,9,
