Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Jonathan Calleri,ar ARG,FW,28.0,31.3,5,0,0,43,70,28,38,5,12,0,1,0,70,115,106,52.0,Matches
Rafinha,br BRA,DF,36.0,28.5,7,1,1,30,21,0,30,32,34,0,0,0,143,18,19,48.6,Matches
Léo Pelé,br BRA,DF,25.0,27.6,4,1,0,25,11,0,9,15,15,0,1,0,118,40,34,54.1,Matches
Rodrigo Nestor,br BRA,MF,21.0,23.6,7,0,0,40,16,2,87,26,19,0,0,0,124,11,18,37.9,Matches
Luciano,br BRA,FW,28.0,22.6,9,0,0,24,34,10,5,7,9,1,0,0,70,19,21,47.5,Matches
Patrick,br BRA,"MF,FW",29.0,21.8,6,0,0,30,38,3,62,13,36,0,0,0,114,31,46,40.3,Matches
Igor Gomes,br BRA,MF,22.0,22.9,5,1,1,35,28,3,64,18,13,0,0,0,117,32,22,59.3,Matches
Pablo Maia,br BRA,MF,20.0,22.8,7,0,0,56,20,0,8,21,19,0,1,0,164,36,13,73.5,Matches
Jandrei,br BRA,GK,28.0,18.3,0,0,0,0,3,0,0,1,0,0,0,0,25,9,0,100.0,Matches
Diego,br BRA,DF,22.0,19.1,7,0,0,36,8,0,6,24,25,0,1,0,68,47,33,58.8,Matches
Reinaldo,br BRA,"DF,FW",32.0,16.3,3,0,0,16,12,1,138,10,12,0,0,0,84,7,10,41.2,Matches
Welington,br BRA,"DF,FW",20.0,18.6,5,1,1,19,31,1,125,15,21,0,0,0,93,17,18,48.6,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,1,0,0,1,0,0,0,0,0,0,1,0,30,2,1,66.7,Matches
Miranda,br BRA,DF,37.0,12.8,4,0,0,14,9,0,0,13,15,0,0,0,63,21,25,45.7,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,2,0,0,16,11,0,57,12,24,0,0,0,58,14,9,60.9,Matches
Luizão,br BRA,DF,19.0,11.0,5,0,0,11,4,0,1,10,10,0,0,0,41,21,19,52.5,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,5,0,0,14,17,0,33,5,9,0,0,0,42,10,13,43.5,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,1,1,0,9,10,0,0,12,11,0,1,0,53,14,8,63.6,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,1,0,0,9,3,0,0,6,6,0,0,0,29,37,11,77.1,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,4,0,0,11,1,0,0,9,11,0,0,0,47,4,5,44.4,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,2,0,0,2,12,3,36,1,1,0,0,0,11,2,5,28.6,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,1,0,0,13,7,0,7,3,11,0,0,0,34,13,13,50.0,Matches
Éder,it ITA,"FW,MF",35.0,7.4,4,0,0,8,10,9,11,1,5,1,0,0,18,10,16,38.5,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,1,0,0,4,6,1,9,3,2,0,0,0,23,2,4,33.3,Matches
Talles Costa,br BRA,MF,19.0,6.1,1,0,0,6,15,0,5,8,8,0,0,0,28,5,4,55.6,Matches
Andrés Colorado,co COL,MF,23.0,3.4,0,0,0,10,1,0,1,5,9,0,0,0,23,7,4,63.6,Matches
João Moreira,pt POR,DF,17.0,3.2,1,0,0,6,5,0,8,6,2,0,1,0,18,4,1,80.0,Matches
Nahuel Bustos,ar ARG,FW,23.0,3.2,0,0,0,7,7,2,3,0,2,0,0,0,8,0,7,0.0,Matches
Thiago,br BRA,GK,22.0,2.7,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,100.0,Matches
Anderson Lima,br BRA,"MF,FW",22.0,2.3,3,0,0,10,8,0,6,1,6,1,0,0,5,1,3,25.0,Matches
Luan Silva,br BRA,MF,22.0,1.8,1,0,0,1,0,0,0,3,1,0,0,0,14,3,0,100.0,Matches
Emiliano Rigoni,ar ARG,"FW,MF",28.0,2.7,0,0,0,6,3,0,34,2,3,0,0,0,13,5,1,83.3,Matches
Lucas Beraldo,br BRA,DF,18.0,1.4,0,1,0,1,1,0,0,2,4,0,0,0,6,3,1,75.0,Matches
Rodrigo,br BRA,"FW,MF",17.0,0.8,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0.0,Matches
Patryck,br BRA,DF,19.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,Matches
Juan Santos,br BRA,FW,19.0,0.6,0,0,0,2,1,3,0,0,0,0,0,0,1,0,2,0.0,Matches
Gabriel Sara,br BRA,MF,22.0,0.5,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Marquinhos,br BRA,MF,18.0,0.3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,Matches
Jonas,br BRA,MF,22.0,0.3,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,,Matches
Squad Total,,,26.8,38.0,103,6,3,519,426,66,787,290,358,3,8,0,1765,563,494,53.3,
Opponent Total,,,27.5,38.0,116,3,0,451,496,62,639,394,305,6,7,0,1828,494,563,46.7,
