Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jonathan Calleri,ar ARG,FW,28.0,31.3,418,650,64.3,5285,1018,275,368,74.7,101,176,57.4,12,24,50.0,2,3.0,1.6,-1.0,28,19,19,3,41,Matches
Rafinha,br BRA,DF,36.0,28.5,1819,2069,87.9,34338,12635,767,806,95.2,801,886,90.4,239,326,73.3,3,1.5,2.9,1.5,15,233,29,9,216,Matches
Léo Pelé,br BRA,DF,25.0,27.6,1386,1591,87.1,27703,10397,465,510,91.2,720,781,92.2,184,255,72.2,0,0.2,0.8,-0.2,7,233,8,4,197,Matches
Rodrigo Nestor,br BRA,MF,21.0,23.6,816,1045,78.1,13368,2991,414,474,87.3,308,379,81.3,64,116,55.2,3,4.1,3.7,-1.1,41,54,22,5,88,Matches
Luciano,br BRA,FW,28.0,22.6,640,764,83.8,10812,1610,311,353,88.1,227,252,90.1,69,91,75.8,2,2.9,2.5,-0.9,21,54,15,0,68,Matches
Patrick,br BRA,"MF,FW",29.0,21.8,591,759,77.9,8745,2021,342,382,89.5,195,244,79.9,33,55,60.0,4,3.5,3.6,0.5,31,46,23,12,72,Matches
Igor Gomes,br BRA,MF,22.0,22.9,803,1022,78.6,13697,3883,402,470,85.5,306,366,83.6,78,124,62.9,6,4.6,5.0,1.4,46,86,35,13,128,Matches
Pablo Maia,br BRA,MF,20.0,22.8,1244,1389,89.6,23498,5878,508,550,92.4,567,603,94.0,149,185,80.5,0,0.7,1.2,-0.7,10,121,15,2,130,Matches
Jandrei,br BRA,GK,28.0,18.3,488,686,71.1,15170,10624,46,46,100.0,236,240,98.3,203,392,51.8,0,0.1,0.1,-0.1,1,20,2,0,3,Matches
Diego,br BRA,DF,22.0,19.1,888,1057,84.0,17624,5792,273,296,92.2,481,533,90.2,110,182,60.4,0,0.3,0.3,-0.3,7,65,8,4,65,Matches
Reinaldo,br BRA,"DF,FW",32.0,16.3,608,897,67.8,12390,5017,240,278,86.3,256,341,75.1,106,229,46.3,5,3.2,4.5,1.8,40,70,34,17,108,Matches
Welington,br BRA,"DF,FW",20.0,18.6,826,1095,75.4,13861,4865,415,454,91.4,321,430,74.7,76,148,51.4,6,2.4,3.1,3.6,39,45,43,15,106,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,407,556,73.2,10860,7337,83,83,100.0,199,203,98.0,122,265,46.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Miranda,br BRA,DF,37.0,12.8,547,622,87.9,11329,4023,118,133,88.7,325,351,92.6,85,114,74.6,0,0.0,0.1,0.0,1,22,0,0,31,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,572,730,78.4,8819,3210,317,361,87.8,212,266,79.7,32,59,54.2,2,3.1,2.6,-1.1,20,38,18,6,61,Matches
Luizão,br BRA,DF,19.0,11.0,467,534,87.5,9497,3353,128,137,93.4,264,285,92.6,61,88,69.3,0,0.2,0.2,-0.2,3,22,2,1,29,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,372,451,82.5,5456,1570,214,231,92.6,121,150,80.7,21,32,65.6,1,0.9,1.7,0.1,12,39,19,10,55,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,424,480,88.3,8869,3759,105,124,84.7,247,265,93.2,66,81,81.5,0,0.5,0.8,-0.5,5,46,3,0,43,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,370,423,87.5,7826,2526,90,97,92.8,213,239,89.1,54,71,76.1,0,0.1,0.0,-0.1,1,14,0,0,18,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,369,419,88.1,6777,1570,152,175,86.9,172,183,94.0,39,45,86.7,0,0.1,0.2,-0.1,4,35,1,0,33,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,224,283,79.2,3954,829,114,126,90.5,73,88,83.0,31,49,63.3,0,1.5,1.2,-1.5,16,18,9,3,28,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,226,307,73.6,3688,1068,109,141,77.3,84,108,77.8,21,25,84.0,0,0.2,0.4,-0.2,7,22,5,1,26,Matches
Éder,it ITA,"FW,MF",35.0,7.4,104,133,78.2,1554,302,58,70,82.9,32,41,78.0,6,7,85.7,0,0.4,0.3,-0.4,6,7,6,2,11,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,264,298,88.6,3946,850,151,162,93.2,94,103,91.3,11,15,73.3,0,0.2,1.3,-0.2,5,15,3,0,34,Matches
Talles Costa,br BRA,MF,19.0,6.1,219,252,86.9,3064,834,128,140,91.4,67,77,87.0,10,13,76.9,2,0.7,0.5,1.3,6,22,4,0,30,Matches
