Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Tiago Volpi,br BRA,GK,29.0,38,3420.0,90.0,100.0,38.0,38,90.0,38.0,0,,0,1.74,59.0,41.0,18.0,0.47,,54.3,39.5,14.8,0.39,,Matches
Reinaldo,br BRA,DF,30.0,35,3022.0,86.0,88.4,33.6,34,88.0,32.0,1,32.0,0,1.71,54.0,34.0,20.0,0.6,1.05,50.8,34.3,16.6,0.49,0.89,Matches
Dani Alves,br BRA,"MF,FW",36.0,30,2688.0,90.0,78.6,29.9,30,90.0,29.0,0,,0,1.73,45.0,31.0,14.0,0.47,-0.02,42.7,31.4,11.3,0.38,-0.05,Matches
Luciano,br BRA,FW,26.0,31,2492.0,80.0,72.9,27.7,29,83.0,12.0,2,39.0,0,1.81,42.0,30.0,12.0,0.43,-0.15,37.7,28.9,8.8,0.32,-0.27,Matches
Igor Gomes,br BRA,"MF,FW",20.0,37,2391.0,65.0,69.9,26.6,29,76.0,6.0,8,23.0,0,1.7,36.0,28.0,8.0,0.3,-0.57,37.0,26.7,10.3,0.39,-0.01,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,33,2280.0,69.0,66.7,25.3,29,76.0,10.0,4,21.0,0,1.73,42.0,28.0,14.0,0.55,0.24,37.5,25.6,11.9,0.47,0.24,Matches
Tchê Tchê,br BRA,MF,27.0,34,2395.0,70.0,70.0,26.6,26,84.0,14.0,8,26.0,0,1.68,36.0,32.0,4.0,0.15,-1.08,33.2,29.6,3.5,0.13,-0.85,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,28,2184.0,78.0,63.9,24.3,26,84.0,21.0,2,1.0,7,1.86,41.0,27.0,14.0,0.58,0.29,34.0,27.5,6.5,0.27,-0.34,Matches
Luan Silva,br BRA,MF,20.0,30,2103.0,70.0,61.5,23.4,24,85.0,17.0,6,11.0,6,1.97,40.0,21.0,19.0,0.81,0.88,34.6,22.6,12.0,0.51,0.33,Matches
Juanfran,es ESP,DF,35.0,23,1670.0,73.0,48.8,18.6,22,74.0,6.0,1,45.0,9,1.52,23.0,17.0,6.0,0.32,-0.29,25.2,16.3,8.8,0.48,0.17,Matches
Brenner,br BRA,FW,20.0,27,1908.0,71.0,55.8,21.2,21,81.0,6.0,6,34.0,0,1.74,37.0,22.0,15.0,0.71,0.53,32.5,21.4,11.1,0.52,0.3,Matches
Robert Arboleda,ec ECU,DF,28.0,21,1725.0,82.0,50.4,19.2,19,90.0,19.0,2,8.0,10,1.81,28.0,16.0,12.0,0.63,0.31,28.0,17.0,11.0,0.57,0.37,Matches
Diego,br BRA,DF,20.0,19,1513.0,80.0,44.2,16.8,18,84.0,14.0,1,10.0,17,1.8,28.0,21.0,7.0,0.42,-0.1,22.8,18.6,4.1,0.25,-0.26,Matches
Léo Pelé,br BRA,DF,23.0,20,1323.0,66.0,38.7,14.7,15,81.0,10.0,5,23.0,17,1.55,21.0,18.0,3.0,0.2,-0.44,20.3,15.8,4.6,0.31,-0.13,Matches
Pablo,br BRA,"FW,MF",27.0,30,1439.0,48.0,42.1,16.0,14,77.0,5.0,16,22.0,2,1.84,20.0,17.0,3.0,0.19,-0.49,21.7,15.8,5.9,0.37,-0.04,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,26,1376.0,53.0,40.2,15.3,14,82.0,10.0,12,19.0,7,1.85,26.0,19.0,7.0,0.46,-0.03,22.2,15.9,6.3,0.41,0.04,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,31,1330.0,43.0,38.9,14.8,11,67.0,2.0,20,29.0,4,1.77,27.0,19.0,8.0,0.54,0.11,22.1,15.6,6.5,0.45,0.09,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,13,506.0,39.0,14.8,5.6,5,62.0,1.0,8,24.0,5,1.23,6.0,9.0,-3.0,-0.53,-1.18,7.6,7.7,-0.1,-0.02,-0.48,Matches
Liziero,br BRA,"MF,DF",21.0,6,394.0,66.0,11.5,4.4,5,79.0,2.0,1,1.0,1,1.67,3.0,6.0,-3.0,-0.69,-1.31,4.5,4.7,-0.2,-0.06,-0.5,Matches
Hernanes,br BRA,"MF,FW",34.0,21,528.0,25.0,15.4,5.9,4,65.0,0.0,17,16.0,6,1.95,10.0,9.0,1.0,0.17,-0.36,8.4,7.3,1.2,0.2,-0.22,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,10,208.0,21.0,6.1,2.3,2,46.0,0.0,8,15.0,10,0.8,7.0,2.0,5.0,2.16,1.8,5.0,2.4,2.6,1.13,0.79,Matches
Jonas,br BRA,"MF,FW",20.0,13,204.0,16.0,6.0,2.3,1,41.0,0.0,12,14.0,12,1.54,7.0,3.0,4.0,1.76,1.37,3.2,2.2,0.9,0.42,0.03,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,6,164.0,27.0,4.8,1.8,1,71.0,0.0,5,19.0,32,2.5,4.0,1.0,3.0,1.65,1.23,3.1,1.9,1.2,0.68,0.31,Matches
Welington,br BRA,DF,18.0,1,86.0,86.0,2.5,1.0,1,86.0,0.0,0,,3,3.0,2.0,1.0,1.0,1.05,0.59,0.4,1.6,-1.2,-1.26,-1.69,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,8,60.0,8.0,1.8,0.7,0,,0.0,8,8.0,13,1.25,1.0,0.0,1.0,1.5,1.04,2.0,0.5,1.5,2.21,1.86,Matches
Helinho,br BRA,"MF,FW",19.0,3,54.0,18.0,1.6,0.6,0,,0.0,3,18.0,6,0.67,3.0,0.0,3.0,5.0,4.6,2.6,1.1,1.5,2.48,2.13,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,5,49.0,10.0,1.4,0.5,0,,0.0,5,10.0,6,1.6,1.0,1.0,0.0,0.0,-0.48,1.1,1.1,0.0,0.02,-0.37,Matches
Joao Rojas,ec ECU,MF,30.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,15.0,5,0.0,0.0,0.0,0.0,0.0,-0.48,0.9,0.1,0.8,4.55,4.18,Matches
Lucas Perri,br BRA,GK,22.0,0,,,0.0,0.0,0,,,0,,16,1.0,1.0,1.0,0.0,,,,,,,,Matches
Júnior Dênis,br BRA,GK,21.0,0,,,,,0,,,0,,34,,,,,,,,,,,,Matches
Éverton,br BRA,MF,31.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Rodrigo Freitas,br BRA,DF,21.0,0,,,,,0,,,0,,22,,,,,,,,,,,,Matches
Alexandre Pato,br BRA,"FW,MF",30.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Patryck,br BRA,DF,17.0,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
Shaylon,br BRA,"FW,MF",22.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Thiago,br BRA,GK,20.0,0,,,,,0,,,0,,23,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,82.0,254.0,162,20.0,282,1.74,59.0,41.0,18.0,0.47,,54.3,39.5,14.8,0.39,,
Opponent Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,82.0,243.0,171,20.0,261,0.95,41.0,59.0,-18.0,-0.47,,39.5,54.3,-14.8,-0.39,,
