Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Lucas Pratto,ar ARG,FW,28.0,35,35,3007.0,33.4,6.0,5.0,11.0,6.0,0.0,1.0,4.0,1.0,0.18,0.15,0.33,0.18,0.33,Matches
Rodrigo Caio,br BRA,"DF,MF",23.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jucilei,br BRA,MF,28.0,35,31,2745.0,30.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches
Petros,br BRA,MF,27.0,27,27,2319.0,25.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,0.08,0.08,0.16,0.08,0.16,Matches
Christian Cueva,pe PER,MF,25.0,28,25,2017.0,22.4,2.0,7.0,9.0,2.0,0.0,1.0,3.0,0.0,0.09,0.31,0.4,0.09,0.4,Matches
Robert Arboleda,ec ECU,DF,25.0,23,23,2070.0,23.0,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,0.13,0.04,0.17,0.13,0.17,Matches
Éder Militão,br BRA,"DF,MF",19.0,22,21,1708.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches
Renan Ribeiro,br BRA,GK,26.0,20,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Tavares,br BRA,"DF,MF",20.0,23,19,1777.0,19.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Marcos Guilherme,br BRA,"FW,MF",21.0,22,19,1735.0,19.3,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Edimar Fraga,br BRA,"DF,MF",30.0,19,19,1700.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hernanes,br BRA,MF,31.0,19,19,1670.0,18.6,9.0,3.0,12.0,6.0,3.0,3.0,2.0,0.0,0.49,0.16,0.65,0.32,0.49,Matches
Sidão,br BRA,GK,34.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcinho,br BRA,"FW,MF",21.0,22,17,1515.0,16.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches
Lucas Fernandes,br BRA,MF,19.0,19,8,827.0,9.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Cícero Santos,br BRA,MF,32.0,10,8,666.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maicon,br BRA,DF,28.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Araruna,br BRA,MF,20.0,8,7,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan David Gómez,ar ARG,"FW,MF",27.0,12,7,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Vieira,br BRA,DF,31.0,9,6,581.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julio Buffarini,ar ARG,"DF,MF",28.0,7,6,525.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Lucão,br BRA,DF,20.0,6,6,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Lugano,uy URU,DF,36.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington Nem,br BRA,"FW,MF",24.0,10,5,393.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Shaylon,br BRA,"FW,MF",19.0,10,4,433.0,4.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.42,0.21,0.62,0.42,0.62,Matches
Thiago Mendes,br BRA,"DF,MF",24.0,5,4,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maicosuel,br BRA,MF,30.0,8,3,277.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.32,0.32,0.65,0.32,0.65,Matches
Bruno Fabiano Alves,br BRA,DF,25.0,4,3,275.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches
Gilberto,br BRA,FW,27.0,17,2,444.0,4.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
Thomaz,br BRA,MF,30.0,12,2,363.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches
Denílson,br BRA,FW,21.0,12,2,362.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches
Luiz Araújo,br BRA,"FW,MF",20.0,4,2,242.0,2.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74,Matches
Brenner,br BRA,FW,17.0,4,2,193.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.47,0.0,0.47,0.47,0.47,Matches
João Schmidt,br BRA,MF,23.0,3,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas,br BRA,DF,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wesley,br BRA,MF,29.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Bissoli,br BRA,FW,19.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aderlan Santos,br BRA,DF,27.0,3,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Natel,br BRA,"FW,MF",19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Sara,br BRA,MF,17.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrés Chávez,ar ARG,"FW,MF",25.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho Bóia,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Pedro Bortoluzo,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches
Caique,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Denis,br BRA,GK,29.0,0,0,,,,,,,,,,,,,,,,Matches
Igor Gomes,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Liziero,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Perri,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
