Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Diego Souza,br BRA,"FW,MF",32.0,32,2617.0,82.0,76.5,29.1,32,82.0,17.0,0,,0,1.78,39.0,24.0,15.0,0.52,0.85,Matches
Reinaldo,br BRA,"DF,MF",28.0,31,2732.0,88.0,79.9,30.4,31,88.0,27.0,0,,2,1.58,38.0,30.0,8.0,0.26,-0.26,Matches
Hudson,br BRA,MF,30.0,31,2577.0,83.0,75.4,28.6,30,85.0,23.0,1,31.0,1,1.61,35.0,24.0,11.0,0.38,0.28,Matches
Nenê,br BRA,"FW,MF",36.0,35,2461.0,70.0,72.0,27.3,29,80.0,12.0,6,24.0,1,1.71,34.0,25.0,9.0,0.33,0.05,Matches
Sidão,br BRA,GK,35.0,28,2520.0,90.0,73.7,28.0,28,90.0,28.0,0,,9,1.79,38.0,25.0,13.0,0.46,0.56,Matches
Bruno Fabiano Alves,br BRA,DF,26.0,28,2475.0,88.0,72.4,27.5,28,88.0,27.0,0,,7,1.68,32.0,22.0,10.0,0.36,0.17,Matches
Jucilei,br BRA,MF,29.0,28,2435.0,87.0,71.2,27.1,28,87.0,25.0,0,,4,1.68,34.0,27.0,7.0,0.26,-0.2,Matches
Robert Arboleda,ec ECU,DF,26.0,26,2334.0,90.0,68.2,25.9,26,90.0,25.0,0,,5,1.65,34.0,22.0,12.0,0.46,0.46,Matches
Éverton,br BRA,MF,29.0,27,2184.0,81.0,63.9,24.3,25,84.0,17.0,2,45.0,0,1.7,32.0,21.0,11.0,0.45,0.38,Matches
Anderson Martins,br BRA,DF,30.0,23,1978.0,86.0,57.8,22.0,23,86.0,19.0,0,,10,1.57,27.0,22.0,5.0,0.23,-0.21,Matches
Joao Rojas,ec ECU,"FW,MF",28.0,18,1471.0,82.0,43.0,16.3,17,85.0,11.0,1,30.0,0,1.78,20.0,15.0,5.0,0.31,-0.02,Matches
Liziero,br BRA,MF,19.0,29,1515.0,52.0,44.3,16.8,15,78.0,8.0,14,24.0,6,1.52,19.0,14.0,5.0,0.3,-0.03,Matches
Bruno Peres,br BRA,"DF,MF",27.0,16,1289.0,81.0,37.7,14.3,14,89.0,13.0,2,22.0,0,1.69,19.0,16.0,3.0,0.21,-0.17,Matches
Éder Militão,br BRA,"DF,MF",20.0,13,1119.0,86.0,32.7,12.4,13,86.0,11.0,0,,0,1.92,15.0,11.0,4.0,0.32,0.01,Matches
Edimar Fraga,br BRA,"DF,MF",31.0,15,952.0,63.0,27.8,10.6,11,78.0,6.0,4,23.0,15,1.8,11.0,9.0,2.0,0.19,-0.18,Matches
Jean,br BRA,GK,22.0,10,899.0,90.0,26.3,10.0,10,90.0,9.0,0,,25,1.3,8.0,9.0,-1.0,-0.1,-0.56,Matches
Felipe Araruna,br BRA,MF,21.0,11,644.0,59.0,18.8,7.2,7,79.0,2.0,4,22.0,16,2.0,8.0,3.0,5.0,0.7,0.47,Matches
Santiago Tréllez,co COL,FW,28.0,23,745.0,32.0,21.8,8.3,6,77.0,3.0,17,17.0,13,1.52,7.0,9.0,-2.0,-0.24,-0.71,Matches
Régis,br BRA,DF,28.0,11,633.0,58.0,18.5,7.0,6,80.0,3.0,5,30.0,1,1.64,10.0,6.0,4.0,0.57,0.31,Matches
Luan Silva,br BRA,MF,18.0,7,415.0,59.0,12.1,4.6,5,80.0,2.0,2,8.0,7,2.14,5.0,2.0,3.0,0.65,0.38,Matches
Rodrigo Caio,br BRA,"DF,MF",24.0,6,414.0,69.0,12.1,4.6,5,81.0,4.0,1,8.0,13,1.0,2.0,5.0,-3.0,-0.65,-1.1,Matches
Petros,br BRA,MF,28.0,6,420.0,70.0,12.3,4.7,4,90.0,4.0,2,30.0,5,1.5,4.0,6.0,-2.0,-0.43,-0.85,Matches
Marcos Guilherme,br BRA,"FW,MF",22.0,6,406.0,68.0,11.9,4.5,4,87.0,3.0,2,29.0,2,1.83,7.0,8.0,-1.0,-0.22,-0.61,Matches
Gonzalo Carneiro,uy URU,FW,22.0,13,392.0,30.0,11.5,4.4,4,59.0,0.0,9,17.0,6,1.31,5.0,3.0,2.0,0.46,0.16,Matches
Helinho,br BRA,"FW,MF",17.0,5,359.0,72.0,10.5,4.0,4,79.0,1.0,1,45.0,4,0.6,1.0,4.0,-3.0,-0.75,-1.19,Matches
Lucas Fernandes,br BRA,MF,20.0,7,268.0,38.0,7.8,3.0,4,62.0,0.0,3,7.0,9,2.0,5.0,3.0,2.0,0.67,0.39,Matches
Shaylon,br BRA,"FW,MF",20.0,14,395.0,28.0,11.5,4.4,3,65.0,0.0,11,18.0,22,1.64,7.0,4.0,3.0,0.68,0.42,Matches
Everton Felipe,br BRA,MF,20.0,6,213.0,36.0,6.2,2.4,3,59.0,0.0,3,12.0,13,2.33,3.0,0.0,3.0,1.27,1.02,Matches
Christian Cueva,pe PER,MF,26.0,3,177.0,59.0,5.2,2.0,2,83.0,1.0,1,12.0,1,1.67,2.0,0.0,2.0,1.02,0.74,Matches
Brenner,br BRA,FW,18.0,6,195.0,33.0,5.7,2.2,1,59.0,0.0,5,27.0,17,1.67,2.0,1.0,1.0,0.46,0.15,Matches
Valdívia,br BRA,MF,23.0,5,128.0,26.0,3.7,1.4,0,,0.0,5,25.0,3,2.2,1.0,0.0,1.0,0.7,0.4,Matches
Antony,br BRA,"FW,MF",17.0,3,46.0,15.0,1.3,0.5,0,,0.0,3,14.0,3,0.67,1.0,1.0,0.0,0.0,-0.32,Matches
Júnior Tavares,br BRA,"DF,MF",21.0,1,36.0,36.0,1.1,0.4,0,,0.0,1,35.0,2,3.0,0.0,0.0,0.0,0.0,-0.32,Matches
Igor Gomes,br BRA,MF,18.0,2,33.0,17.0,1.0,0.4,0,,0.0,2,16.0,2,0.5,0.0,0.0,0.0,0.0,-0.32,Matches
Paulinho Bóia,br BRA,"FW,MF",19.0,2,24.0,12.0,0.7,0.3,0,,0.0,2,11.0,10,0.5,0.0,0.0,0.0,0.0,-0.32,Matches
Caique,br BRA,DF,19.0,1,20.0,20.0,0.6,0.2,0,,0.0,1,19.0,22,3.0,0.0,0.0,0.0,0.0,-0.32,Matches
Pedro Bortoluzo,br BRA,FW,21.0,1,19.0,19.0,0.6,0.2,0,,0.0,1,18.0,3,0.0,0.0,1.0,-1.0,-4.74,-5.08,Matches
Lucas Kal,br BRA,"DF,MF",21.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,4.0,0,3.0,0.0,0.0,0.0,0.0,-0.32,Matches
Guilherme Bissoli,br BRA,FW,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Rodrigo Freitas,br BRA,DF,19.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Morato,br BRA,"FW,MF",25.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Lucas Paes,br BRA,GK,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Lucas Perri,br BRA,GK,20.0,0,,,,,0,,0.0,0,,9,,,,,,,Matches
Tuta,br BRA,DF,18.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Bruno Vieira,br BRA,DF,32.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Squad Total,,,28.3,38,3420.0,90.0,100.0,38.0,418,84.0,,112,21.0,291,1.66,46.0,34.0,12.0,0.32,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,84.0,,112,23.0,312,0.95,34.0,46.0,-12.0,-0.32,,
