Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Igor Vinícius de Souza,br BRA,DF,26.0,30,29,2463.0,27.4,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.9,0.9,2.5,3.4,66.0,137.0,150.0,0.0,0.07,0.07,0.0,0.07,0.03,0.09,0.12,0.03,0.12,Matches
Luciano,br BRA,"MF,FW",30.0,31,27,2302.0,25.6,11.0,2.0,13.0,10.0,1.0,2.0,13.0,1.0,7.1,5.3,2.4,7.7,24.0,92.0,126.0,0.43,0.08,0.51,0.39,0.47,0.28,0.09,0.37,0.21,0.3,Matches
Lucas Moura,br BRA,"FW,MF",31.0,28,26,2246.0,25.0,10.0,6.0,16.0,8.0,2.0,2.0,4.0,0.0,5.2,3.6,3.2,6.9,87.0,131.0,173.0,0.4,0.24,0.64,0.32,0.56,0.21,0.13,0.34,0.15,0.27,Matches
Robert Arboleda,ec ECU,DF,32.0,27,25,2256.0,25.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,0.5,1.9,2.0,45.0,3.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Matches
Rafael Pires,br BRA,GK,34.0,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Franco,ar ARG,DF,27.0,27,25,2191.0,24.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,0.4,1.5,14.0,98.0,6.0,0.0,0.04,0.04,0.0,0.04,0.05,0.02,0.06,0.05,0.06,Matches
Luiz Gustavo,br BRA,MF,36.0,28,24,2142.0,23.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,0.7,2.0,32.0,132.0,20.0,0.08,0.04,0.13,0.08,0.13,0.05,0.03,0.08,0.05,0.08,Matches
Jonathan Calleri,ar ARG,FW,30.0,27,24,2047.0,22.7,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,5.6,5.6,1.3,6.9,24.0,28.0,112.0,0.22,0.18,0.4,0.22,0.4,0.25,0.06,0.3,0.25,0.3,Matches
Welington,br BRA,DF,22.0,22,19,1697.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.8,1.2,40.0,79.0,105.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.07,0.02,0.07,Matches
Alisson,br BRA,MF,30.0,21,19,1609.0,17.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.6,1.1,21.0,114.0,28.0,0.06,0.11,0.17,0.06,0.17,0.03,0.03,0.06,0.03,0.06,Matches
André Silva,br BRA,FW,26.0,30,17,1535.0,17.1,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,3.9,3.9,0.8,4.8,20.0,32.0,107.0,0.41,0.12,0.53,0.41,0.53,0.23,0.05,0.28,0.23,0.28,Matches
Ferreira,br BRA,"FW,MF",26.0,26,14,1230.0,13.7,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,2.9,2.9,1.8,4.8,76.0,57.0,152.0,0.37,0.07,0.44,0.37,0.44,0.21,0.14,0.35,0.21,0.35,Matches
Damián Bobadilla,py PAR,MF,22.0,18,14,1031.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.8,1.7,7.0,60.0,14.0,0.09,0.0,0.09,0.09,0.09,0.08,0.07,0.14,0.08,0.14,Matches
Jandrei,br BRA,GK,30.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Sabino,br BRA,DF,27.0,13,11,972.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,5.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Wellington Rato,br BRA,"FW,MF",31.0,25,10,1052.0,11.7,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,3.5,5.7,24.0,47.0,90.0,0.09,0.43,0.51,0.09,0.51,0.19,0.3,0.49,0.19,0.49,Matches
Rodrigo Nestor,br BRA,"MF,FW",23.0,25,10,984.0,10.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,1.4,2.6,29.0,50.0,59.0,0.0,0.18,0.18,0.0,0.18,0.1,0.13,0.23,0.1,0.23,Matches
Marcos Antônio,br BRA,MF,23.0,13,10,844.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,10.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,Matches
Nahuel Ferraresi,ve VEN,DF,25.0,14,9,902.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,1.1,9.0,45.0,14.0,0.1,0.1,0.2,0.1,0.2,0.04,0.08,0.11,0.04,0.11,Matches
Diego,br BRA,DF,24.0,14,9,894.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,4.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Michel Araujo,uy URU,"DF,FW",27.0,20,9,858.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,1.7,2.8,22.0,45.0,50.0,0.0,0.1,0.1,0.0,0.1,0.12,0.17,0.3,0.12,0.3,Matches
