Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Jandrei,br BRA,GK,28.0,19,19,1648,18.3,19,1.04,65,46,72.3,5,9,5,4,21.1,1,1,0,0,0.0,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17,17,1530,17.0,16,0.94,73,55,83.6,8,4,5,5,29.4,5,4,1,0,20.0,Matches
Thiago,br BRA,GK,22.0,3,2,242,2.7,7,2.6,18,11,66.7,0,2,0,0,0.0,1,1,0,0,0.0,Matches
Squad Total,,,26.8,38,38,3420,38.0,42,1.11,156,112,76.9,13,15,10,9,23.7,7,6,1,0,14.3,
Opponent Total,,,27.5,38,38,3420,38.0,55,1.45,161,105,68.9,10,15,13,10,26.3,7,5,1,1,16.7,
