Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Igor Vinícius de Souza,br BRA,DF,26.0,30,2463.0,82.0,72.0,27.4,29,84.0,17,1,28.0,1,1.43,38.0,30.0,8.0,0.29,0.1,27.7,25.5,2.2,0.08,-0.18,Matches
Luciano,br BRA,"MF,FW",30.0,31,2302.0,74.0,67.3,25.6,27,81.0,9,4,32.0,1,1.42,38.0,27.0,11.0,0.43,0.51,28.0,22.2,5.8,0.23,0.3,Matches
Lucas Moura,br BRA,"FW,MF",31.0,28,2246.0,80.0,65.7,25.0,26,84.0,13,2,31.0,0,1.54,39.0,31.0,8.0,0.32,0.17,24.7,23.8,0.9,0.04,-0.28,Matches
Robert Arboleda,ec ECU,DF,32.0,27,2256.0,84.0,66.0,25.1,25,88.0,24,2,26.0,4,1.74,37.0,27.0,10.0,0.4,0.4,30.0,22.2,7.7,0.31,0.52,Matches
Rafael Pires,br BRA,GK,34.0,25,2250.0,90.0,65.8,25.0,25,90.0,25,0,,5,1.44,35.0,27.0,8.0,0.32,0.17,27.4,23.4,4.0,0.16,0.09,Matches
Alan Franco,ar ARG,DF,27.0,27,2191.0,81.0,64.1,24.3,25,87.0,20,2,14.0,4,1.68,38.0,29.0,9.0,0.37,0.3,26.7,23.3,3.4,0.14,0.02,Matches
Luiz Gustavo,br BRA,MF,36.0,28,2142.0,77.0,62.6,23.8,24,85.0,19,4,26.0,3,1.54,34.0,30.0,4.0,0.17,-0.25,23.7,23.6,0.2,0.01,-0.33,Matches
Jonathan Calleri,ar ARG,FW,30.0,27,2047.0,76.0,59.9,22.7,24,83.0,13,3,19.0,1,1.63,35.0,22.0,13.0,0.57,0.77,25.6,18.1,7.4,0.33,0.49,Matches
Welington,br BRA,DF,22.0,22,1697.0,77.0,49.6,18.9,19,87.0,15,3,16.0,3,1.82,27.0,18.0,9.0,0.48,0.43,20.8,15.3,5.4,0.29,0.31,Matches
