Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Tiago Volpi,br BRA,GK,29.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinaldo,br BRA,DF,30.0,33.6,6,35,13,37.1,1.04,0.39,0.03,0.08,24.3,5,5,5,5.3,1.4,0.04,0.7,-0.4,Matches
Dani Alves,br BRA,"MF,FW",36.0,29.9,1,41,11,26.8,1.37,0.37,0.02,0.09,25.8,14,0,0,2.8,2.8,0.07,-1.8,-1.8,Matches
Luciano,br BRA,FW,26.0,27.7,18,65,31,47.7,2.35,1.12,0.26,0.55,15.9,1,1,2,10.4,8.8,0.14,7.6,8.2,Matches
Igor Gomes,br BRA,"MF,FW",20.0,26.6,3,37,14,37.8,1.39,0.53,0.08,0.21,19.7,0,0,0,1.9,1.9,0.05,1.1,1.1,Matches
Gabriel Sara,br BRA,"MF,FW",20.0,25.3,5,60,15,25.0,2.37,0.59,0.08,0.33,22.5,8,0,0,4.5,4.5,0.07,0.5,0.5,Matches
Tchê Tchê,br BRA,MF,27.0,26.6,4,37,12,32.4,1.39,0.45,0.11,0.33,23.2,0,0,0,2.1,2.1,0.06,1.9,1.9,Matches
Bruno Fabiano Alves,br BRA,DF,28.0,24.3,0,9,1,11.1,0.37,0.04,0.0,0.0,24.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Luan Silva,br BRA,MF,20.0,23.4,0,15,4,26.7,0.64,0.17,0.0,0.0,26.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Juanfran,es ESP,DF,35.0,18.6,0,8,2,25.0,0.43,0.11,0.0,0.0,17.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Brenner,br BRA,FW,20.0,21.2,11,67,27,40.3,3.16,1.27,0.16,0.41,14.1,0,0,0,11.6,11.6,0.18,-0.6,-0.6,Matches
Robert Arboleda,ec ECU,DF,28.0,19.2,1,16,8,50.0,0.83,0.42,0.06,0.13,17.0,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Diego,br BRA,DF,20.0,16.8,1,9,4,44.4,0.54,0.24,0.11,0.25,14.0,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
Léo Pelé,br BRA,DF,23.0,14.7,0,5,0,0.0,0.34,0.0,0.0,,22.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Pablo,br BRA,"FW,MF",27.0,16.0,2,41,10,24.4,2.56,0.63,0.05,0.2,14.1,1,0,0,4.2,4.2,0.1,-2.2,-2.2,Matches
Igor Vinícius de Souza,br BRA,DF,22.0,15.3,0,10,2,20.0,0.65,0.13,0.0,0.0,16.0,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Matches
Vitor Bueno,br BRA,"FW,MF",25.0,14.8,2,39,15,38.5,2.64,1.02,0.05,0.13,18.7,1,0,0,2.7,2.7,0.07,-0.7,-0.7,Matches
Paulinho Bóia,br BRA,"FW,DF",21.0,5.6,0,14,4,28.6,2.49,0.71,0.0,0.0,22.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Liziero,br BRA,"MF,DF",21.0,4.4,0,5,1,20.0,1.14,0.23,0.0,0.0,26.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Hernanes,br BRA,"MF,FW",34.0,5.9,3,22,9,40.9,3.75,1.53,0.14,0.33,26.8,9,0,0,1.2,1.2,0.06,1.8,1.8,Matches
Gonzalo Carneiro,uy URU,"FW,MF",24.0,2.3,1,5,1,20.0,2.16,0.43,0.2,1.0,9.6,0,0,0,1.0,1.0,0.2,0.0,0.0,Matches
Jonas,br BRA,"MF,FW",20.0,2.3,1,4,2,50.0,1.76,0.88,0.25,0.5,21.7,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Rodrigo Nestor,br BRA,"MF,FW",19.0,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Welington,br BRA,DF,18.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Santiago Tréllez,co COL,"MF,FW",30.0,0.7,0,2,0,0.0,3.0,0.0,0.0,,27.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Helinho,br BRA,"MF,FW",19.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,25.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Antonio Galeano,py PAR,"MF,DF",19.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joao Rojas,ec ECU,MF,30.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.5,38.0,59,549,187,34.1,14.45,4.92,0.1,0.28,19.8,39,6,7,54.3,48.9,0.09,4.7,4.1,
Opponent Total,,,26.3,38.0,41,397,138,34.8,10.45,3.63,0.1,0.3,19.3,20,0,5,39.5,35.7,0.09,1.5,5.3,
