Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Vladimir,br BRA,GK,29.0,33.5,861,451,408,81,0,1,0,0,0,0,0,0,604,2,0,Matches
Betão,br BRA,DF,35.0,27.7,1266,1162,98,89,1,6,2,9,0,0,0,0,1032,6,8,Matches
Igor,br BRA,DF,26.0,27.5,1362,1109,251,38,1,6,78,209,4,1,3,0,1106,2,37,Matches
Pedro Castro,br BRA,MF,25.0,25.6,1222,1163,58,45,0,12,12,9,4,2,2,0,1011,1,17,Matches
Richard Franco,py PAR,MF,26.0,25.3,925,894,30,20,4,3,27,10,0,0,0,0,664,1,24,Matches
Lourenço,br BRA,"DF,FW",21.0,23.4,1027,770,255,32,4,4,136,167,51,22,18,0,680,2,42,Matches
Caio Paulista,br BRA,"MF,FW",20.0,22.4,738,703,32,9,1,2,43,9,11,5,1,0,570,3,23,Matches
João Paulo Alves,br BRA,"MF,FW",28.0,23.2,1146,1067,75,34,8,3,72,8,32,16,13,0,899,4,25,Matches
Ricardo Thalheimer,br BRA,DF,26.0,19.3,906,861,44,43,0,6,4,1,0,0,0,0,709,1,11,Matches
Marquinhos,br BRA,DF,36.0,18.0,562,537,24,24,0,0,0,0,0,0,0,0,444,1,2,Matches
Leonardo Morais,br BRA,DF,27.0,14.5,756,565,188,10,1,0,54,177,1,0,0,0,556,3,24,Matches
Matheus Barbosa,br BRA,MF,24.0,12.0,495,486,7,6,4,3,7,0,0,0,0,0,375,2,8,Matches
Jonathan Júnior,br BRA,FW,19.0,13.0,310,258,51,6,1,1,10,5,0,0,0,0,227,1,14,Matches
Eduardo Kunde,br BRA,DF,21.0,11.3,458,433,24,23,0,7,0,1,0,0,0,0,367,1,4,Matches
Luanderson,br BRA,"MF,DF",29.0,10.5,428,415,13,10,2,8,0,3,0,0,0,0,374,0,7,Matches
Brenner Marlos,br BRA,FW,24.0,10.3,177,158,18,1,0,2,0,1,0,0,0,0,122,1,6,Matches
Vinícius Araújo,br BRA,"FW,MF",25.0,11.1,230,214,15,2,1,3,14,2,0,0,0,0,157,1,8,Matches
Iury,br BRA,DF,26.0,7.5,440,343,95,7,1,2,32,88,0,0,0,0,329,2,8,Matches
Wesley Soares,br BRA,"MF,DF",20.0,5.7,237,225,12,5,1,1,6,5,2,1,0,0,187,0,3,Matches
Julinho,br BRA,"MF,DF",32.0,5.8,258,221,37,11,0,1,31,20,6,4,2,0,189,0,3,Matches
Gegê,br BRA,MF,25.0,5.7,263,222,39,12,0,3,45,2,25,12,11,0,192,2,6,Matches
Paulinho Oliveira,br BRA,DF,30.0,5.7,262,182,80,20,0,1,27,53,7,3,4,0,203,0,9,Matches
Getúlio,br BRA,"FW,MF",21.0,5.4,60,55,5,1,0,1,3,0,0,0,0,0,44,0,3,Matches
Gustavo Ferrareis,br BRA,"FW,MF",23.0,4.7,171,160,10,0,1,1,16,5,4,1,2,1,126,1,6,Matches
Luan Pereira,ae UAE,"MF,FW",18.0,6.7,276,263,11,9,0,4,4,2,0,0,0,0,226,2,6,Matches
Douglas dos Santos,br BRA,"MF,FW",36.0,5.6,370,325,44,11,3,4,35,3,26,16,10,0,270,1,10,Matches
Jonny Mosquera,co COL,MF,27.0,5.1,288,280,7,5,0,6,0,2,0,0,0,0,257,1,4,Matches
Lucas Frigeri,br BRA,GK,29.0,4.0,107,55,51,17,0,0,0,0,0,0,0,0,66,1,1,Matches
Igor Goularte,br BRA,"FW,MF",22.0,3.0,87,83,4,0,0,0,11,4,0,0,0,0,63,0,8,Matches
Ramon Pereira,br BRA,DF,19.0,3.0,124,91,31,6,0,2,12,21,4,4,0,0,89,2,5,Matches
Bruno Sávio,br BRA,"FW,MF",24.0,2.4,83,81,2,0,0,0,9,2,0,0,0,0,49,0,5,Matches
Zé Marcos,br BRA,DF,20.0,2.3,118,112,6,6,0,0,0,0,0,0,0,0,97,0,2,Matches
Daniel Amorim,br BRA,FW,29.0,3.8,73,63,9,1,0,0,1,0,0,0,0,0,53,1,2,Matches
Feliciano Brizuela,py PAR,FW,22.0,1.9,46,44,2,0,0,0,5,0,0,0,0,0,27,0,6,Matches
Alex Silva,br BRA,DF,24.0,1.0,43,34,9,0,0,1,1,9,0,0,0,0,29,0,2,Matches
Marcinho,br BRA,MF,19.0,0.9,33,31,2,2,0,0,0,0,0,0,0,0,27,0,2,Matches
Matheus Matias,br BRA,FW,20.0,0.7,11,10,1,0,0,0,0,0,0,0,0,0,9,0,0,Matches
Gabriel Lima,br BRA,"MF,FW",22.0,2.2,54,52,2,0,1,0,1,1,0,0,0,0,41,0,1,Matches
Matheus Lucas,br BRA,"FW,MF",20.0,1.3,21,19,2,0,0,0,0,0,0,0,0,0,16,0,0,Matches
André Moritz,br BRA,MF,32.0,1.2,100,87,12,4,0,2,8,2,6,4,2,0,72,1,0,Matches
Jones Carioca,br BRA,"FW,MF",30.0,0.6,35,34,1,0,0,0,3,1,0,0,0,0,27,0,0,Matches
Glédson,br BRA,GK,35.0,0.5,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Squad Total,,,26.7,38.0,16439,14328,2065,590,35,96,709,831,183,91,68,1,12593,46,352,
Opponent Total,,,27.3,38.0,19157,17084,2031,577,27,106,717,840,241,91,124,2,15303,42,309,
