Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Raniele,br BRA,"MF,DF",25.0,31.3,61,33,30,25,6,30,63,47.6,33,56,25,31,39,100,106,1,Matches
Kevin,br BRA,DF,24.0,29.2,61,40,37,20,4,31,67,46.3,36,32,7,25,37,98,73,1,Matches
Bruno Silva,br BRA,MF,35.0,28.9,88,52,43,40,5,43,96,44.8,53,48,8,40,30,118,60,0,Matches
Guilherme Bissoli,br BRA,FW,24.0,27.1,22,14,3,9,10,10,35,28.6,25,21,2,19,13,35,23,0,Matches
Bruno Cortez,br BRA,DF,34.0,27.0,47,25,26,17,4,31,50,62.0,19,36,8,28,12,59,57,1,Matches
Eduardo,br BRA,MF,25.0,20.8,47,19,18,27,2,25,58,43.1,33,12,4,8,12,59,16,0,Matches
William Pottker,br BRA,"FW,MF",28.0,21.9,17,11,9,6,2,10,25,40.0,15,18,1,17,17,34,15,0,Matches
Vladimir,br BRA,GK,32.0,22.5,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,7,0,Matches
Bressan,br BRA,DF,29.0,20.6,19,7,12,6,1,9,23,39.1,14,25,19,6,22,41,82,0,Matches
Muriqui,br BRA,"FW,MF",35.0,14.3,20,6,4,14,2,9,24,37.5,15,11,0,11,10,30,5,0,Matches
Arthur Chaves,br BRA,DF,21.0,16.5,18,15,12,6,0,9,12,75.0,3,22,19,3,13,31,71,1,Matches
Rafael Vaz,br BRA,DF,33.0,15.5,17,9,14,3,0,12,23,52.2,11,16,12,4,12,29,69,0,Matches
Natanael,br BRA,"DF,FW",31.0,13.4,31,19,22,6,3,16,28,57.1,12,10,1,9,12,43,20,0,Matches
Nonoca,br BRA,MF,23.0,11.5,27,14,12,13,2,14,20,70.0,6,10,2,8,8,35,18,0,Matches
Douglas Friedrich,br BRA,GK,33.0,10.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
Renato,br BRA,"DF,MF",32.0,11.3,14,9,6,7,1,9,12,75.0,3,13,2,11,8,22,24,0,Matches
Morato,br BRA,"FW,MF",29.0,7.3,15,9,5,6,4,6,20,30.0,14,9,2,7,2,17,2,0,Matches
Jean Cléber,br BRA,MF,31.0,9.6,16,11,10,5,1,9,12,75.0,3,10,3,7,13,29,9,1,Matches
Jean Pyerre,br BRA,MF,23.0,8.4,9,4,3,6,0,3,8,37.5,5,8,0,8,7,16,1,0,Matches
Thales Oleques,br BRA,DF,27.0,6.2,12,6,7,5,0,7,12,58.3,5,6,3,3,4,16,26,0,Matches
Marcinho,br BRA,"FW,MF",26.0,5.8,12,9,4,5,3,7,10,70.0,3,9,1,8,1,13,2,0,Matches
Rodrigo Freitas,br BRA,DF,23.0,5.3,3,2,3,0,0,3,5,60.0,2,5,5,0,10,13,18,0,Matches
Glédson,br BRA,GK,38.0,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Mateus Sarará,br BRA,MF,19.0,4.8,8,3,3,3,2,4,6,66.7,2,6,4,2,4,12,12,0,Matches
Pablo Dyego,br BRA,FW,27.0,5.4,11,7,9,1,1,5,12,41.7,7,7,2,5,6,17,5,0,Matches
Paolo Guerrero,pe PER,FW,38.0,4.8,2,0,0,2,0,0,2,0.0,2,1,0,1,1,3,4,0,Matches
Vitinho,br BRA,"FW,MF",21.0,4.0,3,1,1,2,0,1,3,33.3,2,1,0,1,1,4,1,0,Matches
Matheus Galdezani,br BRA,MF,29.0,3.2,12,8,3,6,3,7,10,70.0,3,5,2,3,6,18,2,0,Matches
Jonathan Copete,co COL,FW,34.0,3.1,5,2,0,4,1,2,4,50.0,2,4,0,4,3,8,6,0,Matches
Felipe Silva Lipe,br BRA,DF,19.0,3.0,5,5,4,1,0,2,2,100.0,0,1,1,0,9,14,15,1,Matches
Wellington,br BRA,DF,26.0,3.0,2,2,2,0,0,2,4,50.0,2,3,2,1,5,7,15,0,Matches
Rômulo,br BRA,"FW,MF",26.0,4.7,5,4,0,4,1,2,3,66.7,1,6,1,5,5,10,3,0,Matches
Vinícius Leite,br BRA,MF,28.0,1.5,4,2,0,3,1,4,6,66.7,2,2,1,1,6,10,0,0,Matches
Dentinho,br BRA,"FW,MF",24.0,3.2,5,3,1,4,0,1,6,16.7,5,6,2,4,3,8,3,0,Matches
Raphael Rodrigues,br BRA,DF,23.0,1.4,1,0,1,0,0,0,0,,0,3,2,1,0,1,5,0,Matches
Diego Matos,br BRA,DF,25.0,1.2,4,3,3,0,1,3,4,75.0,1,2,0,2,2,6,3,0,Matches
Lucas Silva,br BRA,"FW,MF",24.0,1.2,2,0,1,1,0,1,1,100.0,0,1,0,1,2,4,1,0,Matches
Nathan,br BRA,"FW,MF",22.0,1.1,3,3,1,2,0,1,3,33.3,2,0,0,0,0,3,0,0,Matches
Felipe Rocha,br BRA,FW,19.0,0.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
