Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-07-29,19:00,Série A,Matchweek 17,Sat,Away,L,0,2,Palmeiras,29,33633,Betão,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-08-03,19:30,Série A,Matchweek 18,Thu,Away,L,0,5,Ath Paranaense,38,11998,Betão,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-08-06,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Santos,39,5803,Betão,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2017-08-12,19:00,Série A,Matchweek 20,Sat,Away,W,1,0,Vitória,40,10981,Betão,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,D,1,1,São Paulo,37,9006,Alemão,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-08-27,19:00,Série A,Matchweek 22,Sun,Home,W,1,0,Chapecoense,41,5955,Betão,4-2-2-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Away,W,1,0,Sport Recife,26,8608,Betão,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2017-09-17,11:00,Série A,Matchweek 24,Sun,Home,D,1,1,Atlético Mineiro,33,9201,Betão,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-09-23,19:00,Série A,Matchweek 25,Sat,Away,D,1,1,Flamengo,31,9584,Betão,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,L,0,2,Atl Goianiense,52,7872,Betão,4-2-2-2,4-2-3-1,Raphael Claus,Match Report,
2017-10-11,21:45,Série A,Matchweek 27,Wed,Home,L,1,2,Vasco da Gama,61,8952,Betão,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Away,L,0,1,Fluminense,50,18006,Betão,4-4-1-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,D,1,1,Botafogo (RJ),41,5156,Betão,4-2-3-1,4-4-1-1,Rafael Traci,Match Report,
2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,W,2,1,Ponte Preta,31,4009,Marquinhos,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2017-10-29,19:00,Série A,Matchweek 31,Sun,Home,D,2,2,Grêmio,53,9880,Marquinhos,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-11-04,21:00,Série A,Matchweek 32,Sat,Away,L,0,4,Coritiba,52,19121,Marquinhos,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-11-08,19:30,Série A,Matchweek 33,Wed,Home,L,1,2,Bahia,45,4412,Marquinhos,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2017-11-11,19:00,Série A,Matchweek 34,Sat,Away,L,0,1,Corinthians,34,42732,Marquinhos,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-11-15,19:30,Série A,Matchweek 35,Wed,Away,D,2,2,Cruzeiro,38,9259,Marquinhos,4-2-4-0,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-11-20,20:00,Série A,Matchweek 36,Mon,Home,W,2,1,Palmeiras,29,11082,Marquinhos,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,W,1,0,Ath Paranaense,37,13394,Marquinhos,4-2-4-0,4-2-3-1,Wilton Sampaio,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Santos,44,7639,Marquinhos,4-2-4-0,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
