Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Getúlio,br BRA,"FW,MF",21.0,5.4,44,60,73.3,610,123,29,34,85.3,9,14,64.3,3,5,60.0,0,0.4,0.2,-0.4,6,3,0,0,5,Matches
Gustavo Ferrareis,br BRA,"FW,MF",23.0,4.7,126,171,73.7,1773,421,81,96,84.4,28,43,65.1,10,18,55.6,0,0.3,0.2,-0.3,5,14,1,1,11,Matches
Luan Pereira,ae UAE,"MF,FW",18.0,6.7,226,276,81.9,3742,1048,115,138,83.3,91,103,88.3,16,20,80.0,1,0.2,0.5,0.8,6,26,6,3,51,Matches
Douglas dos Santos,br BRA,"MF,FW",36.0,5.6,270,370,73.0,4728,1662,131,158,82.9,104,137,75.9,27,49,55.1,1,1.4,1.6,-0.4,14,43,8,0,61,Matches
Jonny Mosquera,co COL,MF,27.0,5.1,257,288,89.2,4342,1127,131,141,92.9,98,109,89.9,22,27,81.5,0,0.1,0.1,-0.1,2,18,0,0,22,Matches
Lucas Frigeri,br BRA,GK,29.0,4.0,66,107,61.7,1834,1236,13,14,92.9,30,31,96.8,22,60,36.7,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Igor Goularte,br BRA,"FW,MF",22.0,3.0,63,87,72.4,764,266,49,55,89.1,11,15,73.3,1,6,16.7,0,0.1,0.1,-0.1,3,4,1,0,7,Matches
Ramon Pereira,br BRA,DF,19.0,3.0,89,124,71.8,1738,878,38,42,90.5,32,38,84.2,16,31,51.6,0,0.4,0.3,-0.4,4,9,2,2,12,Matches
Bruno Sávio,br BRA,"FW,MF",24.0,2.4,49,83,59.0,764,249,29,41,70.7,14,20,70.0,4,9,44.4,0,0.2,0.4,-0.2,3,6,3,2,5,Matches
Zé Marcos,br BRA,DF,20.0,2.3,97,118,82.2,1975,821,29,32,90.6,49,53,92.5,17,27,63.0,0,0.0,0.1,0.0,0,9,1,0,11,Matches
Daniel Amorim,br BRA,FW,29.0,3.8,53,73,72.6,715,135,33,40,82.5,16,21,76.2,2,2,100.0,0,0.1,0.1,-0.1,2,5,2,0,9,Matches
Feliciano Brizuela,py PAR,FW,22.0,1.9,27,46,58.7,306,64,22,28,78.6,4,9,44.4,0,1,0.0,0,0.0,0.1,0.0,0,1,1,0,2,Matches
Alex Silva,br BRA,DF,24.0,1.0,29,43,67.4,460,188,16,18,88.9,10,17,58.8,2,4,50.0,0,0.1,0.0,-0.1,1,4,1,0,5,Matches
Marcinho,br BRA,MF,19.0,0.9,27,33,81.8,427,115,13,14,92.9,10,12,83.3,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Matheus Matias,br BRA,FW,20.0,0.7,9,11,81.8,127,7,7,8,87.5,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Gabriel Lima,br BRA,"MF,FW",22.0,2.2,41,54,75.9,566,181,25,32,78.1,10,14,71.4,3,4,75.0,0,0.6,0.4,-0.6,3,5,2,0,7,Matches
Matheus Lucas,br BRA,"FW,MF",20.0,1.3,16,21,76.2,187,19,10,13,76.9,5,5,100.0,0,1,0.0,0,0.1,0.0,-0.1,2,0,0,0,2,Matches
André Moritz,br BRA,MF,32.0,1.2,72,100,72.0,1390,379,31,37,83.8,27,37,73.0,12,23,52.2,0,0.1,0.1,-0.1,2,11,3,0,18,Matches
Jones Carioca,br BRA,"FW,MF",30.0,0.6,27,35,77.1,467,87,14,17,82.4,10,13,76.9,3,3,100.0,0,0.1,0.1,-0.1,3,3,1,1,0,Matches
Glédson,br BRA,GK,35.0,0.5,8,10,80.0,182,143,2,2,100.0,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,12593,16439,76.6,225823,87317,5662,6498,87.1,5269,6381,82.6,1379,2648,52.1,9,23.3,22.2,-14.3,323,1103,175,66,1422,
Opponent Total,,,27.3,38.0,15303,19157,79.9,266045,98913,6996,7930,88.2,6293,7430,84.7,1521,2677,56.8,40,40.7,37.8,-0.7,417,1278,317,75,1750,
