Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vladimir,br BRA,GK,29.0,34,34,3015,33.5,53,1.58,171,119,73.1,3,10,21,8,23.5,7,7,0,0,0.0,Matches
Lucas Frigeri,br BRA,GK,29.0,4,4,360,4.0,7,1.75,23,16,69.6,0,1,3,1,25.0,0,0,0,0,,Matches
Glédson,br BRA,GK,35.0,1,0,45,0.5,2,4.0,3,1,33.3,0,0,0,0,,0,0,0,0,,Matches
Squad Total,,,26.7,38,38,3420,38.0,62,1.63,197,136,72.1,3,11,24,9,23.7,7,7,0,0,0.0,
Opponent Total,,,27.3,38,38,3420,38.0,18,0.47,111,93,87.4,24,11,3,21,55.3,5,4,1,0,20.0,
